match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside
12499411,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,37.0,29.0,8.0,1.0,0.0,28.0,30.0,1.0,7.0,1.0,1.0,11.0,1.0,1.0,2.0,90.0,47.0,6.7,8.0,0.00033623,0,-0.6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499411,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,36.0,31.0,,,0.0,21.0,23.0,10.0,14.0,2.0,4.0,7.0,,,,90.0,52.0,7.0,6.0,0.0141692,5,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.2196,0.2495,,,,,,,,,,,,,,,,,,
12499411,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,42.0,37.0,5.0,3.0,0.0,28.0,29.0,9.0,13.0,,5.0,4.0,,,,83.0,53.0,6.8,5.0,0.0136927,0,,,1.0,4.0,,,,,,2.0,,2.0,2.0,1.0,,,True,2.0,3.0,2.0,,,,,,,,,,,,,,
12499411,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,59.0,46.0,10.0,2.0,0.0,32.0,40.0,15.0,21.0,2.0,2.0,5.0,,,,90.0,68.0,6.4,14.0,0.0713448,0,,2.0,,,,,,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12499411,home,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,19,19,False,23.0,18.0,1.0,,0.0,6.0,9.0,12.0,16.0,1.0,6.0,3.0,,,,90.0,55.0,6.8,12.0,0.028462,1,,2.0,2.0,6.0,5.0,2.0,,1.0,,3.0,,2.0,1.0,2.0,0.0247,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,
12499411,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,19.0,12.0,3.0,1.0,0.0,6.0,7.0,6.0,13.0,3.0,8.0,3.0,,,,90.0,51.0,6.8,17.0,0.058105,2,,1.0,1.0,5.0,5.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,0.4336,,,,3.0,1.0,,5.0,2.0,,,,,,,,,,,
12499411,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,27.0,25.0,1.0,1.0,0.0,14.0,14.0,11.0,15.0,,2.0,3.0,,,,67.0,36.0,6.8,6.0,0.120694,1,,2.0,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,,0.0203,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
12499411,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,47.0,38.0,5.0,1.0,0.0,18.0,23.0,20.0,26.0,,5.0,7.0,,,,90.0,61.0,6.7,11.0,0.0557384,0,,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12499411,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,51.0,36.0,3.0,1.0,0.0,14.0,17.0,23.0,37.0,,4.0,5.0,,,,89.0,73.0,7.2,20.0,0.313942,3,,3.0,,3.0,1.0,,,1.0,,,,2.0,1.0,,0.06,,,1.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,
12499411,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,14.0,11.0,1.0,,1.0,3.0,3.0,17.0,30.0,1.0,3.0,,,,,90.0,40.0,8.1,13.0,0.568888,3,,19.0,2.0,3.0,,,1.0,,2.0,1.0,,,2.0,,0.404,0.4891,,1.0,,,9.0,,7.0,,,,2.0,1.0,,,,,,
