match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_penaltyMiss,stat_hitWoodwork,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_goalAssist,stat_errorLeadToAGoal,stat_penaltyConceded
11450108,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,True,29.0,14.0,16.0,2.0,13.0,16.0,1.0,13.0,2.0,8.0,1.0,1.0,4.0,1.0,1.0,90.0,45.0,6.2,17.0,0.00041601,0,-1.6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,D,20,20,False,,47.0,39.0,9.0,5.0,17.0,18.0,23.0,31.0,1.0,3.0,,,,,,90.0,71.0,6.7,10.0,0.0271047,2,,2.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0408,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,,20.0,14.0,1.0,,10.0,13.0,4.0,7.0,4.0,1.0,,,,,,45.0,31.0,6.6,6.0,0.00221263,0,,,,2.0,5.0,3.0,2.0,,,,1.0,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,,47.0,38.0,3.0,1.0,22.0,24.0,16.0,23.0,3.0,8.0,,,,,,90.0,59.0,6.6,9.0,0.010201,0,,,,2.0,3.0,5.0,,2.0,2.0,,1.0,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,,51.0,39.0,6.0,,15.0,19.0,25.0,36.0,2.0,7.0,,,,,,90.0,69.0,6.7,20.0,0.0588288,0,,4.0,1.0,,,5.0,,,,,,1.0,,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,89,89,False,,27.0,22.0,1.0,,16.0,16.0,6.0,11.0,,1.0,,,,,,45.0,28.0,6.3,5.0,0.0136039,0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,,28.0,22.0,2.0,2.0,7.0,8.0,17.0,30.0,,5.0,,,,,,90.0,53.0,7.1,17.0,0.0837565,5,,10.0,2.0,3.0,5.0,3.0,1.0,,,1.0,,,,3.0,0.5449,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.9225,,,,,,,,,,
11450108,home,Başakşehir FK,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180,913,M,73056,EUR,713059200,M,19,19,False,,14.0,13.0,,,9.0,9.0,4.0,6.0,,3.0,,,,,,34.0,22.0,6.7,5.0,0.0104077,1,,1.0,,,2.0,3.0,,1.0,,,,1.0,1.0,1.0,0.1001,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,,35.0,32.0,,,13.0,15.0,19.0,20.0,,2.0,,,,,,86.0,41.0,6.6,6.0,0.0214781,0,,,,,1.0,3.0,,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,,24.0,22.0,3.0,2.0,8.0,8.0,14.0,16.0,,4.0,,,,,,78.0,37.0,7.0,7.0,0.060015,3,,,,1.0,6.0,5.0,,2.0,1.0,1.0,,,,2.0,0.091,2.0,1.0,2.0,,,2.0,2.0,2.0,,,2.0,,1.0,0.5608,,,,,,,,,,
11450108,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,,24.0,18.0,1.0,,7.0,8.0,12.0,18.0,,1.0,,,,,,90.0,41.0,6.7,11.0,0.0761599,3,,2.0,1.0,3.0,7.0,5.0,,1.0,,,,,,4.0,0.8999,2.0,1.0,3.0,,,3.0,2.0,,1.0,2.0,1.0,,1.0,0.9862,pjona_9,2.0,1.0,,,,,,,
11450108,home,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,,25.0,22.0,,,10.0,10.0,12.0,16.0,,4.0,,,,,,56.0,35.0,6.9,5.0,0.0389785,1,,1.0,,1.0,2.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,0.3599,,1.0,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
11450108,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,65,65,True,,23.0,18.0,1.0,,14.0,14.0,4.0,9.0,1.0,5.0,,,,,,45.0,34.0,7.6,5.0,0.00073117,1,,,,1.0,1.0,7.0,,,,,,2.0,2.0,3.0,0.4086,2.0,2.0,,Hamza Güreler,,,,,,,1.0,1.0,,0.9777,,,,,,,,,,
11450108,home,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,F,11,11,True,,26.0,20.0,1.0,1.0,7.0,7.0,13.0,20.0,,1.0,,,,,,45.0,45.0,7.5,11.0,0.0457642,2,,1.0,,1.0,3.0,6.0,,6.0,4.0,,,,,1.0,0.143,1.0,,,,,2.0,2.0,,,2.0,,,,,,,,1.0,,,,,,
11450108,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,,1.0,,,,,,1.0,2.0,,,,,,,,12.0,4.0,6.5,1.0,0.0510056,1,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,3.0,3.0,,,2.0,2.0,2.0,2.0,,,,,,,,17.0,4.0,6.6,,0.0788952,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Berkay Aydoğmuş,aydogmus-berkay,B. Aydoğmuş,M,17,180,29,M,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,home,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,9,186,43,M,1148977,EUR,1105488000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Batuhan Celik,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,,49.0,30.0,31.0,13.0,22.0,29.0,8.0,20.0,2.0,13.0,,4.0,6.0,2.0,2.0,90.0,65.0,8.2,19.0,0.00096819,0,1.4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11450108,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,True,32.0,20.0,8.0,,11.0,18.0,9.0,16.0,3.0,5.0,,,,,,90.0,55.0,6.4,17.0,0.00377858,0,,2.0,,1.0,6.0,6.0,3.0,1.0,1.0,,,3.0,3.0,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,619,M,250477,EUR,702000000,D,92,92,False,,36.0,31.0,4.0,1.0,26.0,28.0,5.0,8.0,4.0,2.0,,,,,,90.0,48.0,6.8,5.0,0.00145867,1,,,,2.0,3.0,7.0,,,,,2.0,1.0,,1.0,0.1911,5.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11450108,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,,26.0,23.0,3.0,1.0,20.0,22.0,3.0,4.0,2.0,2.0,,,,,,90.0,34.0,6.8,3.0,0.00050364,0,,,,,1.0,2.0,,,,,1.0,,,,,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,
11450108,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,,27.0,21.0,3.0,1.0,10.0,12.0,12.0,16.0,2.0,6.0,,,,,,78.0,40.0,6.9,8.0,0.0333328,0,,1.0,1.0,,3.0,4.0,,1.0,1.0,,,,,1.0,,2.0,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,
11450108,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,,30.0,24.0,4.0,2.0,14.0,15.0,10.0,17.0,3.0,3.0,,,,,,90.0,42.0,6.6,11.0,0.00934449,1,,2.0,,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,0.0161,1.0,,2.0,,,2.0,1.0,,,,1.0,,,0.1825,,,,,,,,,,1.0
11450108,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,,30.0,22.0,10.0,4.0,16.0,19.0,6.0,12.0,3.0,6.0,,,,,,90.0,39.0,6.3,9.0,0.0021659,0,,1.0,,,5.0,2.0,2.0,,,,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,,35.0,28.0,9.0,7.0,13.0,16.0,15.0,20.0,2.0,10.0,,,,,,73.0,48.0,7.3,12.0,0.0317533,1,,1.0,,2.0,7.0,3.0,1.0,,,,,2.0,2.0,,0.131,1.0,,1.0,,,1.0,,3.0,,,1.0,1.0,,0.4028,,,,,,,,,,
11450108,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,F,70,70,False,,12.0,4.0,,,3.0,5.0,3.0,10.0,1.0,2.0,,,,,,90.0,33.0,7.3,14.0,0.210521,4,,3.0,2.0,4.0,10.0,3.0,1.0,2.0,1.0,,,,,2.0,0.5405,,,4.0,,,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.5129,,1.0,,1.0,,,,,,
11450108,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,,14.0,8.0,2.0,2.0,4.0,5.0,4.0,9.0,,1.0,,,,,,73.0,24.0,7.0,9.0,0.0106874,3,,,,2.0,7.0,1.0,,1.0,,2.0,,,,1.0,0.1745,,,5.0,,,2.0,,,,,1.0,1.0,,0.1738,nazon,,,,,,,,,
11450108,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,F,7,7,False,,25.0,16.0,4.0,4.0,5.0,7.0,11.0,22.0,,3.0,,,,,,82.0,47.0,7.7,17.0,0.0795778,4,,4.0,,1.0,6.0,7.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5113,3.0,,3.0,,,2.0,2.0,1.0,1.0,2.0,1.0,,,0.0641,,1.0,,,,,,,,
11450108,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,,7.0,3.0,,,1.0,2.0,2.0,5.0,2.0,1.0,,,,,,17.0,12.0,6.9,6.0,0.0765077,0,,,,,3.0,1.0,3.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,
11450108,away,Kayserispor,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,True,,3.0,2.0,,,,,2.0,3.0,1.0,1.0,,,,,,17.0,5.0,6.5,1.0,0.00178652,0,,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,1.0,,,,,,,12.0,4.0,6.5,,6.034e-05,0,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,2.0,,2.0,,,,,2.0,2.0,,,,,,,8.0,4.0,6.2,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450108,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
