match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,captain,stat_wonContest,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
10411640,home,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191,2915,M,329519,EUR,871948800,G,69,69,False,25.0,13.0,14.0,2.0,11.0,13.0,2.0,12.0,1.0,8.0,2.0,1.0,1.0,90.0,29.0,6.1,12.0,0.0,0.0,0.00054919,0,-0.1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Petko Hristov,hristov-petko,P. Hristov,D,55,191,334,M,832076,EUR,920246400,D,15,15,False,19.0,14.0,5.0,1.0,9.0,9.0,5.0,10.0,1.0,3.0,,,,45.0,26.0,6.4,5.0,0.0,0.0,0.00110591,0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,29,29,False,76.0,67.0,9.0,5.0,53.0,56.0,14.0,20.0,6.0,11.0,,,,90.0,90.0,6.8,9.0,0.0,0.0,0.00805724,0,,,,6.0,9.0,3.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,27,27,False,54.0,44.0,5.0,2.0,21.0,26.0,23.0,28.0,,6.0,,,,90.0,68.0,6.7,12.0,0.0647,0.0,0.0137594,1,,,,1.0,4.0,3.0,1.0,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10411640,home,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,M,2,2,False,3.0,2.0,,,2.0,2.0,,1.0,,2.0,,,,13.0,5.0,6.6,2.0,0.0,0.0,9.31e-06,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411640,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,6,6,False,20.0,18.0,,,9.0,10.0,9.0,10.0,,2.0,,,,55.0,29.0,6.3,6.0,0.0145,0.0,0.0110405,1,,,,,2.0,1.0,1.0,3.0,,,2.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,
10411640,home,Spezia,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,M,4,4,False,74.0,60.0,1.0,,24.0,28.0,36.0,46.0,,10.0,,,,90.0,82.0,6.9,14.0,0.0,0.0,0.0257613,0,,,,4.0,5.0,1.0,1.0,3.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
10411640,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,M,13,13,False,24.0,20.0,,,10.0,11.0,10.0,17.0,2.0,1.0,,,,79.0,55.0,6.1,17.0,0.0082,0.0,0.0119264,1,,,,,1.0,1.0,1.0,6.0,1.0,2.0,1.0,,2.0,,,4.0,1.0,2.0,1.0,,4.0,,,,,,,,,,
10411640,home,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168,327,M,605580,EUR,835228800,F,10,10,False,10.0,7.0,,,5.0,5.0,3.0,6.0,,,,,,45.0,19.0,6.7,5.0,0.0246,0.0,0.0274153,1,,,,,2.0,,,1.0,,,1.0,,,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,
10411640,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,False,28.0,22.0,,,14.0,15.0,8.0,13.0,,4.0,,,,90.0,42.0,6.1,12.0,0.0,0.0,0.0067772,0,,,,,,,,6.0,1.0,,,2.0,3.0,,,1.0,,,,,,,True,,,,,,,,
10411640,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,931290,EUR,911001600,F,33,33,False,26.0,18.0,,,4.0,4.0,14.0,24.0,,6.0,,,,90.0,53.0,6.4,21.0,0.0291,0.0,0.0358385,1,,,,,7.0,4.0,3.0,16.0,1.0,1.0,5.0,2.0,6.0,,,3.0,1.0,3.0,1.0,2.0,2.0,,,1.0,,,,,,,
10411640,home,Spezia,Salvador Ferrer,salvador-ferrer,S. Ferrer,D,,184,60,M,958521,EUR,885340800,D,21,21,True,53.0,46.0,5.0,4.0,34.0,36.0,12.0,18.0,1.0,3.0,,,,77.0,67.0,6.8,10.0,0.0,0.0,0.00479154,0,,,,,4.0,2.0,1.0,4.0,,1.0,,3.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
10411640,home,Spezia,Salvatore Esposito,salvatore-esposito,S. Esposito,M,5,178,1888,M,931267,EUR,970876800,M,25,25,True,51.0,39.0,5.0,1.0,17.0,19.0,23.0,34.0,,6.0,,,,45.0,60.0,7.0,14.0,0.0336,0.0,0.0689913,1,,,,1.0,5.0,2.0,2.0,,,,,,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,
10411640,home,Spezia,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,30,30,True,12.0,10.0,1.0,,3.0,3.0,7.0,9.0,,1.0,,,,45.0,20.0,6.6,5.0,0.0169,0.0,0.00946488,1,,,,,2.0,2.0,1.0,4.0,,,2.0,2.0,,,,3.0,,,1.0,,,,,,dani.malda,,,,,,
10411640,home,Spezia,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,24,24,True,22.0,20.0,1.0,1.0,7.0,8.0,13.0,15.0,,1.0,,,,35.0,30.0,6.7,4.0,0.0582,0.0,0.0109317,1,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
10411640,home,Spezia,João Moutinho,joao-moutinho,J. Moutinho,D,4,183,341,M,928431,EUR,884563200,D,5,5,True,12.0,9.0,,,2.0,2.0,7.0,12.0,,3.0,,,,11.0,21.0,6.8,6.0,0.0,0.0,0.0097087,0,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,
10411640,home,Spezia,Federico Marchetti,federico-marchetti,F. Marchetti,G,,188,90,M,41445,EUR,413424000,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,84,M,1067207,EUR,1017014400,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Julius Beck,julius-beck,J. Beck,M,22,178,163,M,1098541,EUR,1114560000,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Julius,Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Szymon Żurkowski,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,David Strelec,david-strelec,D. Strelec,F,13,185,2212,M,918482,EUR,986342400,F,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Raimonds Krollis,raimonds-krollis,R. Krollis,F,99,186,256,M,936122,EUR,1004227200,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,home,Spezia,Tio Cipot,cipot-tio,T. Cipot,F,7,185,254,M,1046323,EUR,1050796800,F,72,72,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,28.0,15.0,18.0,5.0,11.0,17.0,4.0,11.0,1.0,11.0,,1.0,1.0,90.0,34.0,7.0,13.0,0.0,0.0,0.00106127,0,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,
10411640,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,59.0,49.0,8.0,3.0,37.0,42.0,12.0,17.0,2.0,5.0,,,,90.0,74.0,7.3,11.0,0.0,0.0,0.00660714,0,,,,1.0,2.0,,,1.0,,3.0,,1.0,,,1.0,,,,,1.0,,,True,,,,,,,,
10411640,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,False,66.0,57.0,5.0,,52.0,57.0,5.0,9.0,2.0,3.0,,,,90.0,74.0,7.0,10.0,0.0,0.0,0.00202684,0,,,,1.0,4.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10411640,away,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2299,M,888949,EUR,911779200,D,3,3,False,47.0,40.0,2.0,1.0,34.0,38.0,6.0,9.0,2.0,7.0,,,,90.0,63.0,7.1,11.0,0.0547,0.0,0.00826012,1,,,,4.0,7.0,2.0,1.0,6.0,,3.0,2.0,,1.0,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
10411640,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,36.0,26.0,4.0,1.0,12.0,18.0,14.0,19.0,3.0,8.0,,,,90.0,65.0,6.8,16.0,0.0,0.0,0.0128412,0,,,,,5.0,4.0,2.0,4.0,,2.0,2.0,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,1.0,,,,,
10411640,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,59.0,51.0,8.0,4.0,29.0,31.0,22.0,28.0,,7.0,,,,89.0,66.0,6.7,11.0,0.0521,0.0,0.0232388,1,,,,2.0,4.0,2.0,,6.0,1.0,,3.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,
10411640,away,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,8,8,False,60.0,52.0,2.0,1.0,32.0,37.0,20.0,23.0,,8.0,,,,90.0,70.0,6.9,11.0,0.054,0.0,0.018126,1,,,,,4.0,2.0,1.0,4.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,Mati,,,,,,
10411640,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,False,34.0,26.0,3.0,,16.0,18.0,10.0,16.0,1.0,10.0,,,,90.0,60.0,7.1,15.0,0.1125,0.0,0.00582953,3,,,,,6.0,3.0,2.0,2.0,,,,1.0,,,,3.0,,1.0,3.0,3.0,,,,,nico_zale,,,,,,
10411640,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,29.0,21.0,3.0,2.0,10.0,12.0,11.0,19.0,,6.0,,,,85.0,51.0,8.3,18.0,0.1666,0.0,0.231505,1,,,,,7.0,,,4.0,,,,1.0,3.0,1.0,,3.0,4.0,2.0,,5.0,2.0,,,2.0,LaJoya,,2.0,3.0,,,
