match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed
14025050,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,23.0,18.0,10.0,5.0,0.0,16.0,16.0,2.0,7.0,1.0,6.0,1.0,90.0,28.0,5.8,5.0,0.00030557,0,-1.7321,0.04,-0.03,-0.39,-0.65,3.36,0.75,0.05,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,42.0,38.0,2.0,2.0,0.0,24.0,25.0,14.0,17.0,1.0,6.0,,90.0,55.0,6.0,6.0,0.00914719,0,,0.16,0.05,-0.58,,3.25,5.42,1.32,0.47,0.08,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,61.0,51.0,15.0,7.0,0.0,35.0,36.0,16.0,25.0,4.0,2.0,,90.0,71.0,5.4,12.0,0.00637962,1,,0.08,0.08,-0.87,,3.09,4.41,0.89,0.28,0.09,,,4.0,2.0,,2.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,1.0,0.0185,-0.09,,,,,,,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,57.0,50.0,5.0,2.0,0.0,38.0,41.0,12.0,16.0,2.0,4.0,,90.0,67.0,6.1,9.0,0.00481397,0,,0.21,0.07,-0.46,,3.11,5.02,0.98,0.32,0.12,1.0,,3.0,4.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,945,M,954044,EUR,1011312000,M,26,26,False,22.0,11.0,5.0,1.0,0.0,1.0,4.0,10.0,18.0,4.0,2.0,,73.0,51.0,6.5,20.0,0.136295,0,,0.3,-0.14,-0.13,,2.3,4.11,1.06,0.46,0.21,5.0,2.0,5.0,2.0,1.0,2.0,2.0,,,,,1.0,2.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,30.0,29.0,2.0,2.0,0.0,18.0,19.0,11.0,11.0,1.0,8.0,,72.0,42.0,6.6,2.0,0.00677278,0,,0.05,0.09,-0.22,,2.34,4.23,0.93,0.27,0.14,,,6.0,5.0,1.0,4.0,1.0,1.0,1.0,André,,1.0,1.0,,1.0,,,,,,3.0,,,,Andre7,,,,,,,,,,,,,,,
14025050,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,57.0,52.0,3.0,3.0,0.0,25.0,26.0,27.0,31.0,1.0,2.0,,90.0,70.0,6.6,7.0,0.0378374,0,,0.1,0.28,-0.49,,2.9,4.93,1.79,0.64,0.21,,,9.0,7.0,1.0,4.0,4.0,1.0,3.0,,,,1.0,,1.0,,1.0,,,,5.0,1.0,1.0,1.0,joaogomes.01,1.0,,,,,,,,,,,,,,
14025050,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,951,M,1031283,EUR,1019520000,M,6,6,False,20.0,11.0,3.0,1.0,0.0,4.0,9.0,7.0,11.0,3.0,2.0,,72.0,36.0,6.3,16.0,0.00306099,0,,-0.16,0.05,-0.13,,2.22,3.8,1.13,0.63,0.33,3.0,,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14025050,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,12.0,8.0,1.0,,0.0,5.0,5.0,3.0,7.0,,4.0,,90.0,25.0,6.7,8.0,0.0238166,1,,0.0,0.11,-0.06,,2.82,5.76,1.99,0.75,0.39,2.0,1.0,5.0,5.0,,2.0,2.0,,,,,2.0,1.0,,,,1.0,0.0538,0.02,,2.0,2.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,
14025050,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,17.0,12.0,,,0.0,4.0,4.0,8.0,13.0,2.0,1.0,,82.0,30.0,6.6,8.0,0.00786352,4,,-0.02,0.01,0.22,,2.62,4.43,0.99,0.44,0.24,,,5.0,4.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,2.0,0.3826,0.13,,,,,,,2.0,1.0,1.0,2.0,0.5701,,,,,,,,,,
