match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_totalOffside,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_goals,stat_hitWoodwork
10388474,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,13,13,False,33.0,25.0,21.0,13.0,15.0,17.0,10.0,16.0,7.0,1.0,3.0,4.0,90.0,42.0,7.0,8.0,0.0,0.0,0.0119679,0,-0.0962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,28.0,19.0,7.0,3.0,12.0,14.0,7.0,16.0,5.0,,,,75.0,47.0,6.3,15.0,0.0,0.0,0.00198165,0,,Cédric,Brunner,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,842,M,24248,EUR,588384000,D,4,4,False,23.0,18.0,5.0,2.0,16.0,19.0,2.0,4.0,5.0,,,,90.0,32.0,7.1,5.0,0.0,0.0,0.00194103,0,,,,,1.0,2.0,1.0,3.0,,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,False,29.0,23.0,6.0,1.0,20.0,22.0,3.0,7.0,5.0,,,,90.0,41.0,6.4,7.0,0.0,0.0,0.00275989,0,,,,,,,1.0,3.0,1.0,4.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,D,29,29,False,21.0,11.0,5.0,3.0,10.0,16.0,3.0,11.0,4.0,,,,66.0,40.0,6.7,18.0,0.0223,0.0,0.0837073,1,,,,6.0,,1.0,,2.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,30,30,False,21.0,12.0,2.0,1.0,6.0,12.0,6.0,10.0,3.0,,,,90.0,32.0,6.7,12.0,0.02,0.0,0.0317353,1,,,,1.0,,,1.0,,1.0,4.0,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
10388474,home,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,6,6,False,18.0,11.0,2.0,1.0,8.0,13.0,3.0,5.0,4.0,,,,90.0,35.0,6.9,12.0,0.0,0.0,0.00059558,0,,,,,1.0,,8.0,8.0,3.0,1.0,,8.0,5.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
10388474,home,FC Schalke 04,Kenan Karaman,kenan-karaman,K. Karaman,F,19,189,1025,M,168943,EUR,762825600,M,19,19,False,13.0,10.0,,,5.0,5.0,5.0,9.0,4.0,,,,59.0,24.0,6.2,9.0,0.1223,0.0,0.00469353,2,,,,1.0,1.0,1.0,5.0,1.0,,,1.0,,,,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,
10388474,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,M,24,24,False,21.0,15.0,4.0,4.0,10.0,14.0,5.0,7.0,5.0,,,,75.0,30.0,6.1,10.0,0.4054,0.585,0.00276822,1,,,,,,2.0,3.0,3.0,,1.0,,,,,3.0,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,
10388474,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,11,11,False,18.0,14.0,3.0,2.0,8.0,9.0,6.0,11.0,1.0,,,,66.0,26.0,6.1,7.0,0.2081,0.6135,0.0567164,2,,,,2.0,1.0,,4.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,
