match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_fouls,stat_accurateCross,stat_aerialLost,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_penaltyWon,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
11406865,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,17.0,11.0,9.0,3.0,10.0,12.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,43.0,25.0,6.9,6.0,9.425e-05,0,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406865,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,4,4,False,63.0,60.0,2.0,2.0,49.0,50.0,11.0,14.0,6.0,6.0,2.0,,,90.0,83.0,7.2,5.0,0.00238003,0,,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11406865,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,22,22,False,65.0,58.0,11.0,5.0,42.0,45.0,16.0,20.0,1.0,5.0,,,,90.0,70.0,6.8,7.0,0.00472638,0,,,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406865,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185,201,M,,970978,EUR,981244800,D,44,44,False,34.0,32.0,3.0,2.0,17.0,17.0,16.0,19.0,2.0,2.0,,,,90.0,49.0,6.5,6.0,0.0413113,0,,2.0,,6.0,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,
11406865,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,M,19,19,False,39.0,33.0,5.0,2.0,22.0,24.0,11.0,15.0,2.0,1.0,1.0,,,90.0,48.0,6.9,6.0,0.0103273,1,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0327,0.1283,,,,,,,,,,,,,
11406865,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,63.0,59.0,1.0,1.0,37.0,39.0,22.0,24.0,4.0,10.0,1.0,,,90.0,69.0,7.6,5.0,0.0229685,1,,,1.0,4.0,1.0,,,,1.0,,,3.0,,,1.0,1.0,0.7884,0.9675,True,1.0,1.0,1.0,1.0,,,,,,,,
11406865,home,Monza,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,6,6,False,29.0,24.0,2.0,1.0,14.0,15.0,10.0,14.0,7.0,1.0,,,,90.0,41.0,6.8,6.0,0.00282027,0,,,3.0,3.0,,2.0,1.0,1.0,4.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,
11406865,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,M,47,47,False,32.0,26.0,3.0,2.0,16.0,17.0,11.0,20.0,3.0,3.0,1.0,,,81.0,49.0,7.7,13.0,0.111723,3,,5.0,1.0,5.0,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.3237,0.4349,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,
11406865,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,19.0,17.0,2.0,2.0,4.0,5.0,14.0,18.0,1.0,1.0,,,,81.0,31.0,7.0,8.0,0.0333184,1,,4.0,,2.0,3.0,,,2.0,,,,,1.0,,2.0,,0.1451,,,1.0,,1.0,,1.0,,,1.0,,,,
11406865,home,Monza,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,F,21,21,False,23.0,20.0,,,10.0,11.0,10.0,12.0,3.0,5.0,1.0,,,66.0,36.0,6.7,9.0,0.07324,1,,,,5.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,0.0203,0.0328,,,,,,3.0,,,,,,,
