match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
11396411,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,True,21.0,17.0,6.0,2.0,17.0,19.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,90.0,30.0,6.1,4.0,5.008e-05,0,-1.1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,,40.0,31.0,12.0,6.0,19.0,22.0,22.0,2.0,1.0,3.0,,4.0,1.0,,76.0,58.0,6.9,13.0,0.146074,1,,,,13.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0858,2.0,,,,,,,,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,,38.0,31.0,6.0,3.0,22.0,25.0,13.0,2.0,4.0,4.0,1.0,4.0,,,84.0,50.0,6.8,8.0,0.00403668,2,,,,9.0,,,,1.0,2.0,,0.1399,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0679,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,,36.0,30.0,4.0,2.0,22.0,24.0,12.0,5.0,5.0,7.0,,6.0,,,90.0,50.0,6.8,6.0,0.00250185,0,,,,8.0,,,,,7.0,,,,5.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,,27.0,19.0,3.0,2.0,8.0,10.0,23.0,1.0,3.0,2.0,2.0,1.0,,,90.0,45.0,6.8,13.0,0.275725,1,,,,14.0,6.0,3.0,,1.0,2.0,,0.0218,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,,33.0,29.0,3.0,2.0,14.0,17.0,17.0,1.0,7.0,6.0,2.0,6.0,1.0,,90.0,49.0,7.5,4.0,0.0497473,2,,,,16.0,1.0,1.0,,2.0,1.0,4.0,0.1782,1.0,2.0,,1.0,4.0,4.0,,3.0,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,,30.0,26.0,4.0,3.0,10.0,12.0,18.0,,4.0,3.0,3.0,7.0,1.0,,76.0,35.0,6.7,4.0,0.15549,0,,,,16.0,,,,,,2.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,
11396411,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,,23.0,17.0,5.0,4.0,9.0,12.0,12.0,1.0,3.0,7.0,,5.0,,,63.0,39.0,7.4,10.0,0.0150764,2,,,,8.0,1.0,,4.0,,,,0.0713,,,1.0,,5.0,4.0,,,0.5693,1.0,1.0,1.0,,,,,,,,
11396411,home,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,F,43,43,False,,30.0,19.0,2.0,,5.0,6.0,24.0,,6.0,12.0,1.0,5.0,5.0,,90.0,59.0,7.8,20.0,0.1318,2,,Brajan Gruda,,14.0,,,8.0,1.0,,1.0,0.2247,2.0,,,,1.0,1.0,2.0,1.0,,6.0,1.0,,1.0,2.0,1.0,1.0,,,,
11396411,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,14.0,11.0,2.0,,6.0,7.0,8.0,2.0,4.0,2.0,2.0,6.0,,,63.0,28.0,6.7,9.0,0.019566,1,,,,5.0,1.0,,,,1.0,,0.0622,1.0,1.0,1.0,,,,4.0,,0.2407,,,,,1.0,1.0,,,,,
