match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_wonTackle,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt
11396216,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,36.0,17.0,26.0,8.0,12.0,19.0,5.0,17.0,8.0,1.0,1.0,2.0,90.0,45.0,6.7,19.0,0.00134673,0,0.2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396216,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,35.0,23.0,6.0,,15.0,20.0,8.0,15.0,2.0,,,,90.0,58.0,6.7,14.0,0.01519,1,,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0233,,,,,,,,,,,,,,,,,,,,,,
11396216,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,D,14,14,False,45.0,35.0,9.0,4.0,23.0,28.0,12.0,17.0,5.0,,,,90.0,55.0,6.3,12.0,0.0200435,0,,3.0,5.0,4.0,1.0,,4.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396216,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,27.0,23.0,3.0,1.0,16.0,19.0,7.0,8.0,5.0,,,,90.0,40.0,6.9,4.0,0.00206512,0,,4.0,3.0,8.0,3.0,,6.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396216,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,22.0,11.0,6.0,1.0,4.0,9.0,10.0,18.0,4.0,,,,90.0,40.0,6.9,18.0,0.493009,0,,2.0,10.0,5.0,1.0,,1.0,,,,2.0,3.0,,3.0,2.0,,1.0,,,doanritsu,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,
11396216,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,33.0,27.0,,,14.0,16.0,13.0,17.0,5.0,,,,90.0,41.0,6.7,7.0,0.0197153,0,,2.0,2.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
11396216,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,47.0,37.0,3.0,,22.0,26.0,15.0,21.0,9.0,,,,90.0,70.0,7.3,11.0,0.00757788,0,,3.0,4.0,12.0,2.0,,4.0,2.0,2.0,6.0,3.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,4.0,,,,,,,
11396216,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,M,30,30,False,17.0,13.0,2.0,1.0,6.0,6.0,7.0,12.0,2.0,,,,56.0,26.0,6.8,6.0,0.102548,0,,2.0,3.0,3.0,,,,,,1.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,True,,,,,,
11396216,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,25.0,14.0,,,4.0,6.0,10.0,19.0,6.0,,,,85.0,43.0,6.8,18.0,0.014571,0,,4.0,13.0,9.0,2.0,,4.0,,1.0,2.0,3.0,4.0,,4.0,1.0,,3.0,,,,,,,2.0,,,,2.0,,,,,,,
11396216,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,F,32,32,False,16.0,11.0,1.0,1.0,3.0,6.0,9.0,14.0,3.0,,,,56.0,25.0,6.5,11.0,0.0232946,0,,,4.0,1.0,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,
