match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_lastManTackle,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_errorLeadToAGoal,stat_bigChanceMissed
12764068,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190.0,53710,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,41.0,36.0,15.0,10.0,0.0,32.0,33.0,4.0,8.0,1.0,7.0,1.0,2.0,4.0,90.0,51.0,8.0,5.0,0.00521452,0,0.7774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183.0,53700,M,nousmaz97,847030,EUR,879465600,D,3,3,False,42.0,39.0,2.0,2.0,0.0,15.0,16.0,24.0,27.0,6.0,5.0,,,,90.0,61.0,7.7,5.0,0.0485015,0,,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187.0,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,False,70.0,62.0,2.0,,0.0,47.0,50.0,15.0,20.0,12.0,8.0,3.0,,,90.0,82.0,7.4,8.0,0.0069075,0,,,3.0,6.0,4.0,1.0,1.0,2.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188.0,4300,M,6jevans,30144,EUR,568166400,D,35,35,False,75.0,70.0,3.0,2.0,0.0,56.0,59.0,14.0,16.0,9.0,2.0,1.0,,,90.0,87.0,7.5,5.0,0.00508336,0,,,3.0,3.0,3.0,,,4.0,,,5.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184.0,22937,M,DDalot,843200,EUR,921715200,D,20,20,False,50.0,43.0,8.0,7.0,0.0,19.0,22.0,24.0,28.0,6.0,4.0,1.0,,,65.0,67.0,7.1,12.0,0.0393875,1,,,,2.0,3.0,3.0,1.0,,,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,0.0559,,,,,,,,,,,,
12764068,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185.0,85477,M,Casemiro,122951,EUR,698803200,M,18,18,False,58.0,47.0,4.0,3.0,0.0,25.0,28.0,23.0,32.0,5.0,6.0,2.0,,,90.0,75.0,7.6,13.0,0.122746,3,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,,,2.0,,0.1358,1.0,1.0,,,,,,,,,,
12764068,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182.0,19070,M,ugartemanu,846425,EUR,986947200,M,25,25,False,35.0,29.0,5.0,2.0,0.0,18.0,20.0,11.0,15.0,2.0,3.0,1.0,,,65.0,44.0,6.4,9.0,0.0163461,0,,,1.0,,6.0,,,,,2.0,1.0,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,
12764068,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173.0,104235,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,32.0,20.0,2.0,,0.0,4.0,7.0,17.0,27.0,10.0,4.0,1.0,,,81.0,59.0,9.0,20.0,0.184191,5,,2.0,,3.0,7.0,5.0,3.0,,,,3.0,2.0,2.0,1.0,1.0,,3.0,,,0.4735,1.0,2.0,1.0,3.0,2.0,1.5554,,,,,,
12764068,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179.0,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,54.0,43.0,7.0,5.0,1.0,10.0,11.0,36.0,49.0,,3.0,,,,90.0,70.0,8.5,18.0,0.975243,2,,6.0,,,2.0,,,1.0,,,,,3.0,,6.0,,1.0,1.0,,0.0823,3.0,1.0,1.0,,,,True,1.0,,,,
12764068,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180.0,137323,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,24.0,18.0,1.0,,0.0,5.0,6.0,13.0,20.0,3.0,1.0,1.0,,,65.0,33.0,7.2,9.0,0.0470049,2,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,0.1111,,2.0,,,,,,,,,,
12764068,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191.0,69881,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,4.0,,1.0,,,89.0,16.0,6.6,7.0,0.00131143,2,,,1.0,3.0,5.0,,,1.0,,,,,2.0,1.0,,,3.0,,,0.2339,,1.0,,1.0,,0.0568,,,1.0,,,
12764068,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175.0,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,13.0,11.0,1.0,,0.0,10.0,10.0,1.0,3.0,2.0,3.0,1.0,,,25.0,19.0,6.8,2.0,0.0030908,0,,,,,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182.0,20679,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,8.0,4.0,1.0,,0.0,2.0,3.0,2.0,5.0,2.0,2.0,,,,25.0,10.0,6.7,4.0,0.0041891,0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185.0,363363,M,Rashford,814590,EUR,878256000,F,10,10,True,4.0,2.0,1.0,,0.0,2.0,3.0,,2.0,2.0,,1.0,,,25.0,9.0,6.7,4.0,3.912e-05,1,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,0.0714,,,,,,,,,,,,
12764068,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181.0,41150,M,MMount,836694,EUR,915926400,M,7,7,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,,9.0,7.0,6.7,1.0,0.00867897,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193.0,25992,M,JZirkzee,917007,EUR,990489600,F,11,11,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,0.00116706,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15107,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188.0,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181.0,8403,M,,1461595,EUR,1174003200,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188.0,32670,M,mdeligt,803031,EUR,934416000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Antony,,,antony,Antony,M,7,172.0,218925,M,Antony,958380,EUR,951350400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Jayce Fitzgerald,,,jayce-fitzgerald,J. Fitzgerald,M,8,,1125,M,,1465866,EUR,1178668800,M,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,home,Manchester United,Ethan Wheatley,,,wheatley-ethan,E. Wheatley,F,27,187.0,5918,M,,1426625,EUR,1137715200,F,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Dominik Kotarski,,,dominik-kotarski,D. Kotarski,G,1,188.0,2494,M,,835678,EUR,950140800,G,42,42,False,39.0,26.0,21.0,8.0,0.0,21.0,22.0,5.0,17.0,,7.0,,2.0,2.0,90.0,45.0,6.4,13.0,0.00181795,0,-0.3879,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
12764068,away,PAOK,Jonny Otto,,,jonny-otto,J. Otto,D,17,175.0,564,M,,235648,EUR,762652800,D,19,19,False,50.0,42.0,4.0,2.0,0.0,27.0,29.0,15.0,21.0,1.0,5.0,,,,90.0,71.0,6.5,12.0,0.0112093,0,,,2.0,,5.0,1.0,1.0,3.0,1.0,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,
12764068,away,PAOK,Tomasz Kędziora,,,tomasz-kedziora,T. Kędziora,D,16,184.0,1734,M,,138595,EUR,771292800,D,16,16,False,59.0,53.0,9.0,4.0,0.0,41.0,42.0,12.0,17.0,1.0,1.0,,,,90.0,66.0,6.9,6.0,0.146138,0,,,1.0,,2.0,,,2.0,,4.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
12764068,away,PAOK,Omar Colley,,,omar-colley,O. Colley,D,15,190.0,966,M,,238408,EUR,719798400,D,15,15,False,63.0,53.0,7.0,2.0,0.0,40.0,43.0,13.0,20.0,7.0,4.0,2.0,,,90.0,79.0,7.4,10.0,0.0094911,0,,,,2.0,,1.0,1.0,4.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Abdul Rahman Baba,,,abdul-baba-rahman,A. R. Baba,D,21,179.0,1358,M,,239632,EUR,773107200,D,21,21,False,51.0,41.0,3.0,1.0,0.0,22.0,24.0,19.0,28.0,7.0,5.0,,,,90.0,84.0,5.9,19.0,0.0345989,0,,1.0,2.0,2.0,10.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,1.0,
12764068,away,PAOK,Magomed Ozdoev,,,magomed-ozdoev,M. Ozdoev,M,27,184.0,813,M,,121185,EUR,720921600,M,27,27,False,34.0,28.0,2.0,1.0,0.0,15.0,17.0,13.0,17.0,5.0,3.0,2.0,,,90.0,53.0,6.9,8.0,0.0119117,0,,,2.0,,5.0,,,3.0,,4.0,3.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
12764068,away,PAOK,Stefan Schwab,,,stefan-schwab,S. Schwab,M,22,183.0,393,M,,48912,EUR,654393600,M,22,22,False,20.0,17.0,4.0,2.0,0.0,11.0,11.0,6.0,9.0,3.0,1.0,,,,65.0,29.0,6.8,3.0,0.0110147,1,,,4.0,2.0,8.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,0.0389,,,2.0,1.0,,0.1103,True,,,,,
12764068,away,PAOK,Andrija Živković,,,andrija-zivkovic,A. Živković,M,14,169.0,2702,M,,188133,EUR,837043200,M,14,14,False,31.0,26.0,2.0,1.0,0.0,12.0,13.0,14.0,20.0,2.0,4.0,1.0,,,90.0,51.0,7.0,10.0,0.0334125,3,,2.0,1.0,,5.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,0.4054,,,1.0,1.0,,0.0297,,,,,,
12764068,away,PAOK,Mady Camara,,,mady-camara,M. M. Camara,M,2,182.0,1763,M,,867546,EUR,857088000,M,2,2,False,37.0,31.0,,,0.0,14.0,15.0,18.0,23.0,3.0,2.0,1.0,,,75.0,45.0,7.0,7.0,0.0366946,3,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,0.147,1.0,2.0,,1.0,,0.1913,,,,,,
12764068,away,PAOK,Taison,,,taison,Taison,M,11,172.0,1307,M,,39661,EUR,569030400,M,11,11,False,30.0,27.0,,,0.0,9.0,10.0,18.0,20.0,4.0,4.0,2.0,,,84.0,39.0,7.0,7.0,0.407485,0,,,1.0,1.0,5.0,3.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,,,,
12764068,away,PAOK,Tarik Tissoudali,,,tarik-tissoudali,T. Tissoudali,F,9,182.0,4093,M,tissoudali14,584472,EUR,733708800,F,34,34,False,12.0,7.0,,,0.0,4.0,6.0,3.0,6.0,4.0,2.0,,,,65.0,24.0,5.8,12.0,0.00044713,1,,,5.0,2.0,17.0,3.0,,,,,2.0,2.0,1.0,4.0,,,3.0,,,0.7409,,,2.0,1.0,,0.446,,,,,,1.0
12764068,away,PAOK,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,,188.0,1232,M,,149735,EUR,777081600,M,8,8,True,24.0,21.0,3.0,1.0,0.0,8.0,8.0,13.0,16.0,1.0,1.0,1.0,,,25.0,27.0,6.5,4.0,0.00828789,0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Fedor Chalov,,,fedor-chalov,F. Chalov,F,63,180.0,1670,M,,814599,EUR,892166400,F,9,9,True,10.0,6.0,,,0.0,1.0,3.0,5.0,7.0,,1.0,,,,25.0,12.0,6.4,5.0,0.00886975,0,,,3.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12764068,away,PAOK,Kiril Despodov,,,kiril-despodov,K. Despodov,M,77,179.0,2486,M,,226972,EUR,847670400,F,77,77,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,1.0,,,,15.0,7.0,6.6,,0.00275108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2230,M,,966655,EUR,1075680000,F,47,47,True,12.0,10.0,1.0,,0.0,2.0,2.0,8.0,10.0,1.0,,,,,11.0,13.0,6.5,3.0,0.00675143,0,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12764068,away,PAOK,Dimitrios Monastirlis,,,monastirlis-dimitrios,D. Monastirlis,G,41,192.0,268,M,,1146329,EUR,1079913600,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Konstantinos Balomenos,,,konstantinos-balomenos,K. Balomenos,G,54,187.0,136,M,,947160,EUR,1015718400,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Ioannis Michailidis,,,ioannis-michailidis,I. Michailidis,D,5,188.0,643,M,,947156,EUR,950832000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Konstantinos Thymianis,,,thymianis-konstantinos,K. Thymianis,D,25,186.0,258,M,,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Joan Sastre,,,joan-sastre,J. Sastre,D,23,174.0,307,M,,813738,EUR,862358400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764068,away,PAOK,Brandon Thomas,,,brandon-thomas,B. Thomas,F,23,173.0,493,M,,288073,EUR,791856000,F,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
