match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,captain,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_goodHighClaim,stat_blockedScoringAttempt
13472761,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195.0,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,16.0,16.0,3.0,3.0,0.0,16.0,16.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,90.0,22.0,6.9,4.339e-05,0,0.1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472761,home,Cruzeiro,William,william,William,D,12,176.0,2476,M,,604274,EUR,796867200,D,12,12,False,37.0,23.0,3.0,,0.0,7.0,8.0,6.0,1.0,1.0,1.0,1.0,,,83.0,66.0,7.6,0.19144,0,,,,16.0,29.0,9.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,21.0,1.0,,,,,,,,,,,,,
13472761,home,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192.0,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,42.0,40.0,5.0,4.0,0.0,26.0,27.0,7.0,5.0,8.0,,1.0,,,90.0,60.0,7.9,0.0076954,2,,,,14.0,15.0,1.0,,1.0,2.0,3.0,,,,,3.0,5.0,4.0,,2.0,3.0,,1.0,1.0,0.025,0.0465,,,,,,,,,
13472761,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177.0,1898,M,,260077,EUR,777254400,D,25,25,False,35.0,27.0,10.0,6.0,0.0,13.0,15.0,5.0,9.0,3.0,,1.0,,,90.0,52.0,7.7,0.0998943,0,,,,14.0,20.0,2.0,1.0,,3.0,,,,,,1.0,1.0,1.0,,,11.0,1.0,,,,,1.0,,,,,,,,
13472761,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172.0,2601,M,,1112484,EUR,1047081600,D,6,6,False,17.0,12.0,3.0,2.0,0.0,2.0,4.0,10.0,4.0,2.0,,,,,90.0,42.0,7.9,0.0690855,2,,Kaiki,,10.0,13.0,2.0,1.0,2.0,5.0,5.0,1.0,,,,1.0,5.0,3.0,2.0,2.0,9.0,1.0,,2.0,0.0709,0.3621,,1.0,1.0,,,,,,
13472761,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167.0,2727,M,,263477,EUR,766627200,M,29,29,False,51.0,44.0,5.0,2.0,0.0,11.0,11.0,6.0,1.0,6.0,,2.0,,,90.0,68.0,7.4,0.120057,1,,,,33.0,40.0,1.0,,2.0,1.0,5.0,3.0,2.0,,,1.0,1.0,1.0,3.0,2.0,12.0,2.0,1.0,,0.0117,,,,,True,1.0,,,,
13472761,home,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184.0,1737,M,,76507,EUR,624585600,M,21,21,False,29.0,25.0,2.0,2.0,0.0,10.0,13.0,2.0,1.0,6.0,,1.0,,,84.0,34.0,6.7,0.0169346,0,,,,15.0,16.0,,,1.0,1.0,5.0,,,,,,,,1.0,3.0,5.0,2.0,,,,,,,,,1.0,,,,
13472761,home,Cruzeiro,Christian,christian,Christian,M,88,178.0,1761,M,,981733,EUR,977184000,M,88,88,False,20.0,15.0,1.0,1.0,0.0,8.0,9.0,3.0,1.0,2.0,,,,,84.0,31.0,6.6,0.00956342,2,,,,7.0,11.0,1.0,,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,,2.0,7.0,,2.0,,0.0427,,,,,,1.0,1.0,,,
13472761,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175.0,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,56.0,48.0,7.0,5.0,0.0,10.0,10.0,5.0,,2.0,,3.0,,,90.0,74.0,7.1,0.104277,2,,,,38.0,46.0,3.0,1.0,1.0,,7.0,2.0,,,,,2.0,1.0,1.0,3.0,13.0,2.0,1.0,1.0,0.289,0.3032,,,1.0,,1.0,,,,
13472761,home,Cruzeiro,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176.0,6018,M,,1482431,EUR,1139875200,M,99,99,False,13.0,12.0,3.0,2.0,0.0,,,3.0,1.0,2.0,,2.0,,,68.0,27.0,6.8,0.0218631,1,,Keny Arroyo,,12.0,13.0,,,1.0,,4.0,3.0,1.0,,,,,,2.0,,8.0,2.0,1.0,,0.2615,,1.0,,,,,1.0,1.0,,
