match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_totalOffside
10382187,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,33.0,25.0,18.0,11.0,17.0,20.0,8.0,13.0,6.0,2.0,5.0,90.0,42.0,6.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,29.0,21.0,4.0,2.0,12.0,14.0,9.0,19.0,7.0,,,90.0,52.0,6.2,17.0,0,,,True,4.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,60.0,47.0,11.0,3.0,40.0,47.0,7.0,14.0,12.0,,,90.0,76.0,6.0,17.0,1,Jamal Amofa,,,1.0,,,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,60.0,54.0,4.0,4.0,45.0,48.0,9.0,12.0,7.0,,,90.0,67.0,6.5,6.0,0,,,,,3.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,False,19.0,15.0,3.0,2.0,11.0,13.0,5.0,9.0,3.0,,,79.0,42.0,7.1,8.0,0,,,,3.0,,1.0,,6.0,6.0,,3.0,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Tesfaldet Tekie,tesfaldet-tekie,T. Tekie,M,5,175,113,M,793754,EUR,865382400,M,15,15,False,29.0,21.0,6.0,2.0,14.0,14.0,7.0,15.0,4.0,,,69.0,42.0,6.5,11.0,0,,,,,1.0,,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,34.0,26.0,2.0,1.0,13.0,15.0,13.0,19.0,5.0,,,78.0,51.0,6.9,10.0,1,,,,,,2.0,4.0,6.0,5.0,,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,21.0,18.0,1.0,1.0,8.0,8.0,10.0,15.0,5.0,,,78.0,38.0,6.2,10.0,1,,,,2.0,,,8.0,5.0,,,,,1.0,5.0,1.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,22.0,19.0,1.0,1.0,10.0,12.0,9.0,17.0,4.0,,,90.0,46.0,6.4,16.0,2,,,,7.0,1.0,3.0,5.0,6.0,,2.0,1.0,,4.0,1.0,3.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10382187,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,F,18,18,False,27.0,21.0,3.0,2.0,9.0,11.0,12.0,17.0,5.0,,,90.0,42.0,7.0,10.0,2,,,,1.0,2.0,3.0,5.0,7.0,1.0,,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,
