match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11450112,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,True,35.0,31.0,7.0,3.0,28.0,31.0,3.0,4.0,8.0,2.0,4.0,90.0,42.0,7.4,4.0,0.00041548,0,0.1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,,74.0,65.0,5.0,2.0,31.0,35.0,35.0,42.0,8.0,,,90.0,90.0,7.8,11.0,0.212804,1,,3.0,1.0,3.0,5.0,3.0,6.0,1.0,2.0,2.0,1.0,0.0353,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,,81.0,77.0,7.0,6.0,52.0,54.0,25.0,27.0,3.0,,,90.0,92.0,7.5,5.0,0.0119411,1,,,,2.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0756,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,,74.0,67.0,6.0,3.0,33.0,36.0,34.0,38.0,4.0,,,90.0,86.0,7.2,10.0,0.0276159,0,,,,1.0,5.0,4.0,8.0,,,3.0,2.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,,70.0,56.0,13.0,6.0,25.0,30.0,33.0,49.0,8.0,,,86.0,100.0,7.4,27.0,0.121453,0,,9.0,2.0,,,3.0,3.0,,,2.0,2.0,,2.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,89,89,False,,30.0,20.0,1.0,1.0,11.0,13.0,9.0,17.0,4.0,,,58.0,39.0,6.7,12.0,0.00627662,0,,,,1.0,,4.0,4.0,,,,1.0,,,,,3.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11450112,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,,62.0,50.0,7.0,5.0,20.0,24.0,31.0,46.0,5.0,,,90.0,86.0,8.7,21.0,0.433747,4,,8.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,0.1971,4.0,,1.0,,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,0.1662,,,,,,,,,
11450112,home,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,False,,32.0,27.0,,,12.0,13.0,16.0,22.0,4.0,,,77.0,46.0,6.9,12.0,0.561337,0,,3.0,1.0,2.0,,6.0,2.0,,3.0,,,,2.0,2.0,,1.0,,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,
11450112,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,,44.0,39.0,1.0,1.0,18.0,20.0,21.0,25.0,4.0,,,87.0,54.0,7.4,7.0,0.0389246,1,,1.0,,,,,2.0,,1.0,2.0,,0.1107,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,
11450112,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,,26.0,23.0,4.0,4.0,6.0,8.0,17.0,20.0,4.0,,,78.0,48.0,7.0,12.0,0.0442321,5,,2.0,,2.0,,8.0,2.0,,1.0,3.0,,0.5015,,2.0,,2.0,1.0,,1.0,,,,4.0,,,,2.0,3.0,0.2484,1.0,,,,,,,,
