match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_goalAssist,stat_shotOffTarget,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceMissed,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt
10382232,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,28.0,20.0,10.0,2.0,18.0,18.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,32.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,28.0,14.0,6.0,2.0,7.0,13.0,8.0,16.0,5.0,6.0,,,,,,90.0,54.0,7.4,18.0,0,,,True,1.0,1.0,3.0,3.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,26.0,21.0,5.0,3.0,14.0,17.0,7.0,9.0,10.0,5.0,,,,,,90.0,46.0,7.8,5.0,0,,,,,,2.0,3.0,2.0,4.0,1.0,1.0,4.0,,,,,3.0,,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,35.0,25.0,9.0,3.0,19.0,24.0,6.0,11.0,6.0,3.0,,,,,,90.0,52.0,7.2,12.0,0,Jamal Amofa,,,,,,,2.0,2.0,3.0,2.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,False,25.0,18.0,7.0,3.0,9.0,12.0,9.0,13.0,5.0,8.0,,,,,,90.0,39.0,7.3,9.0,1,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,7.0,6.0,2.0,1.0,3.0,4.0,3.0,3.0,,4.0,,,,,,34.0,12.0,6.6,3.0,0,,,,,,,,2.0,3.0,2.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,
10382232,home,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,M,6,6,False,26.0,19.0,3.0,1.0,16.0,20.0,3.0,6.0,5.0,11.0,,,,,,90.0,46.0,7.2,8.0,1,,,,,,,2.0,1.0,6.0,2.0,2.0,3.0,2.0,,1.0,,3.0,1.0,,1.0,1.0,jayidzes,1.0,1.0,,,,,,,
10382232,home,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,48.0,33.0,8.0,2.0,20.0,27.0,14.0,24.0,,7.0,,,,,,90.0,61.0,8.2,19.0,2,,,,3.0,1.0,,2.0,1.0,2.0,,,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,,
10382232,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,22.0,19.0,3.0,2.0,5.0,7.0,14.0,17.0,,7.0,,,,,,78.0,41.0,7.2,7.0,2,,,,2.0,,1.0,1.0,9.0,11.0,2.0,1.0,2.0,4.0,5.0,3.0,,,4.0,,2.0,1.0,,,3.0,,,,,,,
10382232,home,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,31.0,16.0,2.0,,5.0,5.0,11.0,26.0,2.0,4.0,,,,,,90.0,56.0,7.7,25.0,2,,,,,,1.0,5.0,6.0,12.0,6.0,4.0,,1.0,2.0,,1.0,,1.0,,,6.0,,,,2.0,,2.0,1.0,,,
10382232,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,False,20.0,12.0,1.0,,3.0,5.0,10.0,17.0,1.0,4.0,,,,,,88.0,39.0,6.8,14.0,3,,,,2.0,1.0,4.0,4.0,7.0,7.0,,,2.0,1.0,2.0,,2.0,,2.0,,2.0,4.0,,1.0,1.0,1.0,,1.0,,2.0,,
10382232,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,19.0,15.0,5.0,4.0,2.0,4.0,16.0,18.0,,5.0,,,,,,56.0,36.0,7.7,7.0,0,,,,3.0,3.0,,,6.0,6.0,1.0,1.0,1.0,5.0,,1.0,4.0,,2.0,,,,,,2.0,3.0,2.0,,,,,
10382232,home,Go Ahead Eagles,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,26,26,True,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,,,,,,12.0,7.0,6.6,2.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
10382232,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,5.0,,2.0,0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
10382232,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382232,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
