match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_clearanceOffLine,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
11396376,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,40.0,34.0,9.0,3.0,33.0,33.0,1.0,7.0,6.0,1.0,3.0,3.0,90.0,47.0,6.9,6.0,0.0037375,0,1.4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Luca Kilian,,,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,False,33.0,23.0,5.0,1.0,18.0,20.0,5.0,13.0,4.0,,,,78.0,43.0,6.5,11.0,0.00264769,0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,45.0,39.0,4.0,2.0,33.0,35.0,6.0,10.0,2.0,,,,90.0,55.0,7.6,6.0,0.00415958,0,,1.0,2.0,2.0,,4.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,50.0,43.0,3.0,2.0,27.0,28.0,16.0,22.0,2.0,,,,90.0,67.0,7.1,9.0,0.0265009,1,,1.0,6.0,4.0,2.0,5.0,1.0,3.0,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,0.0491,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,M,18,18,False,25.0,21.0,,,11.0,13.0,10.0,13.0,1.0,,,,90.0,50.0,6.9,8.0,0.00773838,1,,,6.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,4.0,1.0,0.076,1.0,1.0,1.0,1.0,0.0596,,,,,,,,,,,,,
11396376,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,35.0,28.0,,,17.0,19.0,11.0,16.0,8.0,,,,90.0,52.0,7.0,10.0,0.00605266,1,,,2.0,8.0,1.0,2.0,,7.0,2.0,,,2.0,1.0,,2.0,,0.0219,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11396376,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,30.0,22.0,5.0,,13.0,14.0,11.0,19.0,3.0,,,,78.0,40.0,6.3,11.0,0.199481,1,,1.0,7.0,2.0,3.0,,,1.0,,2.0,,1.0,1.0,,,,0.0169,3.0,1.0,,1.0,,,1.0,,True,2.0,2.0,,,,,,,
11396376,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,17.0,10.0,,,3.0,4.0,7.0,15.0,4.0,,,,90.0,35.0,6.2,14.0,0.0091682,1,,,6.0,1.0,4.0,,,1.0,1.0,,,,,1.0,,,0.0134,2.0,2.0,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,F,7,7,False,21.0,16.0,,,4.0,5.0,12.0,17.0,5.0,,,,65.0,33.0,6.8,8.0,0.0442083,1,,1.0,4.0,4.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,0.0289,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,
11396376,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,15.0,9.0,4.0,1.0,3.0,6.0,6.0,12.0,5.0,,,,77.0,43.0,6.9,15.0,0.00742823,0,,,5.0,5.0,,3.0,1.0,4.0,2.0,2.0,,3.0,3.0,,2.0,,,3.0,,,1.0,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Davie Selke,,,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,8.0,4.0,,,1.0,2.0,3.0,7.0,,,,,64.0,17.0,6.5,9.0,0.00927024,0,,,6.0,1.0,,,1.0,,2.0,3.0,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,40,40,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,25.0,9.0,6.5,3.0,0.00157507,0,,,3.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,26.0,3.0,6.5,1.0,0.00247105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Leart Paqarada,,,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,4.0,1.0,,,1.0,1.0,,6.0,,,,,13.0,11.0,6.6,6.0,0.00025857,0,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
11396376,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,8.0,7.0,1.0,,1.0,1.0,6.0,8.0,1.0,,,,12.0,12.0,6.4,2.0,0.00617706,0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
