match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_expectedGoals,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12764951,home,HJK,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,25,25,False,38.0,35.0,6.0,3.0,0.0,34.0,37.0,1.0,1.0,1.0,1.0,8.0,1.0,90.0,42.0,6.3,3.0,0.00014105,0,-0.5141,,,,,,,,,,,,,,,,,,,,,,,,,,
12764951,home,HJK,Miska Ylitolva,,,miska-ylitolva,M. Ylitolva,D,28,178,46,M,1046868,EUR,1085270400,D,28,28,False,30.0,25.0,3.0,3.0,0.0,20.0,21.0,5.0,9.0,1.0,1.0,3.0,,45.0,43.0,6.3,9.0,0.104702,0,,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12764951,home,HJK,Georgios Antzoulas,,,georgios-antzoulas,G. Antzoulas,D,3,188,91,M,894484,EUR,949622400,D,3,3,False,85.0,78.0,8.0,4.0,0.0,53.0,56.0,25.0,29.0,,,8.0,,90.0,94.0,6.9,7.0,0.0352496,0,,2.0,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764951,home,HJK,Daniel O'Shaughnessy,,,daniel-oshaughnessy,D. O'Shaughnessy,D,5,190,76,M,138466,EUR,779500800,D,5,5,False,64.0,55.0,10.0,3.0,0.0,38.0,41.0,17.0,23.0,3.0,4.0,,,79.0,79.0,7.3,13.0,0.00593614,0,,,,,2.0,1.0,,,5.0,,1.0,1.0,,,,,,,,,,,,,,,
12764951,home,HJK,Noah Pallas,,,noah-pallas,N. Pallas,D,23,173,49,M,1033519,EUR,989625600,D,30,30,False,54.0,46.0,2.0,,0.0,21.0,23.0,25.0,34.0,,8.0,9.0,2.0,90.0,81.0,7.1,16.0,0.0503654,1,,6.0,1.0,2.0,1.0,2.0,2.0,2.0,,,5.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0516,,,,,,,,
12764951,home,HJK,Lucas Lingman,,,lucas-lingman,L. Lingman,M,10,174,84,M,794152,EUR,885686400,M,10,10,False,69.0,55.0,7.0,4.0,1.0,24.0,31.0,33.0,41.0,1.0,2.0,10.0,,90.0,79.0,7.5,17.0,0.243645,1,,3.0,2.0,,,1.0,3.0,,,2.0,1.0,,3.0,,,,1.0,,0.0582,True,2.0,1.0,,,,,
12764951,home,HJK,Liam Möller,,,liam-moller,L. Möller,M,22,182,64,M,1121058,EUR,1103587200,M,22,22,False,14.0,8.0,,,0.0,5.0,7.0,3.0,7.0,1.0,2.0,,,45.0,19.0,6.3,7.0,0.00096758,0,,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12764951,home,HJK,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176,831,M,1100399,EUR,903398400,M,23,23,False,32.0,28.0,2.0,,0.0,13.0,14.0,16.0,21.0,,2.0,1.0,2.0,79.0,46.0,6.6,10.0,0.0309041,1,,5.0,2.0,,,4.0,,1.0,,2.0,,,3.0,,,,,,0.1451,,1.0,1.0,,,,,
12764951,home,HJK,Georgios Kanellopoulos,Georgios,Kanellopoulos,georgios-kanellopoulos,G. Kanellopoulos,M,7,173,86,M,1140364,EUR,949104000,M,8,8,False,32.0,30.0,1.0,1.0,0.0,19.0,19.0,11.0,13.0,1.0,7.0,3.0,1.0,73.0,44.0,7.0,3.0,0.0102868,0,,3.0,2.0,,,1.0,,1.0,,,4.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,
12764951,home,HJK,Santeri Hostikka,,,hostikka-santeri,S. Hostikka,M,7,183,100,M,831357,EUR,875577600,M,7,7,False,39.0,29.0,4.0,3.0,0.0,17.0,19.0,12.0,23.0,,5.0,9.0,,84.0,61.0,6.5,21.0,0.0210472,0,,9.0,1.0,2.0,1.0,2.0,,,,2.0,3.0,2.0,3.0,6.0,2.0,,,,,,,,,,,,
12764951,home,HJK,Lee Erwin,,,lee-erwin,L. Erwin,F,9,188,143,M,134224,EUR,764035200,F,94,94,False,18.0,13.0,,,0.0,5.0,6.0,8.0,13.0,3.0,3.0,1.0,,90.0,36.0,7.3,14.0,0.0118498,5,,3.0,,1.0,,6.0,,,,1.0,,,1.0,1.0,,1.0,,,0.3311,,,3.0,1.0,1.0,0.751,,
