match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
12499390,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,False,39.0,24.0,27.0,12.0,0.0,17.0,19.0,7.0,20.0,1.0,1.0,8.0,1.0,6.0,6.0,90.0,47.0,8.1,15.0,0.0033644,0,1.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,False,43.0,31.0,6.0,2.0,0.0,18.0,21.0,13.0,23.0,4.0,3.0,6.0,2.0,,,77.0,58.0,6.8,14.0,0.0167823,0,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,49.0,38.0,9.0,2.0,0.0,27.0,32.0,11.0,17.0,6.0,3.0,5.0,2.0,,,90.0,64.0,6.8,11.0,0.00575141,0,,,3.0,7.0,2.0,,,4.0,,,Arthur Chaves,,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,47.0,41.0,1.0,1.0,0.0,30.0,31.0,11.0,16.0,2.0,5.0,6.0,1.0,,,90.0,68.0,6.9,8.0,0.0108906,0,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,57.0,52.0,5.0,4.0,0.0,36.0,40.0,16.0,17.0,4.0,4.0,4.0,2.0,,,90.0,72.0,7.1,6.0,0.00646072,1,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,0.028,,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,D,21,21,False,22.0,13.0,3.0,,0.0,5.0,7.0,8.0,15.0,4.0,,4.0,,,,77.0,36.0,6.5,13.0,0.00249743,3,,,2.0,6.0,,2.0,1.0,,,2.0,,,1.0,,,,3.0,,0.1756,3.0,,,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,45.0,38.0,2.0,1.0,0.0,15.0,17.0,25.0,34.0,4.0,,3.0,3.0,,,90.0,71.0,6.3,20.0,0.105795,0,,6.0,,11.0,1.0,2.0,,,1.0,1.0,,,,,,2.0,6.0,,,,2.0,1.0,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,40.0,35.0,1.0,,0.0,13.0,13.0,23.0,28.0,5.0,4.0,4.0,3.0,,,90.0,59.0,7.3,8.0,0.235421,0,,1.0,1.0,6.0,1.0,,,3.0,1.0,1.0,,,1.0,,3.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,False,57.0,52.0,1.0,1.0,0.0,31.0,33.0,21.0,24.0,4.0,2.0,5.0,1.0,,,90.0,73.0,6.9,10.0,0.0424128,0,,,,4.0,,2.0,,1.0,1.0,2.0,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,
12499390,home,TSG Hoffenheim,Gift Orban,gift-orban,G. Orban,F,16,178,5532,M,1217613,EUR,1026864000,F,14,14,False,21.0,16.0,1.0,,0.0,7.0,7.0,9.0,14.0,3.0,1.0,3.0,1.0,,,84.0,32.0,7.1,10.0,0.013763,1,,,2.0,8.0,2.0,3.0,1.0,,2.0,,,,1.0,,1.0,1.0,1.0,,0.6494,,,1.0,giftorban,1.0,1.0,0.8525,,,,,,,
