match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goals,stat_crossNotClaimed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396217,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,35.0,28.0,16.0,9.0,24.0,29.0,4.0,6.0,8.0,2.0,2.0,4.0,90.0,48.0,6.2,7.0,0.00129444,0,-2.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,42.0,36.0,5.0,3.0,32.0,35.0,4.0,7.0,4.0,,,,90.0,52.0,6.2,6.0,0.00298256,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,43.0,40.0,5.0,3.0,34.0,34.0,6.0,9.0,1.0,,,,90.0,49.0,6.1,3.0,0.0138171,0,,,,,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,20.0,20.0,2.0,2.0,14.0,14.0,6.0,6.0,5.0,,,,59.0,27.0,6.4,1.0,0.00310478,0,,,,,2.0,3.0,1.0,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,19.0,12.0,3.0,,8.0,10.0,9.0,19.0,2.0,,,,59.0,46.0,6.9,16.0,0.895991,0,,,,1.0,3.0,4.0,,,,4.0,,,3.0,,3.0,1.0,,True,10.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,30.0,28.0,1.0,1.0,16.0,17.0,12.0,14.0,7.0,,,,59.0,42.0,6.9,5.0,0.0188819,1,,,,,3.0,4.0,2.0,,1.0,,,0.0354,,3.0,3.0,3.0,,,1.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,35.0,30.0,3.0,2.0,20.0,22.0,10.0,13.0,7.0,,,,90.0,53.0,6.4,9.0,0.0270528,1,,,,1.0,9.0,7.0,4.0,,,1.0,,0.0292,1.0,1.0,6.0,3.0,,,,,,,,2.0,,2.0,1.0,0.1586,,,,,,,,,,,
11396217,home,1. FC Union Berlin,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,7,7,False,33.0,27.0,1.0,1.0,16.0,19.0,11.0,16.0,8.0,,,,90.0,57.0,6.5,14.0,0.0287229,2,,,,1.0,8.0,9.0,5.0,,2.0,1.0,,0.0682,1.0,,4.0,2.0,,,2.0,,3.0,,1.0,3.0,2.0,1.0,,,2.0,,,,,,,,,,
11396217,home,1. FC Union Berlin,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3171,M,377118,EUR,773366400,M,6,6,False,43.0,33.0,3.0,,16.0,17.0,18.0,30.0,6.0,,,,90.0,64.0,7.2,15.0,0.0623903,3,,,,7.0,1.0,7.0,,2.0,,3.0,,0.3713,,2.0,,,1.0,,4.0,1.0,2.0,2.0,1.0,,,,1.0,0.535,,1.0,,,,,,,,,
11396217,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,False,12.0,12.0,2.0,2.0,5.0,5.0,7.0,9.0,2.0,,,,72.0,23.0,6.6,4.0,0.0226725,1,,Kevin,Volland,,4.0,2.0,1.0,,1.0,,,0.0152,2.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,
