match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_fouls,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,player_sofascoreId
10437964,home,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,False,,8.0,3.0,,,1.0,1.0,2.0,7.0,,,,,,,72.0,19.0,6.5,9.0,2,,,9.0,1.0,,,,,,4.0,,4.0,,,1.0,3.0,,,,,,,,1.0,1.0,,,,1.0,,,,
10437964,home,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,True,,14.0,10.0,1.0,,6.0,6.0,4.0,8.0,,2.0,2.0,,,,18.0,23.0,6.7,6.0,1,,,2.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,,,,,,
10437964,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,6.0,3.0,,,1.0,1.0,2.0,6.0,1.0,3.0,,,,,11.0,10.0,6.5,5.0,0,,,4.0,1.0,,,2.0,2.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,4.0,2.0,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
10437964,home,Vitória SC,Pedro Rafael Oliveira,pedro-rafael-oliveira,P. R. Oliveira,G,1,183,24,M,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Helder Sá,helder-sa,H. Sá,D,28,184,56,M,1113073,EUR,1036886400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,Helder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Indio,indio,Indio,M,23,182,109,M,979864,EUR,935712000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,home,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,,23.0,18.0,9.0,4.0,16.0,17.0,2.0,6.0,1.0,1.0,11.0,1.0,2.0,4.0,90.0,35.0,6.7,5.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10437964,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,False,,45.0,37.0,5.0,4.0,18.0,21.0,20.0,27.0,1.0,4.0,5.0,,,,86.0,70.0,6.8,17.0,2,Habib Sylla,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,1.0,2.0,,,1.0,,2.0,,,,,,1.0,,
10437964,away,Chaves,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,26,26,False,,50.0,43.0,6.0,2.0,35.0,38.0,8.0,12.0,4.0,5.0,8.0,,,,90.0,64.0,7.2,7.0,1,,,1.0,,7.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Nélson Monte,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,False,,58.0,42.0,5.0,3.0,29.0,35.0,13.0,23.0,2.0,5.0,4.0,,,,90.0,81.0,7.6,16.0,0,,,3.0,,5.0,9.0,3.0,1.0,,3.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
10437964,away,Chaves,Bruno Langa,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,5,5,False,,44.0,33.0,3.0,3.0,16.0,19.0,18.0,28.0,2.0,8.0,7.0,,,,90.0,82.0,6.8,21.0,1,,,7.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,,2.0,,,1.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,,
10437964,away,Chaves,Nwankwo Obiora,nwankwo-obiora,N. Obiora,M,4,183,29,M,122076,EUR,679276800,M,40,40,False,,31.0,27.0,4.0,2.0,12.0,12.0,15.0,19.0,1.0,3.0,4.0,,,,68.0,39.0,6.7,5.0,0,,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
10437964,away,Chaves,Euller,euller,Euller,M,7,173,63,M,336843,EUR,789177600,M,16,16,False,,19.0,15.0,1.0,1.0,2.0,3.0,13.0,18.0,,6.0,4.0,,,,68.0,38.0,6.6,14.0,0,,,4.0,4.0,,2.0,3.0,2.0,2.0,,,,,,,3.0,,2.0,,,1.0,,1.0,,,,,,,,,,
10437964,away,Chaves,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,8,8,False,,53.0,43.0,1.0,1.0,21.0,21.0,22.0,32.0,,7.0,11.0,,,,90.0,74.0,6.3,17.0,4,,,12.0,3.0,,1.0,,,7.0,3.0,3.0,3.0,2.0,,,2.0,,,,1.0,2.0,,,1.0,,,,,1.0,,,1.0,
10437964,away,Chaves,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,True,43.0,40.0,5.0,5.0,15.0,17.0,26.0,32.0,,2.0,4.0,,,,86.0,64.0,6.4,15.0,2,,,11.0,3.0,1.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,6.0,1.0,,4.0,,,,2.0,,,,,,,,
10437964,away,Chaves,Luther Singh,luther-singh,L. Singh,M,11,171,248,M,809233,EUR,870739200,M,7,7,False,,9.0,8.0,,,4.0,4.0,4.0,5.0,3.0,4.0,1.0,,,,36.0,12.0,6.5,2.0,0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,F,20,20,False,,18.0,16.0,,,7.0,8.0,9.0,10.0,1.0,2.0,1.0,,,,90.0,28.0,6.6,8.0,1,,,5.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,,,5.0,,,,,,,,,,,,,,,,,juninhovieira_21
10437964,away,Chaves,Issah Abass,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,F,17,17,True,,15.0,13.0,2.0,1.0,4.0,6.0,10.0,12.0,,4.0,3.0,,,,54.0,28.0,8.0,5.0,5,,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,3.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,,,,,,
10437964,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,True,,17.0,14.0,3.0,1.0,5.0,5.0,9.0,12.0,2.0,2.0,4.0,,,,22.0,25.0,6.3,7.0,0,,,6.0,2.0,2.0,1.0,,,,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,
10437964,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,True,,8.0,7.0,1.0,1.0,4.0,4.0,4.0,5.0,,1.0,,,,,22.0,13.0,6.7,3.0,0,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10437964,away,Chaves,João Pedro,joao-pedro,J. Pedro,M,,176,61,M,251217,EUR,733795200,M,83,83,True,,9.0,6.0,1.0,,5.0,5.0,1.0,4.0,,,1.0,,,,13.0,9.0,6.3,3.0,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Jô Batista,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,True,,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,13.0,4.0,6.5,2.0,0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,28,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,Gonçalo Filipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,João Queirós,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437964,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
