match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,captain,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_hitWoodwork
14062220,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3178,M,902080,EUR,915753600,G,1,1,False,27.0,16.0,13.0,2.0,0.0,14.0,14.0,2.0,13.0,2.0,8.0,1.0,3.0,1.0,3.0,1.0,90.0,37.0,5.8,12.0,0.00231921,65.744713651095,10.0,46.683193222408,0.0,0.1442,1.0,0,-1.0141,0.02,0.03,-0.26,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062220,home,VfL Wolfsburg,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,839,M,1155226,EUR,1111795200,D,26,26,False,45.0,39.0,1.0,,0.0,20.0,20.0,19.0,25.0,2.0,4.0,,,,,,89.0,62.0,6.1,10.0,0.102875,79.975007860225,11.0,53.812533330379,0.0,,,0,,0.33,0.04,-0.58,,,,1.0,1.0,1.0,6.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14062220,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,675,M,293127,EUR,829094400,D,3,3,False,74.0,71.0,4.0,2.0,0.0,51.0,51.0,20.0,23.0,6.0,3.0,,,,,,89.0,89.0,6.1,3.0,0.0083869,192.60502570447,27.0,109.69876480658,0.0,,,3,,0.22,0.13,-0.42,,,,,2.0,2.0,3.0,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,0.3279,0.0822,-0.56,,,,,,,,,,,,,
14062220,home,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,341,M,920525,EUR,925430400,D,15,15,False,81.0,74.0,2.0,,0.0,58.0,59.0,16.0,22.0,6.0,4.0,,,,,,90.0,91.0,6.5,8.0,0.00801564,249.78890170661,26.0,173.86521049927,3.0,,,0,,0.08,0.15,-0.26,,,,,3.0,6.0,7.0,7.0,1.0,,,,,,,3.0,,,,1.0,,,,,1.0,1.0,24.89781635861,66.194537065534,,,,,,,,,
14062220,home,VfL Wolfsburg,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1269,M,1173172,EUR,1108598400,D,6,6,False,45.0,39.0,6.0,4.0,0.0,15.0,18.0,24.0,27.0,4.0,2.0,,,,,,90.0,68.0,6.3,9.0,0.010243,98.652507590971,15.0,53.54688124481,0.0,,,1,,0.15,0.01,-0.48,,,,,2.0,2.0,3.0,5.0,,,1.0,,2.0,1.0,1.0,,,1.0,,,,0.0989,,-0.06,2.0,2.0,,,,,,,,,,,
14062220,home,VfL Wolfsburg,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20679,M,105734,EUR,698025600,M,24,24,False,63.0,59.0,8.0,5.0,1.0,28.0,29.0,31.0,34.0,,4.0,,,,,,90.0,83.0,9.2,11.0,1.08988,229.87334918396,34.0,129.15311017187,1.0,,4.0,1,,1.0,0.26,-0.17,,,,9.0,,1.0,4.0,4.0,2.0,2.0,,,1.0,2.0,2.0,,,1.0,,1.0,,0.0202,,-0.07,,1.0,17.416263870001,18.520490706242,chriseriksen8,4.0,1.0,,,,,,
14062220,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,165,M,169255,EUR,763516800,M,31,31,False,35.0,30.0,,,0.0,22.0,24.0,8.0,11.0,4.0,6.0,,,,,,90.0,56.0,7.6,7.0,0.0194612,55.478576585365,8.0,-7.593927366154,0.0,,,1,,-0.03,-0.03,0.22,,,,,4.0,2.0,7.0,7.0,2.0,1.0,,,1.0,3.0,2.0,,,,1.0,1.0,,0.1726,0.5558,0.44,1.0,2.0,,,,,,True,1.0,,,,
14062220,home,VfL Wolfsburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,852,M,1180758,EUR,1127865600,M,11,11,False,26.0,22.0,,,0.0,4.0,7.0,18.0,19.0,1.0,2.0,,,,,,90.0,43.0,7.0,8.0,0.0489648,126.45451488648,14.0,77.365691438483,2.0,,1.0,0,,0.11,0.17,-0.14,,,,,1.0,1.0,2.0,8.0,,,3.0,2.0,,3.0,3.0,,,,,,,,,,2.0,2.0,39.1123765767,53.965220237593,,,,,,,,,
14062220,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4793,M,841947,EUR,884995200,M,10,10,False,19.0,14.0,3.0,1.0,0.0,7.0,7.0,7.0,12.0,,3.0,,,,,,65.0,28.0,6.6,9.0,0.412003,113.37588166821,16.0,6.5723466053879,0.0,,1.0,1,,0.43,0.09,-0.03,,,,1.0,,1.0,4.0,2.0,,1.0,2.0,,,,,1.0,,1.0,,,,0.2552,,-0.42,1.0,1.0,,,lovromajer,1.0,1.0,,,1.0,,,
14062220,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,644,M,796987,EUR,915494400,M,32,32,False,11.0,9.0,,,0.0,4.0,5.0,5.0,6.0,2.0,1.0,,,,,,65.0,24.0,6.5,5.0,0.00165852,55.055683723607,5.0,6.0594160040798,1.0,,,0,,-0.18,0.12,-0.02,,,,,,1.0,6.0,6.0,1.0,2.0,,,1.0,2.0,1.0,3.0,,,,,,,,,1.0,3.0,20.586452821251,21.74098470631,,,,,,,,,
14062220,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31380,M,1107591,EUR,957830400,F,9,9,False,19.0,14.0,1.0,1.0,1.0,8.0,10.0,6.0,9.0,2.0,1.0,,,,,,82.0,33.0,7.1,13.0,0.317591,147.25806082112,14.0,48.541549256472,4.0,,1.0,0,,0.31,0.23,0.17,,Mohamed El Amine Amoura,,3.0,1.0,1.0,4.0,2.0,,,4.0,1.0,,,,,,,,,,,,,1.0,,29.188165520837,102.69265093945,amoura9,,1.0,,,,,,
14062220,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,25.0,11.0,6.7,2.0,0.00098086,25.295961969686,4.0,5.3684283798015,0.0,,,0,,0.04,0.01,-0.1,,,,1.0,,,1.0,4.0,,,2.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,
14062220,home,VfL Wolfsburg,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1143,M,1499696,EUR,1111795200,F,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,2.0,,,,,,25.0,7.0,7.4,1.0,0.00069303,27.003124224948,2.0,22.980953860521,1.0,,,2,,0.05,0.27,-0.04,,,,,2.0,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,0.7056,0.7957,0.39,,1.0,11.727025693925,14.695373455615,,,,,1.0,,,,
14062220,home,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1111,M,1127790,EUR,1108425600,F,17,17,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,,,,,,8.0,5.0,6.4,2.0,0.00609888,11.219768981579,1.0,7.6987137043397,0.0,,1.0,0,,0.18,0.0,0.13,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,
14062220,home,VfL Wolfsburg,Jonas Adjei Adjetey,adjei-adjetey-jonas,J. A. Adjetey,D,18,188,1987,M,1218056,EUR,1071273600,D,18,18,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,,,,,,,1.0,5.0,,2.0,0.00036625,,,,,,,1,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,0.0226,,,1.0,,,,,,,,,,,,
