match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_aerialLost,captain,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_shotOffTarget,stat_hitWoodwork
12773643,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,299,M,174345,EUR,783302400,G,27,27,False,24.0,10.0,18.0,4.0,0.0,9.0,14.0,1.0,10.0,1.0,2.0,2.0,5.0,1.0,4.0,6.0,1.0,90.0,34.0,7.1,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,D,31,31,False,27.0,26.0,2.0,1.0,0.0,21.0,22.0,5.0,5.0,1.0,5.0,3.0,3.0,,,,,90.0,40.0,6.0,2.0,1,5.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,341,M,920525,EUR,925430400,D,3,3,False,8.0,6.0,2.0,,0.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,,,,,45.0,15.0,5.9,3.0,0,4.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,96,M,842869,EUR,895449600,D,5,5,False,30.0,24.0,7.0,3.0,0.0,20.0,23.0,4.0,7.0,,,1.0,2.0,,,,,90.0,36.0,6.1,6.0,0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,356,M,846471,EUR,867715200,M,19,19,False,17.0,12.0,2.0,,0.0,7.0,7.0,5.0,12.0,1.0,4.0,1.0,2.0,1.0,,,,77.0,33.0,6.1,10.0,1,3.0,,2.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2319,M,1028307,EUR,978134400,M,6,6,False,16.0,13.0,,,0.0,9.0,10.0,4.0,6.0,1.0,3.0,1.0,3.0,,,,,90.0,28.0,6.3,7.0,0,5.0,1.0,1.0,,3.0,2.0,1.0,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2903,M,327755,EUR,846374400,M,18,18,False,22.0,16.0,,,0.0,8.0,11.0,9.0,13.0,,6.0,,6.0,3.0,,,,56.0,35.0,6.8,9.0,0,2.0,,,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,,,True,1.0,1.0,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,475,M,138126,EUR,759801600,M,2,2,False,15.0,10.0,4.0,2.0,0.0,6.0,8.0,4.0,9.0,,4.0,,3.0,1.0,,,,90.0,35.0,6.6,14.0,0,3.0,,3.0,,1.0,3.0,2.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,
12773643,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1153,M,980621,EUR,1034208000,F,8,8,False,15.0,12.0,3.0,2.0,0.0,8.0,10.0,5.0,6.0,,7.0,,4.0,1.0,,,,90.0,28.0,6.8,6.0,0,8.0,4.0,2.0,,,6.0,4.0,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,F,17,17,False,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,1.0,5.0,,1.0,1.0,,,,45.0,15.0,6.4,8.0,0,6.0,1.0,3.0,,,3.0,2.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,599,M,1005834,EUR,1045440000,F,11,11,False,12.0,10.0,,,0.0,8.0,9.0,2.0,3.0,,3.0,1.0,2.0,2.0,,,,62.0,25.0,6.7,9.0,2,1.0,,,1.0,,1.0,,1.0,,4.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,
12773643,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,140,M,106662,EUR,682992000,D,16,16,True,15.0,12.0,4.0,3.0,0.0,8.0,8.0,4.0,7.0,,1.0,2.0,2.0,,,,,45.0,23.0,6.9,4.0,0,1.0,,,,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,464,M,165413,EUR,700790400,F,9,9,True,5.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,,,,,,,,,45.0,8.0,6.6,2.0,1,3.0,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,2.0,,,,,,
12773643,home,1. FSV Mainz 05,Daniel Gleiber,gleiber-daniel,D. Gleiber,M,42,177,51,M,1535558,EUR,1107216000,M,42,42,True,8.0,7.0,1.0,,0.0,5.0,5.0,2.0,3.0,,,,2.0,,,,,34.0,8.0,6.4,1.0,0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,Daniel Gleiber,,,,,,,,
12773643,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1137,M,1152505,EUR,1111017600,F,44,44,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,4.0,,,,,28.0,10.0,6.4,4.0,0,3.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,,Nelson Weiper,,,,,,,,
12773643,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,534,M,157377,EUR,731289600,D,30,30,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,13.0,4.0,6.7,,1,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12773643,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,84,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
