match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_aerialWon,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,captain,stat_shotOffTarget,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed
10411551,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,27.0,23.0,7.0,3.0,23.0,25.0,2.0,1.0,5.0,4.0,9.0,1.0,84.0,42.0,8.5,4.0,0.0,0.0,3.251e-05,0,1.6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,False,48.0,43.0,5.0,3.0,34.0,36.0,14.0,,7.0,,,,90.0,70.0,6.6,11.0,0.0,0.0,0.0181193,0,,,,9.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,False,91.0,83.0,11.0,6.0,74.0,77.0,14.0,2.0,2.0,,,,90.0,102.0,6.9,9.0,0.0,0.0,0.00285614,0,,,,9.0,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10411551,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,91.0,86.0,12.0,9.0,78.0,79.0,12.0,6.0,10.0,,,,90.0,101.0,7.1,6.0,0.0,0.0,0.0015782,0,,,,8.0,,1.0,1.0,2.0,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
10411551,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,False,46.0,39.0,3.0,2.0,32.0,36.0,14.0,2.0,6.0,,,,90.0,82.0,6.6,16.0,0.0435,0.0,0.0475494,1,,,,8.0,4.0,1.0,6.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10411551,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,32.0,27.0,1.0,,24.0,28.0,4.0,1.0,3.0,,,,57.0,40.0,6.2,8.0,0.0409,0.0,0.00075686,1,,,,3.0,,,3.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,
10411551,home,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,False,32.0,26.0,11.0,6.0,19.0,21.0,12.0,1.0,2.0,,,,75.0,37.0,6.5,7.0,0.0,0.0,0.00665066,0,,,,7.0,1.0,1.0,5.0,2.0,,,,2.0,1.0,,,,,1.0,,2.0,,2.0,True,,,,,,,,,
10411551,home,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,18.0,14.0,3.0,2.0,10.0,13.0,6.0,1.0,6.0,,,,90.0,43.0,6.1,15.0,0.0596,0.0,0.0138481,1,,,,4.0,1.0,3.0,12.0,7.0,7.0,3.0,,3.0,3.0,3.0,,2.0,,,,2.0,,1.0,,1.0,1.0,,,,,,,
10411551,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,False,20.0,15.0,3.0,1.0,7.0,8.0,14.0,,4.0,,,,84.0,38.0,7.0,12.0,0.0,0.0,0.0119752,0,,,,8.0,2.0,1.0,5.0,9.0,7.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
10411551,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,M,28,28,False,26.0,18.0,1.0,1.0,8.0,11.0,18.0,,5.0,,,,89.0,53.0,6.8,16.0,0.097,0.0959,0.0168454,4,,,,10.0,3.0,,7.0,9.0,4.0,3.0,,1.0,1.0,1.0,,2.0,,2.0,,1.0,2.0,3.0,,1.0,5.0,1.0,,,,,,
10411551,home,Empoli,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,,958982,EUR,980553600,F,91,91,False,8.0,4.0,,,2.0,5.0,3.0,1.0,2.0,,,,75.0,13.0,6.5,6.0,0.0,0.0,0.00307349,0,,,,2.0,,2.0,3.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,
10411551,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,34.0,28.0,7.0,4.0,17.0,19.0,18.0,1.0,4.0,,,,33.0,39.0,6.5,9.0,0.0,0.0,0.0139759,0,,,,11.0,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411551,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,12.0,12.0,,,5.0,5.0,7.0,,,,,,15.0,12.0,6.4,,0.0,0.0,0.00141306,0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Mattia Destro,mattia-destro,M. Destro,F,,181,199,M,,100570,EUR,669427200,F,23,23,True,2.0,2.0,,,2.0,2.0,,,,,,,15.0,3.0,6.5,1.0,0.0,0.0,9.879e-05,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,10.0,3.0,6.0,,0.0,0.0,8.77e-06,0,-0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,True,,,,,,,,1.0,,,,,10.0,2.0,6.4,1.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411551,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
