match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_fouls,captain,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_wasFouled,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim
10388363,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,34.0,26.0,14.0,6.0,25.0,26.0,1.0,8.0,9.0,2.0,3.0,90.0,44.0,6.9,9.0,0.0,0.0,0.00045797,0,0.2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,51.0,43.0,11.0,8.0,26.0,29.0,17.0,22.0,6.0,,,90.0,62.0,7.4,8.0,0.0,0.0,0.230955,0,,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,49.0,38.0,8.0,2.0,29.0,33.0,9.0,16.0,3.0,,,90.0,56.0,6.4,11.0,0.0,0.0,0.00997853,0,,6.0,5.0,7.0,5.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,57.0,46.0,9.0,1.0,32.0,35.0,14.0,23.0,5.0,,,90.0,71.0,6.7,14.0,0.0481,0.0,0.0123188,1,,,1.0,1.0,4.0,2.0,,1.0,3.0,,1.0,True,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2652,M,911679,EUR,957571200,M,28,28,False,13.0,13.0,,,11.0,11.0,2.0,2.0,5.0,,,45.0,19.0,6.5,2.0,0.1544,0.0,0.00229148,1,,,,2.0,2.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,19.0,10.0,3.0,,2.0,4.0,8.0,15.0,1.0,,,48.0,27.0,6.3,11.0,0.0,0.0,0.0555367,0,,,,2.0,2.0,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,17.0,15.0,2.0,2.0,8.0,8.0,7.0,9.0,2.0,,,45.0,25.0,6.7,3.0,0.0,0.0,0.0218366,0,,1.0,,3.0,5.0,,,,3.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,18.0,13.0,,,7.0,9.0,6.0,10.0,3.0,,,90.0,29.0,6.0,8.0,0.4747,0.784,0.489658,1,,2.0,2.0,9.0,4.0,3.0,,,1.0,,4.0,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,
10388363,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,M,3,3,False,29.0,18.0,5.0,,11.0,11.0,7.0,19.0,,,,61.0,41.0,6.4,13.0,0.0,0.0,0.0654603,0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10388363,home,SV Werder Bremen,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,11,11,False,25.0,16.0,2.0,2.0,5.0,5.0,11.0,21.0,1.0,,,90.0,34.0,6.9,11.0,0.2056,0.2613,0.0194983,1,,6.0,4.0,8.0,8.0,,,,,2.0,,,1.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,niclas.fuellkrug24,1.0,1.0,,,,,,,
