match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyConceded,stat_keyPass,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_clearanceOffLine
14771899,home,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,29.0,23.0,9.0,3.0,0.0,22.0,23.0,1.0,6.0,1.0,13.0,1.0,4.0,1.0,8.0,1.0,90.0,45.0,7.2,6.0,0.00035731,0.3579,0,-0.3565,0.0,0.13,-0.15,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,D,8,8,False,32.0,25.0,3.0,1.0,0.0,14.0,19.0,11.0,13.0,2.0,3.0,,,,,,73.0,51.0,6.6,12.0,0.00473672,,0,,0.1,0.03,-0.3,,1.0,4.0,4.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,57.0,51.0,11.0,6.0,0.0,32.0,34.0,19.0,23.0,3.0,6.0,,,,,,90.0,71.0,7.0,7.0,0.0142421,,2,,0.25,0.2,-0.2,,,1.0,1.0,4.0,,1.0,,,1.0,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3468,-0.02,,,,,,,,,,,
14771899,home,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,51.0,44.0,4.0,1.0,0.0,27.0,30.0,17.0,21.0,4.0,5.0,,,,,,90.0,66.0,6.5,9.0,0.525182,,1,,0.55,0.14,-0.66,,2.0,2.0,5.0,7.0,1.0,3.0,2.0,,2.0,1.0,,,,2.0,,1.0,,,1.0,,,,0.0758,-0.17,2.0,2.0,1.0,1.0,2.0,,,,,,
14771899,home,Al-Kholood,Shaquille Pinas,shaquille-pinas,S. Pinas,D,38,182.0,296,M,867530,EUR,890265600.0,D,38,38,False,65.0,54.0,7.0,3.0,0.0,26.0,31.0,28.0,34.0,3.0,2.0,,,,,,90.0,92.0,6.7,16.0,0.0235009,,1,,0.25,0.03,-0.21,,1.0,1.0,4.0,4.0,,3.0,3.0,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,0.0376,0.02,,,,,,0.0256,,,,,
14771899,home,Al-Kholood,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,False,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,1.0,3.0,,,,,,82.0,30.0,6.0,13.0,0.107944,,0,,0.11,0.06,-0.24,,,,11.0,6.0,5.0,1.0,1.0,1.0,3.0,4.0,,,,4.0,,4.0,2.0,,,,,,,,2.0,,1.0,,3.0,,,,,,
14771899,home,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,23.0,21.0,2.0,2.0,0.0,11.0,11.0,10.0,12.0,3.0,1.0,,,,,,65.0,33.0,6.2,6.0,0.00582864,,0,,0.01,0.07,-0.12,,,,7.0,1.0,3.0,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,42.0,36.0,3.0,2.0,0.0,12.0,12.0,24.0,30.0,1.0,3.0,,,,,,90.0,70.0,6.8,16.0,0.0965381,,2,,0.36,-0.02,-0.03,,1.0,1.0,11.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,,,,3.0,1.0,4.0,,,,1.0,1.0,,0.0799,0.02,1.0,,,,2.0,0.0942,1.0,,,,
14771899,home,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,M,46,46,False,37.0,28.0,4.0,4.0,1.0,8.0,12.0,20.0,25.0,,5.0,,,,,,90.0,57.0,7.0,21.0,0.460921,,0,,0.38,0.16,-0.22,,1.0,,8.0,6.0,2.0,,,2.0,5.0,1.0,,,,5.0,1.0,4.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
14771899,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,F,70,70,False,16.0,10.0,,,0.0,5.0,6.0,5.0,10.0,1.0,,,,,,,73.0,31.0,6.1,12.0,0.0106427,,1,,0.02,0.22,-0.05,,2.0,,9.0,1.0,2.0,,,1.0,,1.0,Muhammad Sawan,,,1.0,2.0,3.0,1.0,,,1.0,1.0,,0.0409,-0.09,,,,,,0.0377,,,,,
14771899,home,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,13.0,12.0,2.0,2.0,0.0,7.0,7.0,5.0,6.0,3.0,1.0,,,,,,90.0,30.0,8.1,8.0,0.00726923,,3,,0.02,0.25,0.2,,,2.0,3.0,4.0,1.0,,,3.0,1.0,1.0,Ramiro Enrique,,,2.0,,2.0,1.0,1.0,1.0,2.0,,,1.1544,0.55,,,,,,1.3321,,1.0,,,
14771899,home,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,21.0,20.0,2.0,1.0,0.0,8.0,8.0,12.0,13.0,,1.0,,,,,,25.0,26.0,6.6,2.0,0.0080547,,0,,0.01,0.0,0.13,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,True,20.0,20.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,,2.0,,,,,,17.0,31.0,7.2,2.0,0.0204295,,1,,0.23,0.06,-0.01,,,2.0,1.0,5.0,,,,1.0,1.0,,Sultan Al Shehri,,,1.0,,3.0,2.0,,,1.0,,1.0,0.0242,-0.05,1.0,,,,,0.0101,,,,,
14771899,home,Al-Kholood,Guga,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600.0,F,99,99,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,,,17.0,15.0,6.1,5.0,0.00330873,,1,,0.02,0.05,-0.05,,,,4.0,,2.0,,,,,,Guga,,,1.0,1.0,1.0,,1.0,1.0,,,,0.5218,-0.52,,,,,,,,,,,
14771899,home,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,8.0,4.0,6.4,,0.188804,,1,,0.11,,0.13,,1.0,,1.0,,,,,,,,Majed Khalifah,,,,,,,1.0,,1.0,,,0.4278,-0.51,,1.0,,,1.0,0.6399,,,,,
14771899,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600.0,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Hassan Al-Asmari,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,home,Al-Kholood,Adi,adi,Adi,,24,,8,,2316776,EUR,,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Adi,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200.0,G,14,14,False,29.0,17.0,15.0,3.0,0.0,15.0,17.0,2.0,12.0,2.0,11.0,,2.0,,6.0,,90.0,41.0,8.1,13.0,0.00023185,0.8282,0,1.1395,0.09,0.01,0.15,0.61,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Saud Al Rashed,saud-al-rashed,S. A. Rashed,D,2,180.0,12,M,1549236,EUR,895363200.0,D,2,2,False,26.0,18.0,9.0,4.0,0.0,11.0,13.0,7.0,13.0,2.0,3.0,,,,,,90.0,50.0,6.6,11.0,0.0909386,,0,,0.25,-0.44,-0.27,,1.0,1.0,6.0,5.0,,3.0,2.0,,1.0,2.0,Saud Al Rashed,,,3.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,
14771899,away,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800.0,D,34,34,False,37.0,27.0,10.0,4.0,0.0,17.0,20.0,10.0,17.0,3.0,5.0,,,,,,90.0,51.0,6.5,12.0,0.00955531,,0,,0.25,-0.53,-0.23,,2.0,,7.0,7.0,,6.0,4.0,2.0,,3.0,,,True,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Sultan Tanker,sultan-tanker,S. Tanker,D,4,184.0,36,M,1520833,EUR,904608000.0,D,4,4,False,32.0,28.0,8.0,6.0,0.0,23.0,24.0,5.0,8.0,6.0,4.0,,,,,,90.0,49.0,7.2,7.0,0.00313647,,0,,0.16,0.02,-0.03,,1.0,,3.0,6.0,,5.0,3.0,2.0,1.0,,Sultan Tanker,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
14771899,away,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000.0,D,27,27,False,13.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,8.0,2.0,2.0,,,,,,90.0,44.0,6.7,4.0,0.00995584,,1,,0.03,0.16,-0.07,,2.0,,4.0,5.0,1.0,3.0,3.0,,2.0,1.0,Ahmed Al-Nakhli,,,,,,,,,1.0,,3.0,0.1523,-0.3,,,,,3.0,0.1087,,,,,
14771899,away,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000.0,M,6,6,False,30.0,23.0,3.0,2.0,0.0,8.0,9.0,15.0,21.0,1.0,4.0,,,,,,90.0,57.0,7.2,19.0,0.311065,,1,,0.41,0.21,-0.01,,,1.0,5.0,7.0,2.0,,,3.0,3.0,3.0,Basil Yousef Al-Sayyali,,,7.0,,4.0,3.0,,,,1.0,2.0,0.037,-0.01,1.0,,,,1.0,,1.0,,,,
14771899,away,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800.0,M,32,32,False,54.0,40.0,9.0,4.0,0.0,25.0,29.0,15.0,25.0,3.0,8.0,,,,,,90.0,67.0,7.0,17.0,0.0121743,,0,,0.26,0.16,0.13,,2.0,2.0,5.0,8.0,,6.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000.0,M,10,10,False,25.0,21.0,,,0.0,15.0,15.0,6.0,10.0,,5.0,,,,,,90.0,39.0,6.6,7.0,0.0262902,,1,,-0.13,0.36,-0.09,,1.0,,6.0,6.0,,2.0,2.0,2.0,2.0,3.0,,,,,1.0,3.0,2.0,,,1.0,,2.0,0.0316,-0.08,,,,,1.0,0.032,,,,,
14771899,away,Al-Hazem,Elias Mokwana,mokwana-elias,E. Mokwana,M,17,175.0,974,M,1394459,EUR,932860800.0,F,17,17,False,16.0,14.0,,,0.0,5.0,6.0,9.0,10.0,,4.0,,,,,,83.0,34.0,8.5,6.0,0.148381,,4,,0.17,0.04,0.16,,,,4.0,8.0,1.0,6.0,4.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,3.0,,,0.1068,0.53,,1.0,,,4.0,0.3208,,1.0,1.0,,
14771899,away,Al-Hazem,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400.0,F,9,9,False,17.0,9.0,1.0,,0.0,5.0,6.0,4.0,11.0,,1.0,,,,,,90.0,37.0,6.7,15.0,0.0122897,,9,,-0.42,0.21,-0.03,,2.0,4.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,,,,,1.0,,2.0,,1.0,3.0,3.0,,,1.5322,0.28,,,,,,1.0579,3.0,1.0,,,
14771899,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000.0,F,19,19,False,13.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,11.0,1.0,1.0,,,,,,89.0,35.0,7.1,9.0,0.0523678,,2,,-0.46,0.58,-0.05,,1.0,,5.0,9.0,,5.0,2.0,4.0,2.0,1.0,,,,,,5.0,2.0,1.0,1.0,1.0,,,0.1768,-0.45,,,,,1.0,0.124,,,,1.0,
14771899,away,Al-Hazem,Abdulaziz Al-Dwehe,abdulaziz-al-duwaihi,A. Al-Dwehe,M,26,175.0,19,M,982352,EUR,957312000.0,M,26,26,True,,,,,0.0,,,,,1.0,,,,,,,14.0,2.0,6.5,,,,0,,,,-0.03,,1.0,,3.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Abdelmounaim Boutouil,boutouil-abdelmounaim,A. Boutouil,D,3,188.0,473,M,973414,EUR,884304000.0,D,3,3,True,1.0,,1.0,,0.0,,,,1.0,1.0,,,,,,,8.0,3.0,7.3,1.0,,,0,,0.01,,0.27,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
14771899,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Abdulaziz Al-Harbi,abdulaziz-al-harbi,A. Al-Harbi,D,82,,15,M,1216091,EUR,1060732800.0,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdulaziz Al-Harbi,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Ahmed Al-Shamrani,ahmed-al-shamrani,A. Al-Shamrani,M,70,,8,M,1134206,EUR,1015977600.0,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ahmed Al-Shamrani,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400.0,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Miguel Carvalho,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,
14771899,away,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
