match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_punches
12437023,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,36.0,22.0,18.0,6.0,0.0,16.0,21.0,6.0,15.0,10.0,1.0,3.0,4.0,1.0,1.0,90.0,46.0,8.0,14.0,0.00474671,0,0.4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437023,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,48.0,38.0,3.0,1.0,0.0,25.0,32.0,13.0,17.0,3.0,,,,,,90.0,76.0,7.0,13.0,0.0168535,1,,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.1369,0.1042,1.0,,,,,,,,,,,,,,,,,,
12437023,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,82.0,71.0,18.0,8.0,0.0,46.0,49.0,25.0,35.0,6.0,,,,,,90.0,98.0,7.6,15.0,0.0151391,2,,2.0,1.0,3.0,3.0,4.0,,,,,5.0,2.0,1.0,1.0,0.0581,,,2.0,2.0,2.0,,,,,,,,,,,,,,,
12437023,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,45.0,41.0,3.0,2.0,0.0,25.0,27.0,16.0,18.0,2.0,,,,,,90.0,55.0,7.1,5.0,0.0076627,0,,,2.0,1.0,3.0,8.0,,1.0,,,2.0,,5.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12437023,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,64.0,54.0,6.0,4.0,0.0,20.0,22.0,35.0,51.0,6.0,,,,,,90.0,97.0,8.0,20.0,0.146741,0,,9.0,,2.0,3.0,11.0,1.0,4.0,,,2.0,3.0,6.0,4.0,,,,1.0,,,,,3.0,,,,,True,1.0,1.0,,,,,
12437023,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,27.0,20.0,2.0,1.0,1.0,5.0,6.0,17.0,29.0,5.0,,,,,,90.0,50.0,8.0,15.0,0.133446,2,,8.0,3.0,1.0,8.0,9.0,1.0,2.0,,,1.0,,4.0,4.0,0.1457,,3.0,2.0,1.0,,,,2.0,,,2.0,2.0,,2.0,,andreaspereira,1.0,1.0,,
12437023,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,59.0,55.0,1.0,1.0,0.0,24.0,26.0,31.0,33.0,9.0,,,,,,90.0,73.0,7.2,5.0,0.0181175,0,,,1.0,,3.0,5.0,,,,,2.0,1.0,4.0,1.0,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,
12437023,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,27.0,19.0,1.0,1.0,0.0,5.0,6.0,15.0,26.0,5.0,,,,,,63.0,47.0,6.7,19.0,0.0165266,1,,5.0,1.0,,7.0,5.0,,4.0,,,,,2.0,,0.1209,,,2.0,1.0,,,,2.0,,3.0,1.0,2.0,,1.0,,alexanderiwobi,,,,
12437023,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,False,41.0,39.0,,,0.0,13.0,13.0,26.0,28.0,2.0,,,,,,72.0,50.0,7.1,3.0,0.129672,1,,,,,3.0,2.0,,,,,1.0,,2.0,2.0,0.0542,,,,,1.0,,,,,1.0,,3.0,,,,esr,,1.0,,
12437023,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,22,22,False,53.0,48.0,,,0.0,9.0,9.0,41.0,49.0,6.0,,,,,,87.0,69.0,7.0,13.0,0.0662367,2,,5.0,1.0,1.0,5.0,2.0,2.0,,,,,,1.0,1.0,0.085,,,1.0,1.0,,,,,,3.0,,1.0,,2.0,,willianborges88,,1.0,,
12437023,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,19.0,15.0,,,0.0,3.0,4.0,12.0,16.0,2.0,,,,,,63.0,30.0,6.6,9.0,0.0342352,1,,1.0,3.0,2.0,9.0,5.0,1.0,1.0,,,2.0,,1.0,1.0,0.0446,,1.0,3.0,1.0,,,,,,,2.0,1.0,,,,RJimenez9,,,,
12437023,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,2.0,,,,,,27.0,14.0,6.2,6.0,0.0755392,0,,1.0,1.0,,5.0,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,adamatrd,,,,
12437023,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,True,9.0,7.0,,,0.0,,,7.0,9.0,,,,,,,27.0,20.0,7.7,6.0,0.0817264,2,,,1.0,4.0,2.0,7.0,,1.0,,2.0,,1.0,1.0,,0.1998,0.8628,1.0,1.0,,,,,1.0,,3.0,1.0,,,,,RodrigoMuniz019,,,1.0,
12437023,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,1.0,,,,,,18.0,15.0,7.1,,0.00119534,0,,,,1.0,1.0,5.0,,,,,,,3.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,
12437023,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,True,2.0,2.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,,,9.0,10.0,7.1,4.0,0.10296,1,,1.0,,1.0,4.0,2.0,,2.0,,1.0,,,,,0.1266,0.7956,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,
12437023,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437023,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437023,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437023,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Joshua King,,,,,,,,,,,,,,
12437023,home,Fulham,Martial Godo,martial-godo,M. Godo,F,20,169,1281,M,1190938,EUR,1047600000,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
