match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim
11407393,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,23.0,15.0,12.0,5.0,12.0,17.0,3.0,6.0,10.0,4.0,5.0,90.0,36.0,8.0,8.0,0.0,0.0,0.00126926,0,0.7326,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407393,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,4,4,False,71.0,64.0,10.0,6.0,43.0,47.0,21.0,24.0,3.0,,,90.0,77.0,6.9,7.0,0.0,0.0,0.0226791,0,,1.0,1.0,6.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11407393,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,38.0,35.0,4.0,1.0,30.0,31.0,5.0,7.0,5.0,,,90.0,51.0,7.0,5.0,0.0,0.0,0.00182646,0,,1.0,,2.0,3.0,1.0,2.0,1.0,,2.0,,3.0,2.0,,,,,,,,,,,,,,,
11407393,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185,201,M,,970978,EUR,981244800,D,44,44,False,42.0,37.0,4.0,1.0,23.0,23.0,14.0,20.0,3.0,,,67.0,52.0,6.7,8.0,0.0,0.0,0.0048769,0,,,2.0,2.0,3.0,1.0,4.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
11407393,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,38.0,32.0,3.0,2.0,13.0,16.0,21.0,29.0,2.0,,,90.0,57.0,6.9,14.0,0.0,0.0,0.138196,0,,,,3.0,1.0,,2.0,,,,2.0,,2.0,7.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
11407393,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,54.0,48.0,5.0,4.0,24.0,29.0,24.0,25.0,7.0,,,90.0,70.0,7.4,11.0,0.0584,0.4223,0.0414936,1,,2.0,1.0,3.0,7.0,,,2.0,1.0,3.0,,,3.0,,,1.0,1.0,1.0,,True,1.0,1.0,,,,,,
11407393,home,Monza,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,6,6,False,45.0,41.0,1.0,1.0,19.0,20.0,22.0,25.0,7.0,,,90.0,58.0,7.0,9.0,0.0,0.0,0.0121191,0,,2.0,,5.0,6.0,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,3.0,2.0,,,,1.0,,,,,,,
11407393,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,M,77,77,False,25.0,20.0,2.0,,9.0,11.0,12.0,16.0,2.0,,,63.0,45.0,7.1,7.0,0.0441,0.0,0.0775524,2,,1.0,,2.0,5.0,,1.0,3.0,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,
11407393,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,21.0,18.0,2.0,,3.0,3.0,15.0,21.0,,,,78.0,37.0,6.8,13.0,0.0263,0.0,0.0731999,1,,1.0,,4.0,3.0,,,1.0,,2.0,,1.0,2.0,3.0,,1.0,,,2.0,,2.0,,1.0,,,,,
11407393,home,Monza,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,9,9,False,22.0,15.0,,,8.0,10.0,7.0,12.0,2.0,,,78.0,33.0,6.8,12.0,0.1549,0.1276,0.00662872,2,,7.0,3.0,10.0,5.0,1.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,
11407393,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,32.0,24.0,4.0,3.0,8.0,13.0,16.0,23.0,7.0,,,64.0,47.0,6.9,17.0,0.0391,0.15,0.0203476,1,,1.0,2.0,4.0,3.0,,,,,1.0,,,1.0,4.0,,1.0,,,2.0,,2.0,1.0,,,2.0,,,
11407393,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,12.0,12.0,,,4.0,4.0,9.0,12.0,,,,27.0,18.0,6.7,3.0,0.0,0.0,0.248045,0,,,,3.0,,1.0,1.0,,,,2.0,,,4.0,1.0,,,,1.0,,,,,,,1.0,,
11407393,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,F,80,80,True,11.0,7.0,,,,1.0,7.0,11.0,3.0,,,26.0,16.0,6.3,6.0,0.3529,0.0,0.00607857,1,,1.0,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,
11407393,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,22,22,True,13.0,13.0,,,9.0,9.0,4.0,5.0,,,,23.0,16.0,6.6,1.0,0.0,0.0,0.00299419,0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
11407393,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,9.0,5.0,,,2.0,2.0,3.0,8.0,,,,12.0,13.0,6.8,5.0,0.0607,0.0,0.00270885,2,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,
11407393,home,Monza,Mirko Marić,,,mirko-maric,M. Marić,F,9,188,399,M,,190933,EUR,800582400,F,24,24,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,12.0,7.0,6.4,2.0,0.0,0.0,0.00346006,0,,2.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
11407393,home,Monza,Stefano Gori,,,stefano-gori,S. Gori,G,66,185,240,M,,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
