match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,stat_keyPass,stat_wonContest,captain,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_penaltyWon,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
12499689,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,35.0,31.0,7.0,3.0,0.0,29.0,29.0,2.0,6.0,4.0,90.0,36.0,6.7,4.0,0.00026137,0,0.8223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,26.0,22.0,,,0.0,15.0,16.0,7.0,14.0,3.0,90.0,44.0,6.7,11.0,0.0068695,0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,54.0,50.0,4.0,3.0,0.0,38.0,40.0,12.0,14.0,3.0,90.0,60.0,7.8,4.0,0.0142255,1,,,3.0,4.0,,1.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.1557,0.8084,,,,,,,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,False,85.0,77.0,7.0,3.0,0.0,60.0,63.0,17.0,22.0,2.0,80.0,96.0,7.2,10.0,0.00650663,1,,,2.0,3.0,,4.0,1.0,1.0,,,2.0,2.0,,,,1.0,0.0569,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,46.0,43.0,1.0,,0.0,30.0,32.0,13.0,14.0,1.0,90.0,62.0,7.2,5.0,0.113486,0,,,1.0,3.0,,1.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,22.0,16.0,2.0,,0.0,9.0,11.0,7.0,12.0,5.0,61.0,32.0,6.7,10.0,0.0499169,1,,1.0,7.0,2.0,4.0,,1.0,,,,1.0,,3.0,1.0,,,0.0271,0.0182,,,1.0,,2.0,1.0,,,,,,,,,,,,
12499689,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,59.0,50.0,4.0,3.0,0.0,31.0,36.0,19.0,23.0,5.0,90.0,74.0,7.4,11.0,0.116271,1,,,3.0,13.0,,4.0,1.0,2.0,4.0,,2.0,8.0,1.0,1.0,,,0.1675,0.4855,,,,,,,True,,,,,,,,,,,
12499689,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,83.0,71.0,7.0,2.0,2.0,32.0,35.0,41.0,54.0,7.0,90.0,101.0,8.2,18.0,0.227533,0,,6.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,,3.0,,,,2.0,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,
12499689,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,19.0,15.0,3.0,1.0,0.0,5.0,5.0,11.0,16.0,1.0,61.0,36.0,7.4,9.0,0.0941833,0,,2.0,4.0,7.0,4.0,1.0,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,4.0,,1.0,,2.0,1.0,,,,,,,
12499689,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,1.0,69.0,17.0,7.3,4.0,0.00297162,4,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,0.4823,0.8536,1.0,,,,,,,,,1.0,,e.demirovic29,2.0,1.0,,,,
12499689,home,VfB Stuttgart,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,11,11,False,24.0,21.0,,,0.0,9.0,9.0,12.0,15.0,3.0,69.0,39.0,7.0,11.0,0.0344911,2,,,8.0,5.0,2.0,,,2.0,1.0,,2.0,3.0,,2.0,1.0,,0.9024,1.2932,,,,,2.0,1.0,,,,5.0,,,,,,,,
12499689,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,25,25,True,13.0,11.0,1.0,,0.0,5.0,5.0,6.0,8.0,1.0,29.0,16.0,6.6,3.0,0.144718,0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
