match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_punches,stat_totalOffside
10382092,home,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185.0,1089,M,798175,EUR,905212800,F,9,9,False,24.0,13.0,1.0,,3.0,5.0,10.0,20.0,1.0,,,90.0,34.0,6.6,15.0,1,,,,1.0,,6.0,5.0,7.0,7.0,,,,,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,
10382092,home,Go Ahead Eagles,Martijn Berden,martijn-berden,M. Berden,F,19,172.0,24,M,814901,EUR,870134400,F,17,17,True,9.0,7.0,,,1.0,1.0,6.0,8.0,1.0,,,20.0,16.0,6.6,5.0,0,Martijn,Berden,,,,,,2.0,1.0,,,3.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,
10382092,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182.0,143,M,845995,EUR,839462400,F,19,19,True,4.0,4.0,,,,,4.0,5.0,,,,20.0,14.0,6.4,5.0,1,,,,1.0,,,,5.0,1.0,,2.0,1.0,,,,,1.0,,1.0,,2.0,,,,,1.0,,1.0,,,,
10382092,home,Go Ahead Eagles,Tesfaldet Tekie,tesfaldet-tekie,T. Tekie,M,5,175.0,113,M,793754,EUR,865382400,M,15,15,True,7.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,,,,11.0,11.0,6.4,4.0,0,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,
10382092,home,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192.0,44,M,1090199,EUR,1098403200,G,16,16,True,,,,,,,,,,,,,,,,0,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193.0,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Justin Bakker,justin-bakker,J. Bakker,D,5,189.0,43,M,864153,EUR,888883200,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182.0,68,M,964609,EUR,950227200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185.0,79,M,133168,EUR,703123200,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170.0,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Federico Mattiello,federico-mattiello,F. Mattiello,M,,182.0,46,,227866,EUR,805680000,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,home,Go Ahead Eagles,Jahnoah Markelo,jahnoah-markelo,J. Markelo,F,24,179.0,246,M,1142326,EUR,1041638400,M,24,24,True,,,,,,,,,,,,,,,,0,Jahnoah Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200,G,1,1,False,48.0,32.0,21.0,5.0,31.0,36.0,1.0,12.0,11.0,2.0,5.0,90.0,60.0,7.3,16.0,0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,
10382092,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183.0,41,M,361778,EUR,856137600,D,2,2,False,30.0,23.0,4.0,1.0,15.0,16.0,8.0,15.0,2.0,,,45.0,45.0,6.4,10.0,0,,,,1.0,,1.0,1.0,3.0,2.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10382092,away,FC Emmen,Miguel Araujo,miguel-araujo,M. Araujo,D,20,178.0,883,M,370226,EUR,782956800,D,5,5,False,76.0,64.0,11.0,5.0,49.0,52.0,15.0,24.0,6.0,,,90.0,93.0,6.9,15.0,0,,,,,,3.0,4.0,6.0,7.0,,2.0,,,,,3.0,2.0,2.0,1.0,1.0,1.0,,,,,3.0,,,,,,
10382092,away,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,,187.0,9,,28111,EUR,594950400,D,4,4,False,70.0,65.0,9.0,6.0,46.0,50.0,19.0,20.0,3.0,,,90.0,75.0,6.8,5.0,0,,,,,,1.0,2.0,1.0,3.0,,,,,,,2.0,1.0,1.0,,,,,,,,2.0,True,,,,,
10382092,away,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,18,170.0,12,M,100384,EUR,663552000,D,18,18,False,29.0,21.0,8.0,3.0,11.0,15.0,10.0,15.0,6.0,,,71.0,44.0,6.3,15.0,0,Lorenzo,Burnet,,1.0,,1.0,,3.0,2.0,,,1.0,,,,1.0,2.0,2.0,3.0,,1.0,,,,,1.0,,,,,,
10382092,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191.0,123,M,932652,EUR,903139200,M,20,20,False,45.0,34.0,5.0,3.0,22.0,25.0,12.0,21.0,11.0,,,71.0,59.0,6.9,15.0,1,,,,1.0,,1.0,1.0,6.0,5.0,1.0,1.0,2.0,1.0,,,1.0,3.0,3.0,1.0,,2.0,,1.0,,,,,1.0,,,,1.0
10382092,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178.0,53,M,997187,EUR,969753600,M,8,8,False,51.0,43.0,2.0,,27.0,32.0,16.0,19.0,9.0,,,87.0,65.0,6.8,9.0,0,,,,,,2.0,1.0,4.0,5.0,,1.0,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,4.0,,,,,,
10382092,away,FC Emmen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,M,7,7,False,14.0,6.0,,,3.0,8.0,3.0,9.0,3.0,,,90.0,29.0,6.0,18.0,1,,,,3.0,,,,7.0,2.0,,2.0,3.0,,,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,
10382092,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175.0,198,M,252123,EUR,750297600,M,10,10,False,39.0,33.0,5.0,2.0,14.0,16.0,19.0,29.0,3.0,,,90.0,56.0,6.6,14.0,3,,,,6.0,,2.0,,4.0,5.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,,,,,2.0,,,,,,,
10382092,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,M,77,77,False,21.0,19.0,,,11.0,11.0,8.0,12.0,2.0,,,90.0,45.0,6.9,10.0,1,,,,2.0,,3.0,1.0,8.0,10.0,,1.0,3.0,1.0,,,1.0,3.0,1.0,3.0,5.0,2.0,,,oleromeny,,2.0,,1.0,,,,
10382092,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186.0,197,M,295137,EUR,841881600,F,9,9,False,20.0,16.0,,,8.0,10.0,8.0,10.0,1.0,,,71.0,27.0,6.6,8.0,0,,,,,,,1.0,,2.0,,,,,,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,
10382092,away,FC Emmen,Mohamed Bouchouari,mohamed-bouchouari,M. Bouchouari,D,34,170.0,778,M,965329,EUR,974246400,D,34,34,True,18.0,10.0,2.0,,4.0,6.0,7.0,14.0,4.0,,,45.0,38.0,6.6,12.0,3,,,,2.0,1.0,,,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,,
10382092,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,24,24,True,10.0,8.0,,,5.0,7.0,3.0,4.0,1.0,,,19.0,20.0,7.2,4.0,2,,,,1.0,,,,1.0,2.0,1.0,,,,,,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,
10382092,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175.0,80,M,943188,EUR,914630400,M,11,11,True,9.0,8.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,,,19.0,12.0,6.5,2.0,0,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
10382092,away,FC Emmen,Fernando Pacheco,fernando-pacheco,F. Pacheco,F,8,175.0,307,M,874987,EUR,930355200,F,17,17,True,3.0,1.0,,,,,2.0,4.0,1.0,,,19.0,12.0,6.6,2.0,2,,,,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,1.0,,,1.0,,,,,1.0,,1.0,,
10382092,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200,D,13,13,True,3.0,2.0,,,2.0,3.0,,,,,,8.0,3.0,6.5,1.0,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Max Wolfs,max-wolfs,M. Wolfs,G,,190.0,9,M,1131200,EUR,1020470400,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188.0,97,M,242313,EUR,771465600,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176.0,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,0,Arnaud,Luzayadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Maurilio de Lannoy,de-lannoy-maurilio,M. d. Lannoy,D,27,,14,M,1407898,EUR,1068163200,M,21,21,True,,,,,,,,,,,,,,,,0,Maurilio de Lannoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175.0,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,0,Azzeddine,Toufiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382092,away,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,,185.0,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,0,Ben Scholte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
