match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
11391333,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,37.0,20.0,28.0,11.0,12.0,15.0,8.0,22.0,1.0,13.0,1.0,3.0,90.0,42.0,7.0,17.0,0.00326515,0,0.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,41.0,40.0,6.0,6.0,20.0,21.0,21.0,21.0,3.0,3.0,,,90.0,54.0,7.4,3.0,0.0276534,0,,,,True,1.0,1.0,5.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,48.0,42.0,3.0,,36.0,37.0,6.0,11.0,5.0,2.0,,,90.0,57.0,7.3,6.0,0.00735305,1,,,,,,,,,,,4.0,1.0,2.0,1.0,,,1.0,3.0,1.0,1.0,0.0274,,,,,,,,,,,,,,
11391333,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,40.0,28.0,5.0,1.0,23.0,28.0,5.0,12.0,5.0,7.0,,,90.0,49.0,7.1,12.0,0.00185799,1,,,,,,,,,,,5.0,,2.0,1.0,,1.0,,3.0,1.0,,0.1127,,,,,,,,,,,,,,
11391333,home,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,D,27,27,False,32.0,26.0,5.0,2.0,16.0,18.0,13.0,20.0,5.0,2.0,1.0,,90.0,63.0,8.6,11.0,0.183069,2,,,,,6.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,,,0.2176,1.0,1.0,1.0,1.0,0.086,,,,,,,,,
11391333,home,Le Havre,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7779,M,1095731,EUR,1021852800,M,5,5,False,58.0,54.0,2.0,1.0,26.0,28.0,28.0,31.0,6.0,3.0,3.0,,78.0,66.0,7.0,6.0,0.0408717,0,,Oussama Targhalline,,,1.0,,,3.0,,,,,3.0,2.0,,2.0,1.0,,,,,,,,,,targhaoussama,1.0,,,,,,,
11391333,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,52.0,42.0,4.0,2.0,21.0,22.0,21.0,31.0,5.0,6.0,3.0,,90.0,69.0,6.8,17.0,0.0274335,1,,,,,1.0,,2.0,7.0,3.0,1.0,1.0,,,,3.0,,,2.0,,,0.0295,,1.0,,1.0,0.1405,,2.0,1.0,,,,,,
11391333,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,23,23,False,23.0,21.0,1.0,1.0,5.0,5.0,17.0,23.0,3.0,1.0,1.0,,78.0,36.0,6.8,9.0,0.241147,1,,,,,5.0,1.0,,3.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,0.2622,,1.0,,,0.6899,,1.0,,1.0,,,,,
11391333,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,43.0,33.0,2.0,2.0,9.0,10.0,24.0,34.0,4.0,3.0,2.0,,87.0,50.0,7.2,11.0,0.0603017,1,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,3.0,,,0.0096,1.0,,,,,,,,,1.0,,,,
11391333,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,M,28,28,False,20.0,14.0,3.0,1.0,3.0,3.0,11.0,17.0,8.0,2.0,3.0,,87.0,34.0,7.1,11.0,0.0149245,2,,,,,,,6.0,7.0,2.0,2.0,,,1.0,1.0,3.0,1.0,,2.0,,,0.1399,1.0,1.0,,,0.0837,andreayew10,,1.0,,,,,,
11391333,home,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,False,11.0,8.0,,,3.0,3.0,5.0,8.0,4.0,1.0,,,65.0,19.0,6.9,6.0,0.00897133,2,,,,,,,4.0,6.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,0.1847,1.0,,,,,mohamedbayo27,,1.0,,,1.0,,,
11391333,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,3.0,,,,,3.0,,,2.0,,1.0,,25.0,7.0,6.5,6.0,,0,,,,,,,,2.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
11391333,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,True,,,,,,,,,1.0,1.0,,,12.0,3.0,6.7,,,1,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,0.0265,,,,,,,,,,,,,,
11391333,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,True,5.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,12.0,7.0,6.7,2.0,0.00881892,0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,,,,,,,,,,,,,8.0,,6.3,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11391333,home,Le Havre,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,13,13,True,1.0,,,,,,,1.0,1.0,,,,8.0,2.0,6.5,2.0,,0,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Oualid El Hajjam,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,27.0,24.0,7.0,4.0,22.0,23.0,2.0,4.0,,2.0,,,90.0,32.0,6.8,4.0,0.00030662,0,9.9999999999989e-05,Guillaume,Restes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
11391333,away,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,43.0,37.0,5.0,3.0,19.0,20.0,19.0,24.0,4.0,2.0,1.0,,90.0,61.0,7.1,11.0,0.150773,0,,,,,1.0,1.0,3.0,6.0,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,,,,,3.0,,,2.0,,,,,,,
11391333,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,6,6,False,51.0,44.0,6.0,3.0,30.0,31.0,14.0,20.0,6.0,2.0,1.0,,90.0,67.0,6.9,9.0,0.00484333,2,,,,,,,3.0,5.0,,,2.0,,1.0,,,2.0,,4.0,1.0,,0.0483,1.0,,,1.0,,,,,,,,,,
11391333,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,27.0,17.0,9.0,3.0,13.0,18.0,4.0,9.0,3.0,3.0,,,54.0,35.0,6.4,12.0,0.00184139,0,,,,,,,,1.0,,,4.0,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,1.0
11391333,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,M,12,12,False,29.0,24.0,3.0,1.0,11.0,14.0,13.0,16.0,1.0,2.0,,,77.0,35.0,6.4,9.0,0.0410399,0,,,,,1.0,,1.0,4.0,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,
11391333,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,4,4,False,53.0,47.0,6.0,2.0,19.0,21.0,28.0,33.0,4.0,4.0,1.0,,90.0,62.0,6.6,8.0,0.0321792,1,,,,,1.0,,2.0,7.0,,,,,2.0,1.0,,4.0,,1.0,,,0.0275,1.0,,,,,,1.0,1.0,,,,,,
11391333,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,43.0,40.0,6.0,5.0,19.0,19.0,21.0,25.0,2.0,1.0,1.0,,77.0,48.0,6.8,4.0,0.0170013,0,,,,True,1.0,,2.0,3.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,35.0,29.0,3.0,2.0,12.0,13.0,17.0,26.0,5.0,3.0,3.0,,90.0,58.0,7.1,11.0,0.0354939,0,,,,,4.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
11391333,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,F,15,15,False,17.0,10.0,2.0,1.0,5.0,6.0,6.0,12.0,1.0,4.0,,,68.0,29.0,6.4,14.0,0.0306653,0,,,,,1.0,1.0,,6.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,4.0,,,,,,
11391333,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,37,37,False,12.0,10.0,1.0,,,,10.0,13.0,6.0,2.0,1.0,,90.0,29.0,6.4,10.0,0.0217169,0,,,,,1.0,,,6.0,6.0,2.0,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,2.0,,,,
11391333,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,9,9,False,18.0,13.0,,,4.0,5.0,9.0,15.0,2.0,2.0,2.0,,90.0,30.0,6.7,10.0,0.0737972,2,,,,,2.0,,3.0,6.0,,,,,,,1.0,1.0,,1.0,1.0,,0.1982,1.0,,,,,,,2.0,,1.0,,,,
11391333,away,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,25,25,True,27.0,22.0,2.0,2.0,19.0,20.0,3.0,8.0,2.0,1.0,,,36.0,31.0,6.3,7.0,0.00985794,0,,,,,1.0,,3.0,5.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,19,19,True,9.0,3.0,,,2.0,6.0,1.0,4.0,2.0,3.0,,,22.0,13.0,6.6,8.0,0.00100367,0,,Frank Magri,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
11391333,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,True,7.0,4.0,2.0,1.0,1.0,1.0,5.0,11.0,,1.0,,,13.0,14.0,6.9,7.0,0.103171,0,,,,,5.0,2.0,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,4.0,2.0,1.0,,,,2.0,5.0,3.0,1.0,1.0,,13.0,10.0,6.7,4.0,0.000692,0,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Alex Domínguez,alex-dominguez,A. Domínguez,G,30,187,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Ylies Aradj,aradj-ylies,Y. Aradj,D,21,179,209,M,1444623,EUR,1117929600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,Ylies,Aradj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,380,M,1128902,EUR,1048636800,F,10,10,True,,,,,,,,,,,,,,,,,,0,,Ibrahim Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,César Gelabert,cesar-gelabert,C. Gelabert,M,10,183,320,M,883156,EUR,972950400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391333,away,Toulouse,Naatan Skyttä,naatan-skytta,N. Skyttä,M,15,174,866,M,926995,EUR,1020729600,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
