match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,captain,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_outfielderBlock
11396188,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,24.0,15.0,15.0,6.0,11.0,12.0,4.0,12.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,90.0,32.0,6.9,9.0,0.00812511,0,0.1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,55.0,45.0,5.0,,23.0,24.0,22.0,33.0,4.0,8.0,2.0,9.0,,,,,90.0,73.0,7.1,16.0,0.0412583,0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,D,14,14,False,60.0,51.0,9.0,3.0,27.0,30.0,24.0,30.0,1.0,4.0,2.0,2.0,,,,,90.0,68.0,6.9,9.0,0.0232675,2,,,,2.0,,3.0,2.0,,,2.0,,2.0,0.1334,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,19.0,19.0,1.0,1.0,11.0,11.0,8.0,8.0,1.0,1.0,,,,,,,57.0,22.0,6.5,1.0,0.00347985,1,,,,,,,,1.0,,,,1.0,0.0257,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,40.0,34.0,,,6.0,6.0,29.0,37.0,,2.0,1.0,5.0,,,,,90.0,53.0,7.7,10.0,0.308328,2,,3.0,1.0,4.0,,,,,1.0,1.0,,,0.2329,,,doanritsu,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2899,4.0,,,,,,,
11396188,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,51.0,47.0,2.0,1.0,13.0,14.0,34.0,37.0,2.0,5.0,,7.0,,,,,90.0,60.0,7.5,6.0,0.143902,2,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,0.1407,,,,,,1.0,1.0,1.0,1.0,,0.0495,1.0,,,,,,,
11396188,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,54.0,42.0,5.0,1.0,14.0,21.0,28.0,33.0,4.0,8.0,,5.0,,,,,90.0,65.0,7.3,12.0,0.0343308,2,,,1.0,2.0,,2.0,2.0,,,,,1.0,0.079,,,,,,2.0,2.0,,1.0,,,2.0,1.0,,,,,,
11396188,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,M,30,30,False,25.0,23.0,1.0,1.0,9.0,9.0,19.0,24.0,,1.0,,4.0,,,,,78.0,41.0,7.7,8.0,0.3341,0,,8.0,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,5.0,2.0,,,,,,,5.0,,True,1.0,1.0,,,
11396188,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,F,22,22,False,46.0,39.0,,,12.0,14.0,27.0,35.0,1.0,6.0,,1.0,,,,,89.0,64.0,7.1,13.0,0.0362544,1,,3.0,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,0.0702,,,rolandsallai,,,2.0,1.0,,,,,1.0,1.0,,,,,,
11396188,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,F,32,32,False,67.0,61.0,3.0,2.0,25.0,26.0,37.0,45.0,,1.0,2.0,7.0,,,,,90.0,93.0,7.2,19.0,0.130793,5,,4.0,1.0,6.0,1.0,1.0,,3.0,,1.0,,3.0,0.259,,,,1.0,1.0,3.0,,,2.0,,,2.0,,,,,1.0,,
11396188,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,27.0,20.0,,,4.0,4.0,16.0,23.0,2.0,6.0,,4.0,,,,,78.0,41.0,6.9,11.0,0.315756,4,,,3.0,8.0,,3.0,2.0,,1.0,1.0,1.0,2.0,0.5285,,,,,2.0,1.0,,2.0,,,0.8344,1.0,1.0,,,,,1.0,
11396188,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,33.0,28.0,3.0,1.0,15.0,19.0,13.0,14.0,2.0,4.0,1.0,1.0,,,,,33.0,36.0,6.7,5.0,0.00437033,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11396188,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,6.0,5.0,,,3.0,4.0,2.0,3.0,,4.0,2.0,,,,,,12.0,18.0,6.7,4.0,0.00055835,0,,1.0,,2.0,,2.0,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,
11396188,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,1.0,1.0,,,,,12.0,6.0,6.7,,0.00645456,1,,,1.0,1.0,,,,,,,,1.0,0.067,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,4.0,3.0,,,2.0,3.0,1.0,1.0,,,,,,,,,1.0,4.0,,1.0,0.00039394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,46.0,37.0,18.0,9.0,33.0,35.0,4.0,11.0,,1.0,,7.0,,3.0,3.0,,90.0,57.0,7.2,9.0,0.00064258,0,0.1738,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396188,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,30.0,24.0,4.0,1.0,12.0,16.0,12.0,17.0,1.0,7.0,1.0,6.0,,,,,90.0,56.0,6.6,14.0,0.048261,0,,3.0,1.0,6.0,1.0,4.0,2.0,2.0,1.0,3.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,
11396188,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,65.0,60.0,4.0,2.0,46.0,47.0,14.0,18.0,2.0,2.0,3.0,5.0,,,,,90.0,75.0,7.2,6.0,0.00536366,1,,,3.0,3.0,2.0,,,,,,,1.0,0.0612,,,,,,,,,,,,,,True,,,1.0,,1.0
11396188,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,55.0,52.0,3.0,,41.0,42.0,11.0,13.0,1.0,4.0,4.0,2.0,,,,,90.0,69.0,7.1,4.0,0.00607276,2,,,,2.0,1.0,3.0,1.0,1.0,,,,1.0,0.1098,,,,,,,,1.0,,,0.0196,,2.0,,,,,,1.0
11396188,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,28.0,19.0,8.0,3.0,14.0,16.0,6.0,13.0,1.0,1.0,,2.0,,,,,66.0,43.0,6.6,12.0,0.0393634,1,,1.0,2.0,4.0,2.0,,,1.0,,1.0,,1.0,0.0685,,,,1.0,,1.0,,,,,,,,,,,,,1.0
