match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_ownGoals,stat_dispossessed,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal,player_sofascoreId
14771799,home,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,17.0,11.0,6.0,1.0,0.0,11.0,16.0,1.0,7.0,2.0,90.0,24.0,5.8,6.0,4.725e-05,0.0118,0,-1.786,-0.06,0.0,-0.29,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,D,8,8,False,28.0,23.0,1.0,1.0,0.0,8.0,9.0,19.0,,,89.0,55.0,5.8,17.0,0.00822988,,0,,0.08,0.02,-0.45,,15.0,2.0,6.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,47.0,42.0,8.0,7.0,0.0,27.0,28.0,19.0,3.0,,90.0,60.0,6.0,6.0,0.00533015,,0,,0.14,0.12,-0.83,,15.0,,3.0,5.0,1.0,1.0,6.0,2.0,2.0,1.0,,,,True,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,53.0,47.0,4.0,2.0,0.0,32.0,34.0,19.0,7.0,,90.0,67.0,6.5,8.0,0.0039084,,0,,0.17,0.03,-0.4,,15.0,,2.0,5.0,,,5.0,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,False,43.0,37.0,3.0,1.0,0.0,19.0,22.0,21.0,9.0,,90.0,69.0,6.0,15.0,0.0119832,,0,,0.15,0.15,-0.55,,18.0,2.0,8.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,Sultan Al Shehri,,,2.0,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,False,22.0,20.0,3.0,2.0,0.0,9.0,9.0,13.0,1.0,,70.0,33.0,6.2,6.0,0.0159167,,1,,-0.09,0.11,-0.14,,11.0,,3.0,2.0,,,1.0,2.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,0.1154,0.3962,-0.52,,,,,,,,,,,,,,
14771799,home,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,35.0,31.0,6.0,5.0,0.0,15.0,16.0,19.0,3.0,,70.0,48.0,6.5,10.0,0.0383963,,0,,0.04,0.06,-0.26,,16.0,3.0,6.0,4.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,32.0,28.0,4.0,3.0,0.0,9.0,10.0,22.0,4.0,,83.0,41.0,7.9,4.0,0.0202323,,1,,0.27,0.08,-0.16,,19.0,,2.0,3.0,,,3.0,,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,1.0,0.1618,0.8155,0.55,1.0,1.0,,,,,,,,,,,,
14771799,home,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400.0,M,9,9,False,36.0,30.0,,,1.0,8.0,8.0,28.0,5.0,,90.0,61.0,6.2,19.0,0.0527237,,2,,-0.05,0.45,-0.22,,22.0,2.0,11.0,5.0,4.0,2.0,1.0,1.0,1.0,6.0,4.0,,,,,,,4.0,2.0,1.0,1.0,,1.0,0.0903,0.0465,-0.06,,1.0,1.0,1.0,1.0,,,,,,,,,
14771799,home,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,17.0,16.0,,,0.0,9.0,10.0,7.0,1.0,,90.0,35.0,6.8,11.0,0.0107529,,2,,-0.15,0.32,0.14,,7.0,1.0,11.0,5.0,2.0,,1.0,4.0,2.0,3.0,1.0,Ramiro Enrique,,,5.0,1.0,,3.0,,,,,1.0,0.3232,0.6207,0.29,1.0,,,,,1.0,,,,,,,,
14771799,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,F,70,70,False,26.0,19.0,4.0,2.0,0.0,6.0,7.0,19.0,5.0,,90.0,47.0,7.6,13.0,0.239757,,0,,0.4,-0.13,0.21,,13.0,3.0,1.0,7.0,1.0,,,4.0,3.0,2.0,,Muhammad Sawan,,,,,,,3.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,
14771799,home,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,F,46,46,True,16.0,14.0,,,0.0,2.0,3.0,13.0,3.0,,20.0,25.0,7.1,4.0,0.0428787,,0,,0.27,0.09,-0.01,,12.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
14771799,home,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,11.0,10.0,,,0.0,5.0,5.0,6.0,3.0,,20.0,14.0,6.6,2.0,0.0347157,,0,,0.01,0.12,0.14,,5.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,
14771799,home,Al-Kholood,Guga,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600.0,F,99,99,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,,15.0,6.0,6.4,1.0,0.0100165,,0,,-0.03,,0.0,,3.0,1.0,2.0,,,,,,,,1.0,Guga,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Adi,adi,Adi,,24,,8,,2316776,EUR,,M,24,24,True,4.0,3.0,,,0.0,2.0,2.0,2.0,1.0,,9.0,6.0,6.6,2.0,0.00047273,,0,,-0.09,,0.16,,1.0,1.0,,,,,,,,,,Adi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000.0,G,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Muhannad Al-Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771799,home,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
