match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,captain,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot,stat_goalAssist,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_hitWoodwork
10388516,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,48.0,27.0,38.0,17.0,11.0,13.0,16.0,35.0,14.0,3.0,3.0,1.0,1.0,90.0,55.0,6.5,21.0,0.0,0.0,0.0335965,0,-0.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,False,21.0,11.0,5.0,1.0,9.0,12.0,2.0,11.0,6.0,,,,,69.0,35.0,6.4,15.0,0.0,0.0,0.00283448,0,,2.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,36.0,24.0,7.0,1.0,15.0,19.0,9.0,17.0,8.0,,,,,90.0,49.0,6.6,14.0,0.0926,0.0,0.0481329,1,,,3.0,7.0,8.0,1.0,,,2.0,,2.0,2.0,2.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,45.0,24.0,11.0,2.0,17.0,27.0,7.0,18.0,6.0,,,,,90.0,63.0,7.0,21.0,0.0,0.0,0.0340232,0,,,4.0,7.0,11.0,1.0,,,1.0,3.0,4.0,,2.0,7.0,,,4.0,3.0,,,,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,21.0,17.0,1.0,,7.0,8.0,10.0,14.0,4.0,,,,,45.0,32.0,6.9,5.0,0.0,0.0,0.00673936,0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,25.0,14.0,1.0,1.0,4.0,6.0,10.0,19.0,10.0,,,,,63.0,38.0,6.8,12.0,0.2553,0.0,0.00677016,2,,,1.0,2.0,10.0,,,,,3.0,4.0,3.0,1.0,6.0,,2.0,1.0,,,,,True,1.0,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,52.0,42.0,4.0,1.0,15.0,17.0,30.0,43.0,11.0,,,,,90.0,73.0,7.3,20.0,0.0793,0.3798,0.774047,2,,8.0,2.0,8.0,4.0,2.0,1.0,,,1.0,3.0,1.0,,,3.0,,,5.0,,,1.0,,1.0,3.0,2.0,,,,,,,,,,
10388516,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,14.0,9.0,1.0,,3.0,5.0,6.0,10.0,5.0,,,,,86.0,31.0,6.8,13.0,0.0679,0.034,0.455051,2,,1.0,1.0,5.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,,3.0,1.0,,2.0,,,4.0,,3.0,,1.0,1.0,,,,,,,,,
10388516,home,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,M,9,9,False,17.0,12.0,,,6.0,8.0,6.0,9.0,4.0,,,,,62.0,22.0,6.5,5.0,0.0,0.0,0.0197796,0,,,2.0,4.0,3.0,,,,,1.0,1.0,,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
10388516,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,17.0,15.0,1.0,1.0,3.0,3.0,13.0,17.0,5.0,,,,,90.0,48.0,6.9,19.0,0.1225,0.0,0.0396848,3,,3.0,2.0,9.0,6.0,,5.0,3.0,,,,,3.0,1.0,2.0,2.0,,2.0,,,2.0,,3.0,1.0,,,1.0,,,,,,,,
10388516,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,32.0,15.0,,,8.0,9.0,7.0,23.0,3.0,,,,,90.0,42.0,6.8,20.0,0.7512,0.7368,0.0286082,4,,,7.0,7.0,12.0,,,,,1.0,,,,11.0,,,,,,,1.0,,2.0,,1.0,,3.0,1.0,,,,,,,
10388516,home,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,True,17.0,13.0,3.0,2.0,12.0,13.0,1.0,4.0,3.0,,,,,45.0,25.0,6.5,4.0,0.0393,0.0,0.00058891,1,,,1.0,4.0,2.0,2.0,,,1.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
