match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,stat_goals
12499497,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,21.0,18.0,4.0,1.0,0.0,17.0,18.0,1.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,90.0,29.0,6.5,3.0,0.0002533,0,-0.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,False,42.0,37.0,1.0,1.0,0.0,14.0,14.0,23.0,29.0,,1.0,2.0,,,,,53.0,53.0,7.0,6.0,0.0202828,0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,106.0,102.0,,,0.0,41.0,41.0,61.0,66.0,,3.0,2.0,,,,,90.0,119.0,7.4,6.0,0.247781,1,,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.0164,1.0,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,135.0,127.0,7.0,2.0,0.0,51.0,51.0,76.0,85.0,3.0,7.0,3.0,,,,,90.0,151.0,7.3,12.0,0.0391841,1,,1.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0751,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,74.0,71.0,,,0.0,27.0,28.0,46.0,51.0,3.0,8.0,4.0,,,,,90.0,100.0,7.7,8.0,0.648565,1,,5.0,,1.0,4.0,1.0,3.0,1.0,,,2.0,2.0,0.0265,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,66.0,58.0,3.0,2.0,0.0,15.0,18.0,43.0,49.0,4.0,6.0,3.0,,,,,90.0,74.0,6.8,10.0,0.0905159,0,,1.0,3.0,9.0,2.0,1.0,,3.0,,,,1.0,,,3.0,,,2.0,,,True,,,,,,,,,,,
12499497,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,99.0,92.0,4.0,2.0,0.0,27.0,27.0,66.0,77.0,1.0,6.0,5.0,,,,,90.0,122.0,7.7,15.0,0.389499,4,,5.0,3.0,6.0,,1.0,1.0,,3.0,,1.0,3.0,0.1746,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,
12499497,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,False,33.0,26.0,,,0.0,9.0,9.0,17.0,26.0,1.0,3.0,3.0,,,,,70.0,45.0,7.2,11.0,0.137242,1,,2.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,0.0342,,,1.0,,1.0,,,,1.0,1.0,0.0838,,,,,,,,
12499497,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,M,26,26,False,38.0,29.0,2.0,1.0,0.0,6.0,7.0,23.0,32.0,1.0,6.0,4.0,,,,,90.0,54.0,7.9,12.0,0.589567,3,,1.0,2.0,6.0,1.0,,1.0,4.0,2.0,,1.0,1.0,0.383,2.0,,1.0,1.0,3.0,,1.0,,1.0,,,denizundav,1.0,1.0,,,,,
12499497,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,38.0,32.0,2.0,1.0,0.0,4.0,5.0,28.0,35.0,,4.0,2.0,,,,,79.0,51.0,6.9,13.0,0.120216,1,,2.0,2.0,5.0,1.0,,,,,,,2.0,0.1451,1.0,,5.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,
12499497,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,9.0,7.0,,,0.0,,,7.0,9.0,1.0,1.0,1.0,,,,,79.0,18.0,6.4,7.0,0.036319,3,,,,4.0,,,,2.0,2.0,,,3.0,0.679,,,1.0,,,,,,1.0,1.0,0.3025,e.demirovic29,,,1.0,,,,
12499497,home,VfB Stuttgart,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,11,11,True,16.0,11.0,,,0.0,1.0,1.0,10.0,15.0,,2.0,2.0,,,,,37.0,25.0,6.8,9.0,0.122498,1,,,1.0,3.0,,,1.0,1.0,1.0,,1.0,3.0,0.158,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,
12499497,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,10.0,9.0,,,0.0,,,9.0,12.0,,1.0,,,,,,20.0,16.0,6.6,5.0,0.0293982,0,,2.0,,2.0,1.0,,,,,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
12499497,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,13.0,13.0,,,0.0,4.0,4.0,12.0,12.0,,1.0,1.0,,,,,11.0,20.0,7.0,,0.141926,2,,3.0,1.0,1.0,,,,,,,,,0.0796,2.0,,,,1.0,3.0,1.0,,,1.0,0.1914,,,,,,,,
12499497,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,25,25,True,11.0,8.0,1.0,1.0,0.0,1.0,2.0,8.0,11.0,,,,,,,,11.0,16.0,6.8,4.0,0.07855,1,,2.0,1.0,1.0,,,,,1.0,,,,0.0947,,,,,,1.0,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Luca Jaquez,,,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499497,home,VfB Stuttgart,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
