match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_penaltyConceded,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyWon
11453203,home,Al-Nassr,David Ospina,,,david-ospina,D. Ospina,G,1,183,5027,M,D_Ospina1,33596,EUR,588988800,G,26,26,False,23.0,13.0,15.0,5.0,0.0,10.0,13.0,3.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,32.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,30.0,25.0,5.0,4.0,0.0,15.0,18.0,11.0,13.0,4.0,2.0,7.0,1.0,,,,,,,,90.0,51.0,7.1,9.0,0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,,818667,EUR,830390400,D,78,78,False,23.0,19.0,3.0,,0.0,16.0,17.0,3.0,6.0,1.0,3.0,5.0,,,,,,,,,90.0,29.0,6.6,5.0,0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,False,41.0,28.0,17.0,7.0,0.0,20.0,23.0,8.0,18.0,2.0,5.0,4.0,,,,,,,,,90.0,51.0,7.0,14.0,1,,,1.0,2.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11453203,home,Al-Nassr,Alex Telles,,,alex-telles,A. Telles,D,13,181,7625,M,alextelles13,312110,EUR,724377600,D,15,15,False,23.0,19.0,3.0,,0.0,13.0,14.0,9.0,13.0,5.0,3.0,7.0,,,,,,,,,90.0,40.0,7.2,5.0,0,4.0,3.0,1.0,3.0,1.0,1.0,,2.0,4.0,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
11453203,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,28.0,23.0,2.0,,0.0,16.0,18.0,7.0,10.0,4.0,1.0,3.0,,,,,,,,,90.0,38.0,6.8,7.0,0,,,,7.0,,,,,4.0,1.0,1.0,5.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11453203,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,,1130539,EUR,989798400,M,23,23,False,18.0,13.0,2.0,,0.0,5.0,5.0,8.0,14.0,2.0,,1.0,1.0,,,,,,,,74.0,23.0,6.7,7.0,1,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,
11453203,home,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,False,33.0,22.0,3.0,3.0,0.0,14.0,19.0,8.0,14.0,11.0,,4.0,5.0,,,,,,,,83.0,47.0,7.9,15.0,1,,,,2.0,1.0,1.0,,,1.0,1.0,3.0,2.0,4.0,,,,2.0,,,,1.0,1.0,,,,,,
11453203,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,False,37.0,29.0,4.0,2.0,0.0,14.0,18.0,17.0,21.0,5.0,1.0,4.0,1.0,,,,,,,,90.0,56.0,6.6,14.0,1,2.0,2.0,,9.0,5.0,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
11453203,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,26.0,19.0,,,0.0,12.0,15.0,8.0,12.0,8.0,,5.0,,,,,,,,,90.0,42.0,6.9,11.0,1,1.0,1.0,,6.0,4.0,4.0,,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,1.0,2.0,,2.0,,,1.0,1.0,,,,
11453203,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,14.0,11.0,,,1.0,3.0,3.0,8.0,11.0,7.0,,,4.0,,,,,,,,90.0,25.0,6.5,3.0,4,,,,,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,,1.0,,,1.0,1.0,,,,True,2.0,,
11453203,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,True,7.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,,2.0,,,,,,,,,16.0,8.0,6.7,2.0,0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
11453203,home,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181,886,M,,832312,EUR,855273600,M,14,14,True,4.0,4.0,,,0.0,,,4.0,4.0,2.0,,,,,,,,,,,22.0,7.0,6.6,,0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Waleed Abdullah,,,waleed-abdullah,W. Abdullah,G,33,196,188,M,,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,,881831,EUR,853286400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,,986400,EUR,937440000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,,1067777,EUR,1076457600,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,home,Al-Nassr,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180,439,M,,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453203,away,Al-Hilal,Bono,,,bono,Bono,G,37,195,54623,M,BonoY,360938,EUR,670809600,G,37,37,False,25.0,23.0,4.0,2.0,0.0,23.0,25.0,,,,1.0,12.0,,,2.0,,2.0,,2.0,2.0,90.0,39.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11453203,away,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,s.abdulhamed66,966849,EUR,932256000,D,66,66,False,50.0,45.0,2.0,1.0,0.0,13.0,15.0,33.0,38.0,7.0,1.0,4.0,3.0,,,,,,,,90.0,72.0,7.6,11.0,0,3.0,1.0,1.0,5.0,3.0,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0
11453203,away,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,,881837,EUR,918518400,D,87,87,False,60.0,53.0,6.0,2.0,0.0,30.0,32.0,23.0,28.0,1.0,2.0,7.0,,,,,,,,,90.0,67.0,6.7,7.0,1,,,2.0,4.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
11453203,away,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,,1138857,EUR,627609600,D,5,5,False,76.0,71.0,4.0,2.0,0.0,51.0,54.0,20.0,22.0,2.0,1.0,3.0,2.0,,,,,,,,90.0,83.0,6.5,7.0,0,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
