match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
12437645,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,29.0,20.0,19.0,10.0,0.0,12.0,13.0,8.0,16.0,3.0,2.0,3.0,1.0,1.0,90.0,33.0,7.5,9.0,0.00247771,0,0.3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437645,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,20.0,12.0,2.0,1.0,0.0,5.0,8.0,8.0,18.0,3.0,,,,,90.0,52.0,7.4,14.0,0.0243824,0,,6.0,1.0,4.0,1.0,7.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12437645,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,28.0,19.0,8.0,3.0,0.0,9.0,10.0,10.0,19.0,2.0,,,,,90.0,46.0,7.4,12.0,0.0210789,0,,1.0,,,1.0,4.0,3.0,,6.0,3.0,2.0,1.0,,4.0,abdel.abqar,1.0,2.0,,,,,,,,,,,,,,,,
12437645,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,False,30.0,22.0,4.0,3.0,0.0,16.0,18.0,6.0,12.0,4.0,,,,,86.0,39.0,6.5,9.0,0.00237567,0,,,,,1.0,3.0,7.0,,,1.0,4.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12437645,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,3,3,False,28.0,15.0,5.0,,0.0,8.0,10.0,9.0,24.0,5.0,,,,,90.0,57.0,7.1,17.0,0.0498444,0,,6.0,2.0,1.0,,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12437645,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,29.0,18.0,2.0,,0.0,7.0,12.0,13.0,25.0,8.0,,,,,88.0,52.0,7.0,21.0,0.0450116,0,,8.0,2.0,,1.0,4.0,9.0,,,,1.0,,4.0,,,,,6.0,,,,1.0,3.0,,,,,,,,,,
12437645,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,43.0,32.0,5.0,4.0,0.0,10.0,13.0,22.0,31.0,6.0,,,,,90.0,54.0,7.1,13.0,0.00889907,1,,1.0,,2.0,,6.0,4.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,1.0,0.0282,0.0858,,,,,,,
12437645,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,38.0,30.0,2.0,1.0,0.0,13.0,15.0,17.0,23.0,8.0,,,,,77.0,53.0,7.0,11.0,0.0124531,1,,,,1.0,,4.0,7.0,1.0,,,4.0,2.0,3.0,,,,1.0,1.0,,,,1.0,,,0.1007,,True,1.0,,,,,
12437645,home,Deportivo Alavés,Tomás Conechny,tomas-conechny,T. Conechny,F,17,170.0,499,M,822607,EUR,891216000,M,10,10,False,8.0,1.0,,,0.0,1.0,2.0,1.0,8.0,5.0,,,,,61.0,24.0,6.7,13.0,0.0432712,2,,2.0,1.0,,1.0,3.0,3.0,,,1.0,,,2.0,3.0,,,3.0,1.0,1.0,,,,,,0.0598,,,1.0,1.0,,,,
12437645,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178.0,370,M,566894,EUR,752457600,F,19,19,False,19.0,12.0,3.0,2.0,0.0,5.0,5.0,7.0,15.0,,,,,,61.0,29.0,6.8,10.0,0.025007,1,,1.0,,1.0,1.0,3.0,4.0,,1.0,,,,1.0,1.0,,,1.0,3.0,,,,,2.0,,0.0203,,,1.0,,,,,
