match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceCreated,stat_penaltyWon,stat_goalAssist,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced
10408474,home,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,13,13,False,52.0,41.0,15.0,4.0,39.0,39.0,2.0,13.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,90.0,58.0,7.8,11.0,0.0,0.0,0.00067812,0,0.2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408474,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,False,35.0,30.0,4.0,3.0,20.0,21.0,10.0,14.0,1.0,5.0,,4.0,,,,90.0,52.0,7.2,7.0,0.0,0.0,0.00433823,0,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408474,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,67.0,56.0,18.0,10.0,40.0,42.0,16.0,25.0,,3.0,4.0,5.0,,,,90.0,79.0,7.5,11.0,0.0,0.0,0.0274281,0,,,,3.0,,1.0,1.0,,2.0,,,,True,3.0,2.0,,,,,,,,,,,,,,,,,
10408474,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,4,4,False,55.0,51.0,4.0,2.0,32.0,32.0,19.0,23.0,1.0,1.0,6.0,6.0,,,,90.0,66.0,7.0,6.0,0.0,0.0,0.0186666,0,,,,3.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
10408474,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,False,37.0,32.0,1.0,,14.0,14.0,19.0,28.0,,6.0,1.0,6.0,,,,90.0,72.0,7.4,14.0,0.1005,0.0269,0.131137,3,,,,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10408474,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,M,21,21,False,15.0,14.0,1.0,1.0,6.0,6.0,8.0,10.0,1.0,6.0,1.0,5.0,,,,71.0,26.0,6.8,5.0,0.0,0.0,0.0213564,0,,,,4.0,,1.0,,2.0,4.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
10408474,home,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,,826004,EUR,916099200,M,20,20,False,23.0,16.0,3.0,1.0,8.0,9.0,8.0,14.0,1.0,1.0,,2.0,,,,84.0,27.0,6.7,8.0,0.0,0.0,0.0094846,0,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10408474,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,57.0,48.0,10.0,8.0,17.0,20.0,31.0,42.0,2.0,5.0,4.0,4.0,,,,90.0,72.0,7.3,16.0,0.0513,0.1379,0.0665003,1,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,,,5.0,,1.0,,,1.0,,1.0,,,,,,,,,
10408474,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,27.0,23.0,1.0,1.0,7.0,7.0,17.0,22.0,1.0,6.0,1.0,4.0,,,,90.0,43.0,8.0,9.0,0.0972,0.0217,0.205255,2,,,,5.0,,2.0,1.0,2.0,4.0,4.0,,3.0,,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,
10408474,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,11.0,9.0,,,2.0,2.0,7.0,9.0,,2.0,,1.0,,,,64.0,19.0,7.2,7.0,0.0398,0.2042,0.109289,1,,Nicolas Jackson,,3.0,,1.0,,4.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,
