match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,stat_interceptionWon,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,player_firstName,player_lastName,stat_punches,stat_outfielderBlock
10388448,home,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,58.0,44.0,19.0,7.0,41.0,44.0,3.0,14.0,8.0,2.0,1.0,2.0,2.0,90.0,63.0,7.1,14.0,0.0,0.0,0.00579683,0,0.4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388448,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,43.0,30.0,7.0,3.0,18.0,21.0,13.0,28.0,6.0,,,,,90.0,79.0,7.1,26.0,0.0585,0.0,0.0550519,1,,6.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388448,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,82.0,74.0,18.0,14.0,52.0,54.0,22.0,28.0,9.0,,,,,90.0,91.0,7.5,8.0,0.0,0.0,0.0168198,0,,,,2.0,3.0,2.0,5.0,,,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,
10388448,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,74.0,66.0,15.0,13.0,60.0,62.0,6.0,12.0,3.0,,,,,90.0,84.0,7.6,8.0,0.0,0.0,0.00187461,0,,,,2.0,2.0,2.0,5.0,,,,,,3.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,
10388448,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,39.0,30.0,11.0,5.0,15.0,19.0,16.0,29.0,3.0,,,,,90.0,61.0,7.5,17.0,0.1139,0.0,0.248895,2,,9.0,1.0,1.0,,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,1.0,,True,1.0,1.0,1.0,,,,,,,,,
10388448,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,26.0,19.0,4.0,2.0,8.0,9.0,11.0,17.0,3.0,,,,,89.0,41.0,6.9,11.0,0.0752,0.0,0.0719523,1,,,,3.0,2.0,5.0,4.0,,1.0,,,1.0,,2.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,
10388448,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,38.0,34.0,3.0,3.0,28.0,28.0,6.0,10.0,8.0,,,,,90.0,48.0,6.8,5.0,0.0,0.0,0.00279555,0,,,,2.0,1.0,7.0,5.0,1.0,,1.0,1.0,,,1.0,,1.0,4.0,,2.0,2.0,,,,,,,,,,,,,
10388448,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,25.0,17.0,,,3.0,4.0,14.0,21.0,3.0,,,,,89.0,44.0,7.2,14.0,0.1809,0.2579,0.104539,2,,,,2.0,,3.0,5.0,,1.0,2.0,2.0,,,3.0,2.0,5.0,,1.0,,,,,,1.0,doanritsu,1.0,,,,,,,
10388448,home,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,False,24.0,19.0,,,8.0,10.0,11.0,15.0,3.0,,,,,82.0,39.0,7.4,8.0,0.4272,0.8456,0.0280459,2,,1.0,,2.0,,4.0,3.0,,,1.0,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,
10388448,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,43.0,33.0,6.0,4.0,19.0,21.0,14.0,25.0,8.0,,,,,89.0,63.0,7.0,17.0,0.0886,0.1586,0.0590851,1,,3.0,,,,2.0,4.0,1.0,1.0,3.0,3.0,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,
