match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialWon,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_dispossessed,stat_goodHighClaim,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside
12499604,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,38.0,29.0,17.0,8.0,0.0,27.0,29.0,2.0,9.0,7.0,2.0,3.0,90.0,46.0,6.1,9.0,0.00097138,0,-0.4066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,43.0,34.0,7.0,3.0,0.0,30.0,34.0,4.0,9.0,4.0,,,79.0,56.0,6.5,9.0,0.00163971,0,,2.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,41.0,35.0,4.0,,0.0,30.0,32.0,5.0,9.0,,,,90.0,63.0,7.1,6.0,0.00246203,0,,1.0,1.0,3.0,,9.0,6.0,1.0,1.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,54.0,49.0,4.0,,0.0,41.0,44.0,8.0,10.0,3.0,,,90.0,66.0,6.0,6.0,0.003287,0,,,3.0,2.0,2.0,7.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,21.0,15.0,1.0,,0.0,10.0,13.0,5.0,9.0,4.0,,,90.0,39.0,6.1,11.0,0.00819679,0,,2.0,6.0,6.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,1.0,6.0,3.0,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,34.0,25.0,3.0,2.0,0.0,16.0,20.0,9.0,16.0,6.0,,,90.0,48.0,5.7,19.0,0.0388267,0,,1.0,8.0,2.0,2.0,,,,2.0,,,,,,3.0,,2.0,2.0,,,,3.0,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,23.0,18.0,3.0,1.0,0.0,15.0,18.0,3.0,5.0,5.0,,,90.0,40.0,6.6,7.0,0.026983,0,,,3.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,28.0,20.0,2.0,1.0,0.0,18.0,23.0,2.0,6.0,5.0,,,66.0,34.0,5.9,11.0,0.00252321,0,,,3.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,27.0,21.0,3.0,3.0,0.0,13.0,17.0,8.0,12.0,,,,87.0,54.0,6.5,13.0,0.0166731,0,,,3.0,7.0,1.0,3.0,,1.0,4.0,1.0,3.0,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12499604,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,9.0,6.0,1.0,,0.0,5.0,6.0,1.0,4.0,1.0,,,45.0,15.0,6.4,7.0,0.00023055,0,,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
