match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_wasFouled,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_unsuccessfulTouch,stat_shotOffTarget,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork
12499484,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,41.0,27.0,26.0,12.0,0.0,20.0,23.0,7.0,18.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,90.0,46.0,5.8,14.0,0.00261851,0,-1.4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,False,27.0,22.0,,,0.0,18.0,18.0,4.0,9.0,1.0,2.0,,,,,,45.0,39.0,6.6,7.0,0.00279047,0,,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,95.0,92.0,5.0,2.0,0.0,61.0,61.0,31.0,34.0,1.0,8.0,,,,,,75.0,103.0,6.9,4.0,0.0177833,0,,2.0,1.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Anrie Chase,Anrie Chase,,anrie-chase,A. Chase,D,91,187,1193,M,1154597,EUR,1080086400,D,45,45,False,75.0,70.0,2.0,,0.0,47.0,47.0,23.0,28.0,5.0,1.0,,,,,,90.0,83.0,6.5,5.0,0.00516478,0,,4.0,5.0,,,,,3.0,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,72.0,63.0,6.0,3.0,0.0,37.0,39.0,26.0,36.0,3.0,4.0,,,,,,90.0,98.0,6.6,14.0,0.0167454,1,,4.0,5.0,1.0,,1.0,1.0,,,,3.0,,1.0,3.0,3.0,1.0,0.0408,0.0583,,,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,70.0,60.0,4.0,2.0,1.0,28.0,31.0,32.0,39.0,2.0,7.0,,,,,,90.0,87.0,8.5,14.0,0.0368993,1,,4.0,9.0,,,1.0,1.0,2.0,,1.0,,1.0,3.0,5.0,,1.0,0.5356,0.8793,True,2.0,1.0,1.0,2.0,,,,,,,,,
12499484,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,70.0,60.0,6.0,4.0,0.0,24.0,25.0,36.0,48.0,3.0,2.0,,,,,,90.0,84.0,7.0,15.0,0.0436413,0,,6.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,1.0,3.0,,,,,1.0,,,,,,,,,,,,
12499484,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,M,4,4,False,26.0,21.0,2.0,2.0,0.0,10.0,10.0,11.0,17.0,3.0,4.0,,,,,,90.0,45.0,6.6,10.0,0.0364038,0,,5.0,4.0,1.0,1.0,1.0,,3.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,
12499484,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,54.0,44.0,3.0,3.0,0.0,16.0,18.0,28.0,36.0,,3.0,,,,,,89.0,70.0,6.6,17.0,0.294159,1,,8.0,4.0,5.0,1.0,1.0,,,,,5.0,1.0,,2.0,,,0.0183,,,1.0,1.0,,1.0,1.0,,,,,,,,
12499484,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,30.0,21.0,1.0,1.0,0.0,5.0,6.0,16.0,27.0,1.0,,,,,,,76.0,46.0,6.1,18.0,0.0167407,0,,7.0,,5.0,,,,1.0,1.0,,,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,
