match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_outfielderBlock
12764221,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200,G,49,49,False,True,33.0,19.0,22.0,8.0,0.0,13.0,16.0,6.0,17.0,4.0,3.0,3.0,1.0,1.0,90.0,39.0,6.9,14.0,0.00260856,0,0.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196.0,232,M,845558,EUR,922406400,D,26,26,False,,60.0,40.0,14.0,5.0,0.0,25.0,27.0,16.0,36.0,8.0,,,,,90.0,90.0,7.0,30.0,0.0338555,0,,,,3.0,1.0,2.0,6.0,3.0,8.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196.0,312,M,303634,EUR,686793600,D,16,16,False,,75.0,60.0,10.0,3.0,0.0,40.0,44.0,20.0,31.0,5.0,,,,,90.0,86.0,6.9,15.0,0.00693398,0,,,,,,5.0,8.0,7.0,8.0,,7.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191.0,388,M,1088899,EUR,1057708800,D,48,48,False,,35.0,29.0,6.0,2.0,0.0,19.0,22.0,10.0,13.0,3.0,,,,,45.0,41.0,6.4,7.0,0.00396456,1,,Fedde Leysen,,,,2.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,1.0,0.0226,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168.0,3146,M,880780,EUR,1002844800,M,22,22,False,,37.0,23.0,2.0,1.0,1.0,13.0,14.0,12.0,30.0,9.0,,,,,90.0,81.0,7.6,30.0,0.117472,0,,,,7.0,2.0,1.0,4.0,10.0,17.0,1.0,,1.0,7.0,4.0,3.0,3.0,1.0,1.0,,,3.0,4.0,2.0,4.0,1.0,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167.0,2671,M,964764,EUR,1019260800,M,10,10,False,,22.0,14.0,1.0,1.0,0.0,5.0,7.0,9.0,18.0,2.0,,,,,68.0,32.0,6.7,13.0,0.0132098,1,,,,3.0,,1.0,,3.0,3.0,,,,1.0,1.0,,,,,,0.0575,1.0,2.0,1.0,1.0,,1.0,,,,,,
12764221,home,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181.0,374,M,1146316,EUR,1076544000,M,6,6,False,,61.0,47.0,6.0,2.0,0.0,24.0,26.0,23.0,35.0,13.0,,,,,90.0,82.0,7.4,15.0,0.0127222,0,,,,,,2.0,,8.0,9.0,1.0,,5.0,5.0,3.0,,5.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173.0,15441,M,1171539,EUR,1103241600,M,27,27,False,,43.0,37.0,,,0.0,19.0,20.0,18.0,24.0,3.0,,,,,90.0,59.0,6.5,15.0,0.0197549,0,,,,1.0,,2.0,,7.0,2.0,,1.0,2.0,,,4.0,2.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190.0,1343,M,790977,EUR,872467200,M,28,28,False,,43.0,27.0,7.0,2.0,0.0,12.0,18.0,15.0,26.0,5.0,,,,,82.0,71.0,6.7,24.0,0.0175716,0,,,,1.0,,1.0,5.0,5.0,11.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185.0,6328,M,1103333,EUR,1064966400,F,9,9,False,,19.0,15.0,1.0,1.0,0.0,3.0,5.0,12.0,14.0,4.0,,,,,90.0,40.0,8.3,11.0,0.0154399,3,,,,,,5.0,2.0,9.0,6.0,,1.0,1.0,,,2.0,,,,,0.7382,2.0,5.0,3.0,1.0,1.0,,1.0,3.0,2.0,1.4738,,
12764221,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169.0,1061,M,1212237,EUR,1021507200,F,77,77,False,,22.0,17.0,1.0,,0.0,7.0,7.0,10.0,16.0,9.0,,,,,90.0,41.0,6.1,16.0,0.00445706,1,,Mohammed Fuseini,,1.0,,1.0,,10.0,3.0,1.0,,1.0,,,2.0,,,,1.0,0.0191,2.0,9.0,3.0,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190.0,3049,M,1431770,EUR,952128000,F,13,13,True,,9.0,5.0,,,1.0,2.0,3.0,3.0,6.0,2.0,,,,,45.0,20.0,6.8,11.0,0.0869658,0,,Kevin Rodríguez,,,,5.0,1.0,10.0,4.0,,,,,,4.0,2.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180.0,238,M,834244,EUR,880416000,M,4,4,True,,8.0,5.0,1.0,1.0,0.0,2.0,3.0,5.0,7.0,1.0,,,,,22.0,16.0,7.0,4.0,0.0735229,0,,,,2.0,2.0,,1.0,,4.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190.0,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183.0,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Daniel Tshilanda,daniel-tshilanda,D. Tshilanda,D,74,183.0,182,,1821119,EUR,1146096000,D,74,74,True,,,,,,,,,,,,,,,,,,,,,0,,Daniel Tshilanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Mohamed Asri,mohamed-asri,M. Asri,M,32,,57,M,1887072,EUR,1086652800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,Mohamed,Asri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764221,home,Royale Union Saint-Gilloise,Soulaimane Berradi,soulaimane-berradi,S. Berradi,F,33,176.0,92,M,1171417,EUR,1100908800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
