match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_punches,stat_errorLeadToAShot,stat_ownGoals,stat_clearanceOffLine
10878412,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10165,M,joelinton34,560128,EUR,839980800,F,7,7,False,50.0,44.0,1.0,1.0,9.0,9.0,35.0,41.0,,5.0,,,,,,90.0,66.0,6.4,10.0,2,,,,1.0,12.0,6.0,1.0,1.0,,2.0,2.0,,4.0,1.0,3.0,,,2.0,,,2.0,2.0,4.0,1.0,,,,,
10878412,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,F,10,10,True,15.0,11.0,,,,2.0,11.0,13.0,,2.0,,,,,,33.0,26.0,6.8,10.0,1,,,,,3.0,2.0,,1.0,,,,2.0,,1.0,,,,,,1.0,1.0,,4.0,2.0,,,,,
10878412,home,Newcastle United,Chris Wood,,,chris-wood,C. Wood,F,11,191,7444,M,wodsy39,50480,EUR,692064000,F,20,20,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,,,,,,,14.0,6.0,6.2,2.0,1,,,,,1.0,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
10878412,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,,372336,EUR,793584000,M,23,23,True,4.0,4.0,,,2.0,2.0,2.0,4.0,,,,,,,,14.0,8.0,6.4,3.0,0,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
10878412,home,Newcastle United,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,8,8,True,2.0,,1.0,,,,,2.0,,,,,,,,8.0,2.0,6.5,2.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10878412,home,Newcastle United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185,578,M,,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1028,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,208,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,811,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,299,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,615,M,,856720,EUR,926985600,G,1,1,False,36.0,20.0,27.0,11.0,10.0,12.0,10.0,24.0,2.0,8.0,,3.0,4.0,1.0,1.0,90.0,46.0,7.1,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
10878412,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,481,M,,44566,EUR,672883200,D,15,15,False,22.0,18.0,4.0,2.0,12.0,13.0,7.0,11.0,7.0,2.0,,,,,,90.0,46.0,6.3,6.0,0,True,2.0,1.0,1.0,1.0,5.0,1.0,,,3.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,2.0,1.0,
10878412,away,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,389,M,,865740,EUR,878688000,D,6,6,False,34.0,27.0,1.0,,22.0,26.0,5.0,8.0,8.0,5.0,,,,,,90.0,52.0,6.9,9.0,0,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,
10878412,away,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5647,M,,830659,EUR,863222400,D,25,25,False,37.0,29.0,10.0,5.0,18.0,22.0,11.0,15.0,,6.0,,,,,,85.0,46.0,7.4,9.0,0,,,,,2.0,5.0,,,,4.0,4.0,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0
10878412,away,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,788,M,,964119,EUR,942537600,D,33,33,False,26.0,19.0,4.0,1.0,8.0,10.0,11.0,17.0,1.0,5.0,,,,,,90.0,44.0,6.5,11.0,0,,1.0,,,3.0,2.0,,,,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,
10878412,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1202,M,,322391,EUR,793411200,M,10,10,False,11.0,7.0,1.0,,4.0,6.0,3.0,6.0,,2.0,,,,,,64.0,26.0,6.9,9.0,1,,1.0,,,7.0,8.0,1.0,,,5.0,2.0,2.0,1.0,,3.0,,,,,,1.0,3.0,2.0,,1.0,,,,
10878412,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,885,M,,548188,EUR,854928000,M,4,4,False,35.0,29.0,1.0,,17.0,18.0,12.0,18.0,3.0,10.0,,,,,,90.0,51.0,6.8,9.0,0,,1.0,,,7.0,6.0,3.0,,,3.0,1.0,,2.0,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,,,,
10878412,away,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1783,M,,548660,EUR,834451200,M,29,29,False,33.0,28.0,1.0,1.0,15.0,17.0,13.0,16.0,1.0,9.0,,,,,,90.0,50.0,6.8,11.0,0,,,,,5.0,2.0,1.0,1.0,,,,4.0,2.0,1.0,,,,2.0,,,,1.0,2.0,1.0,,,,,
10878412,away,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1087,M,,1020680,EUR,944006400,M,32,32,False,27.0,21.0,2.0,,5.0,9.0,17.0,21.0,,3.0,,,,,,77.0,46.0,6.9,13.0,0,,3.0,1.0,,4.0,8.0,,2.0,,4.0,3.0,,,,1.0,,,1.0,,,,1.0,4.0,3.0,,,,,
10878412,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11216,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,12.0,10.0,1.0,1.0,2.0,2.0,8.0,10.0,,2.0,,,,,,90.0,27.0,6.3,10.0,1,,,,,7.0,4.0,1.0,3.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,4.0,2.0,,,,,
10878412,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1368,M,,298366,EUR,713232000,F,21,21,False,18.0,10.0,1.0,1.0,3.0,6.0,7.0,12.0,,3.0,,,,,,90.0,28.0,6.8,9.0,2,,,,5.0,6.0,7.0,1.0,,2.0,1.0,1.0,,4.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,
10878412,away,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,6.0,5.0,,,3.0,4.0,2.0,3.0,,2.0,,,,,,26.0,14.0,6.6,3.0,2,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10878412,away,Bournemouth,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,219,M,,886532,EUR,842054400,M,20,20,True,5.0,3.0,1.0,,,,3.0,5.0,,1.0,,,,,,13.0,7.0,7.1,3.0,0,,,,1.0,,2.0,,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,
10878412,away,Bournemouth,Jamal Lowe,,,jamal-lowe,J. Lowe,F,9,183,275,M,,257433,EUR,774662400,F,18,18,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,11.0,1.0,6.5,,0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10878412,away,Bournemouth,Cameron Plain,,,cameron-plain,C. Plain,G,,187,5,M,,1149922,EUR,1038441600,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,James Hill,,,james-hill,J. Hill,D,23,184,569,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,Emiliano Marcondes,,,emiliano-marcondes,E. Marcondes,M,11,185,257,M,,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,Ben Greenwood,Ben,Greenwood,greenwood-ben,B. Greenwood,M,,170,29,M,,1130223,EUR,1045699200,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,Daniel Adu-Adjei,Daniel Adu-Addei,,adu-adjei-daniel,D. Adu-Adjei,F,18,179,415,M,,1446172,EUR,1119312000,M,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878412,away,Bournemouth,Dominic Sadi,Dominic Sadi,,sadi-dominic,D. Sadi,F,30,174,175,M,,1398550,EUR,1062460800,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
