match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,stat_challengeLost,stat_errorLeadToAShot,stat_penaltyConceded,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_expectedGoals,captain,player_sofascoreId,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_penaltyMiss
12499523,home,FC St. Pauli,Nikola Vasilj,,,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,36.0,24.0,18.0,6.0,0.0,22.0,24.0,2.0,12.0,1.0,1.0,2.0,9.0,2.0,6.0,1.0,1.0,7.0,1.0,90.0,50.0,8.6,12.0,0.00051977,0,2.1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,David Nemeth,,,david-nemeth,D. Nemeth,D,4,191,155,M,966889,EUR,984873600,D,4,4,False,19.0,13.0,5.0,2.0,0.0,8.0,12.0,5.0,8.0,,2.0,6.0,,,,,,,,90.0,34.0,6.8,7.0,0.00118221,0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Hauke Wahl,,,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,31.0,31.0,3.0,3.0,0.0,25.0,25.0,6.0,6.0,,2.0,11.0,4.0,,,,,,,90.0,45.0,7.1,,0.00344683,0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,25.0,18.0,4.0,,0.0,14.0,18.0,4.0,7.0,,,6.0,1.0,,,,,,,57.0,35.0,5.3,7.0,0.00085938,0,,,2.0,4.0,1.0,2.0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Manolis Saliakas,,,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,M,2,2,False,12.0,8.0,1.0,,0.0,7.0,9.0,1.0,4.0,,4.0,4.0,2.0,,,,,,,90.0,33.0,6.7,12.0,0.000272,0,,1.0,2.0,4.0,,,4.0,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Carlo Boukhalfa,,,carlo-boukhalfa,C. Boukhalfa,M,11,185,501,M,939623,EUR,925689600,M,16,16,False,10.0,7.0,,,0.0,4.0,5.0,3.0,5.0,,3.0,1.0,,,,,,,,78.0,17.0,6.7,4.0,0.00420598,1,,,2.0,5.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,1.0,1.0,0.0322,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Eric Smith,,,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,M,8,8,False,34.0,27.0,8.0,3.0,0.0,17.0,20.0,10.0,17.0,,4.0,5.0,4.0,,,,,,,90.0,51.0,6.7,10.0,0.0238711,1,,3.0,1.0,3.0,1.0,1.0,4.0,,,2.0,,,1.0,,,,,1.0,0.0152,True,,,,,,,,,,,,
12499523,home,FC St. Pauli,Philipp Treu,,,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,M,23,23,False,31.0,29.0,3.0,1.0,0.0,22.0,24.0,7.0,9.0,1.0,7.0,6.0,7.0,,,,,,,90.0,54.0,7.3,6.0,0.0198768,0,,2.0,,1.0,2.0,1.0,3.0,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Morgan Guilavogui,,,morgan-guilavogui,M. Guilavogui,F,29,188,3047,M,990743,EUR,889488000,F,29,29,False,17.0,9.0,2.0,,0.0,5.0,7.0,4.0,12.0,3.0,6.0,1.0,6.0,,,,,,,90.0,35.0,6.3,16.0,0.0365161,1,,2.0,5.0,13.0,,,,,3.0,3.0,2.0,,,2.0,,,2.0,1.0,0.0477,,MorganGuila,1.0,,,,,,,,,,
12499523,home,FC St. Pauli,Danel Sinani,,,danel-sinani,D. Sinani,F,10,185,628,M,887500,EUR,860198400,F,10,10,False,26.0,20.0,4.0,3.0,0.0,11.0,13.0,10.0,16.0,2.0,6.0,2.0,3.0,,,,,,,89.0,45.0,7.1,13.0,0.0844202,2,,3.0,3.0,8.0,,,1.0,1.0,3.0,2.0,1.0,,,,,,1.0,,0.0813,,,2.0,1.0,2.0,2.0,,,,,,,
12499523,home,FC St. Pauli,Noah Weißhaupt,,,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,13,13,False,12.0,7.0,,,0.0,3.0,6.0,4.0,8.0,,1.0,,4.0,,,,,,,63.0,20.0,6.3,9.0,0.00101287,1,,2.0,2.0,5.0,,,,,1.0,1.0,2.0,,,,1.0,,,,0.0393,,,,,,,1.0,0.0636,,,,,
12499523,home,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,5.0,,2.0,,0.0,,3.0,,2.0,1.0,3.0,,1.0,,,,,,,27.0,12.0,6.5,9.0,,0,,,2.0,3.0,,,,,1.0,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Robert Wagner,,,wagner-robert,R. Wagner,M,18,181,160,M,1131338,EUR,1058140800,M,39,39,True,4.0,3.0,1.0,,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,,,,,,,12.0,8.0,6.7,1.0,0.00641634,0,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Ben Voll,,,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Lars Ritzka,,,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Adam Dźwigała,,,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Fin Stevens,Finley Stevens,,finley-stevens,F. Stevens,D,14,177,115,M,1064630,EUR,1049932800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Scott Banks,,,scott-banks,S. Banks,M,18,183,120,M,944027,EUR,978307200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499523,home,FC St. Pauli,Johannes Eggestein,,,johannes-eggestein,J. Eggestein,F,19,183,466,M,591588,EUR,894585600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
