match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_errorLeadToAGoal,stat_penaltyConceded,stat_totalOffside,stat_hitWoodwork,stat_ownGoals
11453192,home,Al-Hilal,Bono,,,bono,Bono,G,37,195.0,54623,M,BonoY,360938,EUR,670809600.0,G,37,37,False,17.0,16.0,4.0,3.0,16.0,16.0,1.0,8.0,1.0,1.0,90.0,22.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8457,M,s.abdulhamed66,966849,EUR,932256000.0,D,66,66,False,82.0,79.0,2.0,2.0,19.0,19.0,70.0,7.0,,,90.0,107.0,7.0,13.0,0,62.0,7.0,2.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,kkoulibaly26,126071,EUR,677376000.0,D,3,3,False,63.0,57.0,8.0,3.0,25.0,25.0,38.0,4.0,,,79.0,69.0,6.7,6.0,0,32.0,,,1.0,,4.0,,1.0,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,,1138857,EUR,627609600.0,D,5,5,False,58.0,56.0,1.0,1.0,30.0,30.0,28.0,2.0,,,90.0,68.0,6.7,3.0,2,26.0,,,1.0,1.0,3.0,1.0,1.0,,,3.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,,160923,EUR,706752000.0,D,12,12,False,43.0,38.0,,,18.0,19.0,27.0,3.0,,,62.0,62.0,6.9,7.0,0,22.0,3.0,2.0,1.0,,2.0,4.0,,,3.0,2.0,,,,1.0,1.0,,,,,True,3.0,,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,rubenneves,280955,EUR,858211200.0,M,8,8,False,84.0,77.0,7.0,5.0,29.0,30.0,60.0,3.0,,,62.0,92.0,7.2,11.0,0,50.0,6.0,2.0,1.0,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000.0,M,28,28,False,111.0,106.0,4.0,3.0,31.0,32.0,79.0,9.0,,,90.0,121.0,7.6,7.0,2,75.0,,,,2.0,4.0,4.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Michael,,,michael,Michael,M,96,166.0,9025,M,Michael19,878084,EUR,826588800.0,M,96,96,False,42.0,39.0,,,3.0,3.0,43.0,1.0,,,87.0,55.0,7.1,9.0,0,37.0,4.0,1.0,,,4.0,3.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11453192,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,sms,331447,EUR,793843200.0,M,22,22,False,76.0,66.0,3.0,2.0,13.0,13.0,67.0,5.0,,,90.0,97.0,9.5,17.0,3,53.0,4.0,,1.0,,2.0,6.0,,1.0,5.0,2.0,,,2.0,1.0,,3.0,,,1.0,,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11453192,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,malcomoliveira_97,551772,EUR,856915200.0,M,77,77,False,43.0,41.0,2.0,2.0,9.0,10.0,36.0,1.0,,,87.0,54.0,6.7,8.0,2,32.0,3.0,,,,3.0,1.0,,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
