match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot
12764218,home,FK Crvena zvezda,Ivan Guteša,ivan-gutesa,I. Guteša,G,77,188,874,M,1019641,EUR,1017878400,G,77,77,False,26.0,11.0,24.0,9.0,0.0,4.0,6.0,7.0,20.0,1.0,6.0,1.0,1.0,1.0,90.0,31.0,6.4,15.0,0.00138254,0,0.0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Ognjen Mimović,ognjen-mimovic,O. Mimović,D,21,180,1681,M,1146274,EUR,1092700800,D,70,70,False,25.0,18.0,4.0,,0.0,11.0,15.0,7.0,10.0,2.0,8.0,,,,90.0,48.0,6.7,12.0,0.00258193,0,,Ognjen Mimovic,1.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187,3580,M,1127169,EUR,1037318400,D,24,24,False,30.0,26.0,3.0,1.0,0.0,20.0,21.0,6.0,9.0,6.0,2.0,,,,90.0,46.0,7.1,5.0,0.00195635,0,,,,1.0,,3.0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Uroš Spajić,uros-spajic,U. Spajić,D,15,186,485,M,111752,EUR,729561600,D,5,5,False,23.0,16.0,9.0,3.0,0.0,14.0,18.0,2.0,5.0,6.0,3.0,,,,90.0,45.0,7.2,9.0,0.00117594,0,,,3.0,,3.0,6.0,,1.0,4.0,2.0,1.0,2.0,4.0,,True,,,,,,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Young-woo Seol,young-woo-seol,Y. W. Seol,D,66,181,2047,M,1019333,EUR,912816000,D,66,66,False,28.0,24.0,3.0,1.0,1.0,16.0,18.0,9.0,11.0,7.0,4.0,,,,90.0,48.0,7.3,4.0,0.0786762,0,,,2.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2497,M,155449,EUR,749952000,M,6,6,False,27.0,20.0,5.0,2.0,1.0,13.0,17.0,7.0,10.0,2.0,5.0,,,,77.0,39.0,8.4,7.0,0.00782989,1,,,,2.0,2.0,5.0,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1919,0.7203,,,,,,,,,
12764218,home,FK Crvena zvezda,Timi Max Elšnik,timi-max-elsnik,T. M. Elšnik,M,21,182,1608,M,827371,EUR,893808000,M,21,21,False,32.0,22.0,5.0,3.0,2.0,13.0,15.0,10.0,23.0,3.0,3.0,,,,90.0,57.0,8.2,18.0,0.208052,0,,,3.0,2.0,6.0,7.0,,1.0,1.0,3.0,1.0,2.0,1.0,,,6.0,1.0,1.0,3.0,1.0,1.0,,,3.0,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7747,M,949062,EUR,907632000,M,15,15,False,14.0,9.0,4.0,3.0,0.0,4.0,5.0,5.0,9.0,1.0,5.0,,,,77.0,36.0,8.2,11.0,0.386795,4,,,1.0,,8.0,9.0,3.0,,1.0,2.0,1.0,3.0,2.0,,,,,,2.0,5.0,5.0,2.0,1.0,1.0,0.3584,0.5424,silas,3.0,1.0,1.0,,,,,
12764218,home,FK Crvena zvezda,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4273,M,1406171,EUR,1181001600,M,55,55,False,19.0,16.0,,,0.0,8.0,8.0,8.0,11.0,,4.0,,,,59.0,24.0,6.4,6.0,0.00621802,0,,,3.0,,6.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Milson,milson,Milson,M,77,170,4189,M,939721,EUR,939686400,M,27,27,False,20.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,17.0,,7.0,,,,67.0,44.0,6.7,19.0,0.133332,1,,,,1.0,10.0,9.0,2.0,,1.0,1.0,1.0,3.0,5.0,,,1.0,,,1.0,6.0,2.0,,,2.0,0.0314,,,2.0,,1.0,1.0,,,,
12764218,home,FK Crvena zvezda,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,19,188,6602,M,868268,EUR,822355200,F,9,9,False,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,3.0,,,,67.0,15.0,6.0,4.0,0.00108717,0,,,6.0,1.0,10.0,3.0,,,,,,2.0,1.0,,,,,,,2.0,1.0,,,4.0,,,,,,,,1.0,,,
12764218,home,FK Crvena zvezda,Mirko Ivanić,mirko-ivanic,M. Ivanić,M,4,182,1265,M,278763,EUR,747878400,M,4,4,True,6.0,5.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,31.0,13.0,7.6,1.0,0.00200603,2,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,2.0,1.0,,0.4825,1.0752,,,,,,,,,
12764218,home,FK Crvena zvezda,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1525,M,878830,EUR,827625600,F,17,17,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,23.0,11.0,6.4,5.0,0.0271084,0,,,,1.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
12764218,home,FK Crvena zvezda,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4618,M,802665,EUR,824342400,F,49,49,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,1.0,,,,23.0,9.0,8.5,2.0,0.00296777,2,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,0.3905,1.1044,n.radonjic7,,,,,,,,
12764218,home,FK Crvena zvezda,Dálcio,dalcio,Dálcio,M,20,186,615,M,787646,EUR,832723200,M,22,22,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,,13.0,8.0,6.7,3.0,0.00030143,1,,,2.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0117,,,,1.0,,,,,,
