match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalClearance,stat_totalTackle,stat_challengeLost,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_errorLeadToAShot,stat_outfielderBlock
10408489,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,20.0,18.0,5.0,3.0,18.0,20.0,6.0,1.0,1.0,90.0,22.0,7.1,2.0,0.0,0.0,6.348e-05,0,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,D,20,20,False,53.0,53.0,3.0,3.0,20.0,20.0,1.0,,,70.0,68.0,6.9,3.0,0.0,0.0,0.0331544,0,,True,35.0,36.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,80.0,78.0,7.0,6.0,45.0,45.0,5.0,,,78.0,86.0,7.2,2.0,0.0,0.0,0.0357305,0,,,34.0,36.0,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,False,91.0,89.0,6.0,5.0,49.0,50.0,5.0,,,90.0,103.0,7.6,6.0,0.0,0.0,0.0274904,0,,,41.0,45.0,4.0,1.0,1.0,3.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Jordi Alba,jordi-alba,J. Alba,D,18,170,22925,M,JAlba,35199,EUR,606441600,D,18,18,False,114.0,104.0,5.0,4.0,38.0,38.0,5.0,,,90.0,131.0,8.2,12.0,0.0313,0.0,0.748774,1,,,69.0,81.0,5.0,3.0,4.0,2.0,,1.0,,1.0,,,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,
10408489,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,30,30,False,54.0,50.0,,,12.0,12.0,4.0,,,90.0,63.0,7.4,7.0,0.0,0.0,0.106719,0,,,39.0,43.0,1.0,1.0,4.0,4.0,2.0,1.0,,5.0,,,2.0,,2.0,2.0,3.0,1.0,,,,2.0,2.0,,,,,,,,,,
10408489,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,79.0,75.0,2.0,2.0,29.0,31.0,9.0,,,70.0,93.0,7.9,6.0,0.0,0.0,0.0664359,0,,,47.0,49.0,1.0,1.0,,10.0,2.0,1.0,2.0,,1.0,,5.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,87.0,81.0,7.0,7.0,27.0,27.0,2.0,,,90.0,104.0,7.4,10.0,0.0322,0.0,0.127025,1,,,54.0,60.0,,,6.0,6.0,1.0,1.0,3.0,2.0,,,3.0,1.0,,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,
10408489,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,11,11,False,34.0,32.0,1.0,1.0,6.0,6.0,2.0,,,90.0,53.0,6.8,13.0,0.1399,0.0,0.614267,2,,,26.0,33.0,5.0,,9.0,4.0,4.0,,1.0,2.0,,,1.0,3.0,2.0,,1.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,
10408489,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,19.0,16.0,1.0,1.0,5.0,5.0,2.0,,,75.0,31.0,8.3,11.0,0.2137,1.0648,0.0580805,3,,,11.0,16.0,2.0,,6.0,2.0,2.0,,,2.0,2.0,,,,,,1.0,,,,,,1.0,2.0,,3.0,2.0,,,,,,
10408489,home,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,10,10,False,35.0,29.0,,,8.0,9.0,3.0,,,75.0,49.0,7.4,11.0,1.2917,1.0162,0.0777897,7,,,21.0,26.0,,,4.0,3.0,2.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,
10408489,home,Barcelona,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,Bellerín,188365,EUR,795571200,D,2,2,True,12.0,9.0,,,5.0,5.0,,,,20.0,18.0,6.6,5.0,0.0,0.0,0.00271459,0,,,4.0,7.0,,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10408489,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,True,37.0,37.0,3.0,3.0,15.0,15.0,1.0,,,20.0,37.0,6.7,,0.0,0.0,0.0108466,0,,,22.0,22.0,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10408489,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,True,14.0,12.0,,,3.0,3.0,,,,15.0,20.0,6.3,3.0,0.3726,0.0,0.00265335,2,,,9.0,11.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,
10408489,home,Barcelona,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,7,7,True,14.0,14.0,,,2.0,2.0,,,,15.0,18.0,6.7,2.0,0.0,0.0,0.412239,0,,,12.0,12.0,,,4.0,,2.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,3.0,,,,,,,,,,
10408489,home,Barcelona,Gerard Piqué,gerard-pique,G. Piqué,D,28,193,6837,M,3gerardpique,770,EUR,539222400,D,3,3,True,20.0,19.0,2.0,1.0,11.0,12.0,2.0,,,12.0,21.0,6.7,1.0,0.0,0.0,0.00182078,0,,,8.0,8.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10408489,home,Barcelona,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,,908714,EUR,991180800,G,36,36,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
