match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_goalAssist,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_dispossessed,player_firstName,player_lastName,stat_shotOffTarget,stat_goals,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_blockedScoringAttempt,stat_bigChanceCreated
10388452,home,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,1,1,False,23.0,12.0,21.0,10.0,2.0,3.0,10.0,20.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.1,12.0,0.0,0.0,0.00394945,0,-1.1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388452,home,Hertha BSC,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176,414,M,361310,EUR,858384000,D,16,16,False,15.0,9.0,3.0,,4.0,7.0,5.0,9.0,5.0,6.0,4.0,5.0,,,,,90.0,42.0,7.1,12.0,0.0,0.0,0.0602483,0,,1.0,1.0,2.0,2.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388452,home,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,False,15.0,9.0,5.0,2.0,7.0,10.0,2.0,5.0,2.0,1.0,3.0,1.0,,,,,90.0,21.0,6.1,8.0,0.0,0.0,0.00087714,0,,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10388452,home,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,226974,EUR,791251200,D,20,20,False,27.0,22.0,3.0,2.0,12.0,14.0,10.0,13.0,5.0,6.0,6.0,2.0,,,,,90.0,43.0,7.1,5.0,0.0,0.0,0.0058259,0,,,,1.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10388452,home,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,108584,EUR,696384000,D,21,21,False,12.0,7.0,3.0,,3.0,4.0,5.0,10.0,3.0,1.0,4.0,3.0,,,,,65.0,28.0,6.3,8.0,0.0,0.0,0.0989779,0,,2.0,1.0,3.0,,2.0,3.0,,,1.0,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10388452,home,Hertha BSC,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,M,23,23,False,14.0,8.0,,,6.0,6.0,3.0,10.0,3.0,,6.0,1.0,,,,,78.0,28.0,6.6,12.0,0.0557,0.5185,0.0647698,1,,2.0,,7.0,,1.0,1.0,3.0,,2.0,2.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10388452,home,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,17.0,9.0,5.0,2.0,7.0,9.0,2.0,8.0,5.0,3.0,6.0,4.0,,,,,85.0,35.0,6.3,12.0,0.0,0.0,0.00185956,0,,,4.0,11.0,,3.0,4.0,1.0,,1.0,,,,3.0,,,2.0,1.0,,,2.0,,,,,,,,,,
10388452,home,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,False,14.0,8.0,1.0,1.0,3.0,4.0,5.0,10.0,7.0,,5.0,6.0,,,,,64.0,29.0,6.9,9.0,0.0,0.0,0.0523157,0,,,,2.0,,1.0,3.0,,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,
10388452,home,Hertha BSC,Jean-Paul Boëtius,jean-paul-boetius,J. Boëtius,M,,178,281,M,138830,EUR,764294400,M,10,10,False,24.0,15.0,5.0,1.0,6.0,7.0,9.0,17.0,7.0,1.0,5.0,5.0,,,,,90.0,44.0,6.6,15.0,0.0,0.0,0.012465,0,,,3.0,7.0,,4.0,3.0,,1.0,2.0,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,
10388452,home,Hertha BSC,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,7,7,False,17.0,11.0,,,4.0,4.0,7.0,13.0,9.0,1.0,1.0,,,,,,64.0,30.0,7.7,9.0,0.9447,1.0769,0.0140351,3,,,6.0,9.0,,1.0,,2.0,7.0,2.0,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,
