match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_blockedScoringAttempt,captain,stat_errorLeadToAGoal
14025204,home,Nottingham Forest,John Victor,john-victor,John,G,12,197,3305,M,840103,EUR,824169600,G,13,13,False,33.0,22.0,20.0,9.0,0.0,13.0,13.0,9.0,20.0,2.0,7.0,1.0,1.0,2.0,90.0,39.0,7.4,14.0,0.00227217,34.917923016415,7.0,26.04,5.145,0.3993,0,0.5179,0.09,0.01,-0.09,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025204,home,Nottingham Forest,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,False,36.0,33.0,1.0,1.0,0.0,24.0,27.0,9.0,9.0,1.0,4.0,,,,90.0,50.0,7.0,5.0,0.159945,75.040910603736,9.0,-29.505,8.505,,0,,0.34,-0.21,-0.03,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14025204,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,31.0,25.0,5.0,2.0,0.0,17.0,22.0,8.0,9.0,6.0,2.0,,,,90.0,46.0,7.7,6.0,0.00601906,27.267777393302,5.0,-16.38,2.205,,1,,0.14,-0.05,0.81,,,,,,1.0,,,,,,milenkovicn_4,1.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.071,-0.32,,,,,,,,,,,,
14025204,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,42.0,37.0,7.0,5.0,0.0,25.0,27.0,12.0,15.0,4.0,5.0,,,,90.0,49.0,7.1,5.0,0.00912847,78.500456828721,9.0,21.945,19.95,,0,,0.13,0.07,0.33,,Murillo,,,,3.0,,,2.0,,,murillosantiago40,1.0,1.0,3.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,
14025204,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,3,3,False,26.0,22.0,1.0,,0.0,14.0,16.0,8.0,10.0,2.0,4.0,,,,90.0,67.0,7.3,17.0,0.132456,102.46797859752,12.0,48.195,43.26,,1,,0.26,0.06,0.32,,,,2.0,2.0,8.0,2.0,1.0,,,2.0,,,,6.0,,,1.0,3.0,1.0,,0.087,0.01,4.0,3.0,1.0,1.0,1.0,4.0,0.1997,,,,,
14025204,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,42.0,36.0,3.0,2.0,2.0,16.0,19.0,20.0,23.0,3.0,6.0,,,,90.0,54.0,9.9,8.0,0.868303,64.18604506504,10.0,45.15,11.865,,2,,0.19,1.0,0.21,,,,,,6.0,2.0,1.0,1.0,,2.0,ibrahim_sangare,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,0.1304,0.53,2.0,,,1.0,,,0.3686,1.0,1.0,,,
14025204,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,61.0,49.0,6.0,3.0,0.0,22.0,26.0,27.0,35.0,1.0,6.0,,,,90.0,84.0,6.5,21.0,0.0189062,98.786555213184,16.0,63.525,11.97,,0,,0.18,0.19,-0.04,,,,2.0,,10.0,2.0,,3.0,,1.0,,,1.0,3.0,,,,,1.0,1.0,,,4.0,1.0,,,2.0,1.0,,,,,,
14025204,home,Nottingham Forest,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,21,21,False,29.0,21.0,1.0,,0.0,8.0,10.0,13.0,19.0,1.0,8.0,,,,90.0,57.0,7.1,19.0,0.012148,225.90231009277,17.0,81.375,33.285,,3,,-0.02,0.43,-0.06,,,,4.0,,7.0,2.0,,1.0,1.0,,,,,10.0,,1.0,,2.0,5.0,3.0,0.1493,-0.32,3.0,4.0,3.0,1.0,3.0,2.0,0.0544,,,1.0,,
14025204,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,32.0,29.0,,,0.0,5.0,6.0,24.0,26.0,,1.0,,,,90.0,48.0,5.9,10.0,0.0274754,113.89093411845,12.0,63.42,16.905,,3,,-0.15,0.26,-0.05,,,,1.0,,8.0,1.0,,,,,Morgangibbs27,2.0,,2.0,1.0,2.0,,,1.0,,0.7323,-0.78,3.0,2.0,,1.0,1.0,1.0,0.0274,,,,True,
14025204,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,7,7,False,29.0,23.0,1.0,,1.0,5.0,6.0,18.0,23.0,,4.0,,,,89.0,52.0,9.1,15.0,0.0378768,182.44456572691,13.0,134.4,33.915,,3,,-0.24,0.41,-0.05,,,,3.0,,4.0,1.0,,,,2.0,Calteck10,1.0,,5.0,,1.0,,,2.0,,0.9571,0.75,1.0,3.0,2.0,2.0,4.0,1.0,1.3611,,2.0,,,
14025204,home,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20784,M,981619,EUR,983059200,F,19,19,False,21.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,16.0,3.0,1.0,,,,85.0,43.0,7.0,16.0,0.350767,99.701640470459,11.0,-1.575,7.665,,2,,0.36,0.02,0.18,,,,1.0,1.0,8.0,,1.0,1.0,2.0,1.0,igorjesus,3.0,4.0,8.0,,1.0,,1.0,1.0,,0.207,-0.08,2.0,2.0,,,4.0,3.0,,,,1.0,,
