match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_hitWoodwork
14025104,home,Burnley,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,38.0,16.0,24.0,3.0,0.0,13.0,17.0,3.0,21.0,1.0,2.0,2.0,8.0,1.0,6.0,9.0,2.0,1.0,1.0,90.0,50.0,7.8,22.0,0.00086015,30.26168922157,5.0,7.665,3.885,1.076,0,1.3197,-0.02,0.01,-0.39,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025104,home,Burnley,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,6,6,False,32.0,25.0,2.0,,0.0,18.0,22.0,7.0,10.0,2.0,3.0,4.0,1.0,,,,,,,90.0,41.0,7.1,7.0,0.00182593,41.888063184885,8.0,-6.51,2.73,,2,,0.0,0.01,-0.35,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.606,0.8886,0.49,,,,,,,,,,,,,,,,,,,
14025104,home,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,5,5,False,37.0,28.0,5.0,2.0,0.0,18.0,21.0,10.0,16.0,3.0,8.0,6.0,4.0,2.0,,,,,,90.0,50.0,7.1,10.0,0.0737797,13.898235640375,3.0,-1.68,5.355,,0,,0.28,-0.02,-0.26,,1.0,2.0,,,,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14025104,home,Burnley,Bashir Humphreys,,,bashir-humphreys,B. Humphreys,D,12,186,1285,M,996910,EUR,1047686400,D,12,12,False,37.0,29.0,4.0,2.0,0.0,17.0,20.0,12.0,17.0,1.0,4.0,1.0,4.0,,,,,,,90.0,51.0,6.0,13.0,0.00444238,103.12457653937,18.0,27.825,11.55,,1,,-0.18,0.03,-0.32,,,3.0,,,,2.0,3.0,3.0,0.0304,,0.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14025104,home,Burnley,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,M,2,2,False,46.0,38.0,5.0,4.0,1.0,17.0,20.0,21.0,26.0,,1.0,4.0,7.0,,,,,,,90.0,70.0,7.3,13.0,0.252975,46.446345476934,6.0,16.17,10.395,,0,,0.49,0.11,-0.1,,1.0,3.0,,,,2.0,,,,,,1.0,1.0,,2.0,,KyleWalker2,True,3.0,2.0,1.0,1.0,3.0,,,,,,,
14025104,home,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,8,8,False,40.0,34.0,2.0,,0.0,12.0,13.0,22.0,27.0,,5.0,,6.0,1.0,,,,,,90.0,51.0,6.5,8.0,0.00891039,105.36660372919,13.0,30.345,18.795,,0,,0.05,0.09,-0.16,,1.0,5.0,,,,1.0,3.0,2.0,,,,2.0,1.0,,2.0,,l.ugochukwu8,,,,1.0,,,1.0,21.099331008352,1.0,,,,
14025104,home,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,16,16,False,27.0,21.0,1.0,1.0,0.0,11.0,15.0,10.0,12.0,1.0,2.0,1.0,8.0,,,,,,,69.0,39.0,6.5,8.0,0.0133179,73.656426746177,5.0,17.22,34.86,,0,,-0.01,0.08,-0.2,,,5.0,,,,3.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,49.220352538356,1.0,,,,
14025104,home,Burnley,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,M,23,23,False,29.0,24.0,2.0,,0.0,10.0,12.0,14.0,17.0,,7.0,2.0,4.0,1.0,,,,,,90.0,58.0,6.8,10.0,0.0128771,90.904685621903,10.0,51.24,30.24,,0,,0.0,0.18,-0.15,,,6.0,,,,2.0,5.0,4.0,,,,3.0,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,58.918686951991,3.0,1.0,,,
14025104,home,Burnley,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,23.0,22.0,,,0.0,8.0,8.0,14.0,15.0,,4.0,,4.0,,,,,,,85.0,45.0,6.5,14.0,0.149589,144.01844471085,15.0,75.705,24.675,,0,,0.4,0.19,-0.21,,1.0,9.0,,,,1.0,2.0,,,,,1.0,6.0,4.0,4.0,,,,,,2.0,,2.0,1.0,63.092088735396,4.0,,,,
14025104,home,Burnley,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,11,11,False,40.0,29.0,3.0,1.0,0.0,8.0,10.0,21.0,30.0,,4.0,,7.0,1.0,,,,,,90.0,61.0,6.9,22.0,0.160719,162.68024277664,25.0,35.7,17.115,,2,,0.37,0.31,-0.13,,1.0,9.0,,1.0,,2.0,1.0,1.0,0.0645,0.0095,-0.2,3.0,4.0,,7.0,1.0,,,2.0,,2.0,1.0,2.0,,36.987168085216,3.0,,,,
