match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork
11450082,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,36.0,30.0,10.0,4.0,29.0,32.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,90.0,42.0,7.0,6.0,0.00026613,0,0.1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450082,home,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,D,15,15,False,31.0,28.0,1.0,,11.0,13.0,18.0,20.0,2.0,,,,,45.0,42.0,6.8,7.0,0.104059,0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450082,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,81.0,73.0,3.0,2.0,57.0,61.0,16.0,20.0,6.0,,,,,90.0,94.0,7.4,9.0,0.00934534,0,,,,,,3.0,,1.0,,4.0,8.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11450082,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,79.0,76.0,2.0,1.0,51.0,52.0,25.0,27.0,3.0,,,,,90.0,95.0,7.6,4.0,0.0100669,1,,,,,,5.0,,1.0,1.0,2.0,6.0,,1.0,,4.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0713,,,,,,,,,,,,,,
11450082,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,77.0,67.0,6.0,4.0,33.0,35.0,35.0,45.0,7.0,,,,,90.0,98.0,7.5,15.0,0.0678895,0,,,,3.0,1.0,3.0,1.0,,2.0,2.0,5.0,,2.0,,,,,1.0,,1.0,,,3.0,2.0,1.0,,,,,,,,,,,
11450082,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,20,20,False,57.0,50.0,5.0,3.0,27.0,29.0,23.0,30.0,3.0,,,,,74.0,72.0,7.0,11.0,0.0151264,0,,,,2.0,,1.0,1.0,1.0,1.0,2.0,5.0,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11450082,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,51.0,46.0,3.0,1.0,25.0,27.0,21.0,24.0,3.0,,,,,89.0,64.0,7.3,7.0,0.0334572,1,,,,,,4.0,2.0,,1.0,,8.0,2.0,2.0,,,4.0,1.0,1.0,,,,0.0148,3.0,3.0,,1.0,0.0159,,,,,,,,,
11450082,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,44.0,35.0,7.0,2.0,8.0,11.0,28.0,41.0,3.0,,,,,90.0,67.0,7.2,22.0,0.144698,0,,,,8.0,1.0,5.0,,3.0,1.0,,3.0,2.0,,,1.0,,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
11450082,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,27.0,19.0,1.0,,6.0,7.0,14.0,23.0,3.0,,,,,86.0,38.0,7.8,12.0,0.0097445,4,,,,3.0,1.0,1.0,,1.0,,1.0,3.0,1.0,,,,,,,,,2.0,0.6634,2.0,2.0,,2.0,0.8589,True,1.0,1.0,,,,,,
11450082,home,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,M,11,11,False,35.0,32.0,2.0,1.0,7.0,7.0,28.0,32.0,1.0,,,,,86.0,58.0,6.9,11.0,0.193177,2,,,,4.0,3.0,7.0,2.0,3.0,2.0,1.0,6.0,,,,,2.0,,3.0,2.0,1.0,,0.0489,3.0,1.0,,1.0,0.0382,,,,1.0,1.0,,,,
