match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonTackle,stat_fouls,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_goals,stat_outfielderBlock,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_accurateCross,stat_goalAssist,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated
10388244,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,26.0,15.0,16.0,6.0,10.0,14.0,5.0,12.0,9.0,3.0,5.0,90.0,34.0,7.1,11.0,0.000731703,0,-0.363561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,41.0,33.0,8.0,3.0,27.0,30.0,6.0,11.0,7.0,,,90.0,53.0,6.7,11.0,0.0030707,0,,odilonkossounou,2.0,2.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,,41.0,40.0,2.0,2.0,33.0,33.0,7.0,8.0,7.0,,,90.0,51.0,6.9,2.0,0.00249037,0,,,2.0,,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,43.0,40.0,3.0,1.0,34.0,37.0,6.0,6.0,7.0,,,90.0,56.0,6.9,5.0,0.00199221,0,,edmondtapsoba,,,2.0,4.0,1.0,1.0,1.0,5.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,19.0,16.0,2.0,1.0,9.0,10.0,7.0,11.0,4.0,,,89.0,50.0,6.4,15.0,0.0097138,1,,jeremie_frimpong,1.0,,5.0,4.0,1.0,4.0,3.0,1.0,,1.0,8.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0888,0.194332,1.0,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,67.0,56.0,5.0,2.0,26.0,30.0,30.0,37.0,10.0,,,90.0,88.0,8.6,12.0,0.0330853,3,,exepalaciosok,1.0,,6.0,8.0,,2.0,2.0,1.0,3.0,3.0,,3.0,3.0,1.0,,4.0,2.0,,1.595,1.98267,2.0,1.0,2.0,1.0,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,,50.0,43.0,5.0,3.0,29.0,29.0,14.0,24.0,9.0,,,90.0,65.0,7.0,12.0,0.0129836,2,,,1.0,2.0,6.0,8.0,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,,,0.0677,,,2.0,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,M,3,3,False,,34.0,26.0,3.0,2.0,12.0,13.0,14.0,21.0,5.0,,,90.0,59.0,5.9,15.0,0.0138298,0,,pierohincapie,5.0,1.0,16.0,8.0,3.0,3.0,2.0,1.0,2.0,3.0,,2.0,,3.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,17.0,14.0,,,5.0,5.0,9.0,13.0,1.0,,,89.0,37.0,6.5,14.0,0.0509966,3,,moussadiaby,,,6.0,3.0,4.0,5.0,3.0,,,,2.0,,,,1.0,,1.0,,0.102,0.0606606,,1.0,,,,,1.0,,,,,,,,,
10388244,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,27,27,False,,26.0,15.0,2.0,1.0,6.0,8.0,9.0,19.0,2.0,,,84.0,43.0,6.1,21.0,0.00923755,0,,FWirtz,1.0,,8.0,2.0,3.0,3.0,1.0,,,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
