match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_ownGoals,stat_goodHighClaim,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceMissed
12437698,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,32.0,15.0,27.0,10.0,0.0,7.0,9.0,8.0,23.0,8.0,1.0,2.0,1.0,90.0,38.0,6.2,17.0,0.00508061,0,-1.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437698,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,19.0,14.0,1.0,,0.0,4.0,6.0,10.0,17.0,5.0,,,,90.0,48.0,6.1,14.0,0.0078475,0,,,,4.0,1.0,1.0,9.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
12437698,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,39.0,29.0,6.0,3.0,0.0,21.0,26.0,8.0,13.0,3.0,,,,90.0,55.0,7.6,10.0,0.00362852,1,,,,,2.0,3.0,3.0,7.0,,,9.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.382,0.2425,,,,,,,,,,,,,,,
12437698,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,48.0,47.0,1.0,1.0,0.0,41.0,42.0,6.0,6.0,7.0,,,,90.0,61.0,6.9,1.0,0.00162303,0,,Cristhian Mosquera,,,1.0,,1.0,5.0,,1.0,3.0,1.0,1.0,,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
12437698,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,False,42.0,35.0,3.0,2.0,0.0,28.0,32.0,7.0,10.0,5.0,,,,90.0,60.0,7.1,9.0,0.0111564,0,,Yarek Gasiorowski,,,1.0,3.0,1.0,8.0,,,5.0,5.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12437698,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,36.0,29.0,5.0,3.0,0.0,19.0,20.0,12.0,21.0,4.0,,,,90.0,61.0,6.9,14.0,0.216802,0,,,,5.0,,1.0,6.0,7.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,,,2.0,,,1.0,True,2.0,2.0,,,,,,,,,,,
12437698,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,34.0,28.0,5.0,5.0,0.0,9.0,11.0,20.0,26.0,4.0,,,,89.0,48.0,6.7,14.0,0.360159,1,,,,3.0,1.0,,5.0,2.0,,2.0,,2.0,,1.0,,,,,,0.0212,,,,1.0,3.0,2.0,1.0,,,,,,,,,
12437698,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,53.0,46.0,3.0,1.0,0.0,33.0,34.0,13.0,19.0,8.0,,,,74.0,70.0,6.4,13.0,0.0080871,1,,,,,1.0,,5.0,4.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,,1.0,0.0344,,,,,,2.0,1.0,,,,,,,,,
12437698,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,42.0,32.0,1.0,,1.0,19.0,22.0,13.0,21.0,7.0,,,,82.0,66.0,7.6,16.0,0.186123,1,,,,1.0,,1.0,4.0,10.0,1.0,2.0,1.0,8.0,4.0,1.0,1.0,,,,2.0,0.0155,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12437698,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,27.0,20.0,2.0,2.0,0.0,6.0,6.0,14.0,21.0,4.0,,,,74.0,35.0,7.2,10.0,0.0102264,3,,,,,3.0,,6.0,1.0,2.0,2.0,,,,2.0,,,1.0,1.0,,0.2454,0.6327,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,
