match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
13232155,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2046,M,584722,EUR,844041600,G,33,33,False,42.0,28.0,22.0,8.0,0.0,25.0,29.0,3.0,13.0,8.0,2.0,3.0,90.0,50.0,7.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,682,M,962898,EUR,1015113600,D,20,20,False,48.0,44.0,3.0,1.0,0.0,25.0,29.0,19.0,20.0,5.0,,,90.0,67.0,7.2,9.0,0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,722,M,863271,EUR,887241600,D,24,24,False,70.0,65.0,10.0,6.0,0.0,39.0,41.0,26.0,29.0,4.0,,,90.0,84.0,7.4,6.0,0,,1.0,3.0,5.0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,431,M,916943,EUR,995414400,D,3,3,False,68.0,66.0,4.0,2.0,0.0,58.0,59.0,8.0,9.0,6.0,,,90.0,82.0,7.5,2.0,0,,2.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,66.0,57.0,6.0,3.0,0.0,23.0,25.0,34.0,46.0,3.0,,,90.0,101.0,8.0,19.0,1,5.0,2.0,4.0,4.0,1.0,,5.0,1.0,1.0,2.0,1.0,2.0,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,M,25,25,False,25.0,22.0,,,0.0,6.0,8.0,18.0,20.0,1.0,,,70.0,37.0,6.5,8.0,0,3.0,2.0,8.0,2.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1077,M,801030,EUR,845164800,M,16,16,False,81.0,67.0,4.0,2.0,0.0,26.0,30.0,41.0,51.0,6.0,,,90.0,93.0,6.9,17.0,0,,1.0,7.0,7.0,,,1.0,3.0,2.0,2.0,3.0,,2.0,1.0,,4.0,,,,,True,1.0,,,,,,,,,,,
13232155,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7435,M,901882,EUR,986342400,M,6,6,False,86.0,71.0,6.0,3.0,0.0,32.0,33.0,39.0,54.0,4.0,,,90.0,101.0,7.5,19.0,0,1.0,,5.0,7.0,,,,4.0,1.0,,2.0,2.0,,3.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,
13232155,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,M,27,27,False,30.0,26.0,1.0,1.0,0.0,7.0,8.0,19.0,25.0,4.0,,,70.0,49.0,7.2,13.0,3,3.0,,4.0,3.0,6.0,3.0,,,,2.0,,,,1.0,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,
13232155,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7579,M,794298,EUR,837734400,F,26,26,False,34.0,27.0,,,0.0,4.0,4.0,23.0,31.0,,,,83.0,49.0,7.4,11.0,6,1.0,1.0,7.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,3.0,,,2.0,,1.0,,,1.0,,2.0,,denizundav,1.0,2.0,1.0,,,,
13232155,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5623,M,878081,EUR,890784000,F,9,9,False,17.0,12.0,,,1.0,3.0,3.0,9.0,14.0,2.0,,,90.0,35.0,7.5,9.0,1,,6.0,9.0,10.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,6.0,1.0,1.0,1.0,,,,1.0,,,e.demirovic29,,,,,,,
13232155,home,VfB Stuttgart,Yannik Keitel,,,yannik-keitel,Y. Keitel,M,14,186,244,M,877842,EUR,950572800,M,5,5,True,10.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,,20.0,13.0,6.5,2.0,0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1958,M,990201,EUR,983145600,F,18,18,True,11.0,10.0,2.0,2.0,0.0,4.0,4.0,6.0,7.0,4.0,,,20.0,18.0,6.7,2.0,1,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4909,M,957889,EUR,1026864000,M,8,8,True,6.0,4.0,1.0,,0.0,,,4.0,7.0,,,,12.0,16.0,6.6,7.0,0,1.0,1.0,4.0,4.0,5.0,3.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,265,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1208,M,1418649,EUR,1153094400,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Luca Jaquez,,,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,home,VfB Stuttgart,Nikolas Nartey,,,nartey-nikolas,N. Nartey,M,28,185,694,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232155,away,FC Augsburg,Nediljko Labrović,,,nediljko-labrovic,N. Labrović,G,22,196,1319,M,947986,EUR,939513600,G,22,22,False,29.0,21.0,12.0,4.0,0.0,19.0,22.0,2.0,7.0,5.0,1.0,1.0,90.0,35.0,6.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
13232155,away,FC Augsburg,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,663,M,963198,EUR,1021420800,D,5,5,False,49.0,43.0,4.0,2.0,0.0,28.0,31.0,15.0,18.0,5.0,,,90.0,73.0,7.8,9.0,0,,1.0,2.0,3.0,,,5.0,1.0,,3.0,,2.0,1.0,,3.0,,,6.0,,,,,,,,,,,,,,,
13232155,away,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,228,M,146853,EUR,679104000,D,6,6,False,60.0,47.0,13.0,5.0,0.0,30.0,32.0,17.0,28.0,2.0,,,90.0,73.0,6.5,17.0,0,,1.0,6.0,6.0,1.0,,5.0,1.0,1.0,1.0,3.0,5.0,,1.0,1.0,,,,,,True,1.0,,,,,,,,,,,
