match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_expectedGoals,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded,stat_outfielderBlock,stat_lastManTackle
12530685,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186.0,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,14.0,11.0,4.0,1.0,0.0,9.0,9.0,2.0,5.0,9.0,1.0,90.0,22.0,6.0,3.0,0.00038667,0,-1.4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175.0,5509,M,,791616,EUR,883526400,D,21,21,False,65.0,62.0,2.0,2.0,0.0,19.0,19.0,43.0,47.0,6.0,,90.0,75.0,6.8,4.0,0.0586744,0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,33,33,False,50.0,43.0,9.0,5.0,0.0,21.0,22.0,22.0,28.0,2.0,,54.0,54.0,6.6,7.0,0.00645873,0,,,,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187.0,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,69.0,63.0,7.0,4.0,0.0,41.0,42.0,22.0,27.0,5.0,,90.0,78.0,6.0,7.0,0.0121987,3,,,1.0,6.0,3.0,3.0,,,,,3.0,1.0,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2697,,,,,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184.0,2870,M,,836683,EUR,923097600,D,16,16,False,47.0,43.0,3.0,1.0,0.0,15.0,15.0,29.0,35.0,7.0,,62.0,75.0,7.0,13.0,0.0914752,1,,3.0,1.0,6.0,6.0,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,6.0,,,1.0,,,0.0455,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11619,M,fred08,243623,EUR,731289600,M,13,13,False,103.0,86.0,10.0,3.0,0.0,33.0,36.0,54.0,69.0,5.0,,90.0,115.0,7.0,19.0,0.241706,2,,2.0,1.0,1.0,5.0,1.0,2.0,1.0,,,,1.0,3.0,1.0,,,,,1.0,1.0,,,0.063,1.0,,,1.0,,,,,,,,,,,,,
12530685,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,19.0,11.0,5.0,2.0,0.0,2.0,2.0,11.0,25.0,2.0,,62.0,39.0,6.5,19.0,0.194717,1,,8.0,,7.0,2.0,,,4.0,,,,,1.0,1.0,1.0,1.0,4.0,,,1.0,,,0.036,2.0,1.0,,,2.0,,,,,,,,,,,,
12530685,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,38.0,36.0,1.0,1.0,0.0,8.0,8.0,31.0,38.0,1.0,,81.0,51.0,7.4,10.0,0.529351,0,,8.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,True,,,,,,,,,,,
12530685,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,24.0,19.0,2.0,1.0,0.0,6.0,6.0,13.0,19.0,2.0,,90.0,42.0,8.1,10.0,0.0394278,7,,1.0,1.0,5.0,6.0,,2.0,,,,2.0,,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,,,1.3095,,1.0,,1.0,1.0,,3.0,2.0,1.0,1.4013,,,,,,,
12530685,home,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,30.0,25.0,,,0.0,4.0,4.0,23.0,32.0,4.0,,81.0,66.0,7.8,18.0,0.230389,4,,6.0,1.0,10.0,11.0,,2.0,2.0,,,,,,,,1.0,16.0,,,1.0,,,0.1744,2.0,9.0,1.0,1.0,1.0,,3.0,1.0,,0.3767,,,,,,,
