match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_challengeLost,stat_wonTackle,player_firstName,player_lastName,captain,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceMissed
10408406,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,32.0,28.0,14.0,11.0,26.0,29.0,2.0,3.0,7.0,90.0,34.0,6.9,4.0,0.0,0.0,0.0004271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408406,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,48.0,40.0,2.0,1.0,20.0,23.0,21.0,29.0,10.0,90.0,66.0,7.3,15.0,0.0669,0.0,0.155153,2,4.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408406,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,65.0,57.0,3.0,1.0,28.0,29.0,30.0,37.0,8.0,90.0,75.0,7.3,9.0,0.213,0.2308,0.107841,3,1.0,1.0,3.0,4.0,4.0,1.0,,,1.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408406,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,100.0,87.0,13.0,8.0,35.0,39.0,52.0,61.0,9.0,90.0,106.0,7.2,13.0,0.1103,0.0,0.0450186,1,,,2.0,3.0,4.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,
10408406,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,48.0,44.0,2.0,1.0,18.0,22.0,28.0,33.0,3.0,90.0,69.0,7.0,11.0,0.0,0.0,0.242194,0,7.0,2.0,1.0,5.0,6.0,,3.0,1.0,,,,2.0,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
10408406,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,30,30,False,32.0,22.0,3.0,,5.0,9.0,17.0,23.0,6.0,90.0,49.0,6.7,14.0,0.132,0.0921,0.0519978,2,,,,12.0,8.0,1.0,2.0,1.0,,,,3.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,
10408406,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,64.0,56.0,10.0,8.0,19.0,21.0,37.0,44.0,9.0,90.0,75.0,7.8,9.0,0.0,0.0,0.0927575,0,1.0,,1.0,,4.0,,,,,2.0,4.0,3.0,,,2.0,,,,,,3.0,,,True,,,,,,,,,,,
10408406,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,M,20,20,False,33.0,31.0,1.0,,10.0,10.0,21.0,25.0,1.0,45.0,40.0,6.8,4.0,0.0262,0.0,0.0224231,1,2.0,,,2.0,2.0,,,,1.0,,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
10408406,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,False,27.0,21.0,3.0,2.0,5.0,5.0,21.0,33.0,3.0,75.0,55.0,7.3,15.0,0.2114,0.166,0.373571,3,11.0,5.0,,6.0,2.0,,2.0,,1.0,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10408406,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,11.0,7.0,,,3.0,3.0,4.0,8.0,1.0,90.0,29.0,7.1,12.0,0.4549,0.0,0.00755166,4,,,4.0,6.0,7.0,3.0,1.0,,3.0,1.0,,1.0,3.0,2.0,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
