match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_lastManTackle,captain,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded
11396470,home,FC Bayern München,Sven Ulreich,,,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,False,33.0,25.0,12.0,4.0,24.0,26.0,1.0,7.0,2.0,6.0,1.0,1.0,2.0,2.0,90.0,41.0,6.6,8.0,0.0,0.0,0.00024079,0,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,False,41.0,37.0,2.0,1.0,11.0,12.0,26.0,31.0,2.0,5.0,,,,,70.0,62.0,7.3,8.0,0.0249,0.0,0.115704,1,,nousmaz97,2.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Dayot Upamecano,,,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,93.0,88.0,2.0,1.0,58.0,62.0,30.0,31.0,2.0,10.0,,,,,90.0,100.0,6.9,6.0,0.1493,0.0,0.0277111,1,,Upamecano,,,2.0,2.0,3.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,79.0,72.0,4.0,3.0,50.0,53.0,22.0,26.0,1.0,4.0,,,,,80.0,84.0,6.9,9.0,0.0,0.0,0.076432,0,,kiminjae3,,2.0,1.0,5.0,2.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Alphonso Davies,,,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,53.0,45.0,,,23.0,25.0,22.0,30.0,1.0,8.0,,,,,90.0,78.0,7.8,15.0,0.0,0.0,0.365327,0,,ADavies19,2.0,1.0,1.0,5.0,5.0,1.0,,3.0,2.0,,1.0,,2.0,3.0,2.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
11396470,home,FC Bayern München,Leon Goretzka,,,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,64.0,55.0,7.0,2.0,29.0,33.0,27.0,33.0,3.0,6.0,,,,,90.0,79.0,7.3,11.0,0.1044,0.0663,0.132448,3,,leon_goretzka,2.0,1.0,1.0,2.0,5.0,1.0,,,,1.0,4.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
11396470,home,FC Bayern München,Joshua Kimmich,,,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,85.0,73.0,8.0,3.0,34.0,35.0,41.0,59.0,1.0,4.0,,,,,90.0,104.0,6.9,20.0,0.0795,0.0,0.395537,2,,Jok_32,9.0,1.0,,5.0,2.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,2.0,1.0,,,,,2.0,,,,True,,,,,,,,
11396470,home,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,30.0,25.0,1.0,1.0,5.0,6.0,20.0,28.0,,4.0,,,,,70.0,46.0,7.6,14.0,0.3162,0.1641,0.14706,3,,LeroySane,4.0,,1.0,5.0,5.0,,3.0,3.0,3.0,,,,2.0,,2.0,,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,
11396470,home,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,M,7,7,False,27.0,26.0,,,8.0,8.0,18.0,20.0,,5.0,,,,,71.0,41.0,7.2,5.0,0.1762,0.0532,0.226501,3,,sergegnabry,1.0,2.0,1.0,8.0,3.0,,1.0,4.0,2.0,1.0,,,3.0,,4.0,,,,,,,1.0,1.0,,,,1.0,,,,,,
11396470,home,FC Bayern München,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,37.0,33.0,1.0,,14.0,14.0,20.0,27.0,,4.0,,,,,81.0,58.0,7.3,12.0,0.0,0.0,0.515072,0,,KingComan,4.0,,,5.0,4.0,1.0,1.0,5.0,2.0,,1.0,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11396470,home,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,13.0,10.0,2.0,1.0,3.0,4.0,7.0,10.0,2.0,1.0,,,,,90.0,30.0,8.2,7.0,1.9281,1.4519,0.047683,5,,HurriKane,1.0,1.0,1.0,2.0,5.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,3.0,,2.0,2.0,,,,,1.0,2.0,,,,
11396470,home,FC Bayern München,Konrad Laimer,,,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,True,16.0,15.0,,,12.0,12.0,4.0,6.0,,,,,,,20.0,23.0,7.0,2.0,0.0,0.0,0.232991,0,,KonradLaimer,2.0,,,,2.0,,,2.0,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
11396470,home,FC Bayern München,Mathys Tel,,,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,10.0,9.0,,,6.0,6.0,3.0,4.0,,1.0,,,,,20.0,14.0,6.8,1.0,0.1214,0.0,0.00225653,1,,m.tel14,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11396470,home,FC Bayern München,Thomas Müller,,,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,19.0,5.0,6.6,2.0,0.0,0.0,0.00051936,0,,esmuellert,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,True,13.0,12.0,1.0,,10.0,11.0,2.0,2.0,1.0,,,,,,10.0,14.0,6.3,1.0,0.0,0.0,0.00061704,0,,mdeligt,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,904897,EUR,1021507200,M,38,38,True,7.0,5.0,,,2.0,3.0,3.0,4.0,,,,,,,9.0,8.0,6.8,2.0,0.0,0.0,0.076458,0,,ryanjiro,,,,,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Tom Hülsmann,,,tom-hulsmann,T. Hülsmann,G,40,205,343,M,1142245,EUR,1081641600,G,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Frans Krätzig,,,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Aleksandar Pavlović,,,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,alekspavlovic_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,home,FC Bayern München,Eric Maxim Choupo-Moting,,,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Choupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396470,away,FC Augsburg,Finn Dahmen,,,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,75.0,69.0,9.0,3.0,66.0,70.0,3.0,5.0,2.0,5.0,,4.0,1.0,,90.0,83.0,7.0,6.0,0.0,0.0,0.00159721,0,-1.2645,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,
11396470,away,FC Augsburg,Arne Engels,,,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,D,27,27,False,28.0,18.0,3.0,1.0,12.0,16.0,6.0,15.0,,4.0,,,,,83.0,47.0,6.3,16.0,0.0,0.0,0.00356671,0,,,3.0,1.0,,2.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11396470,away,FC Augsburg,Maximilian Bauer,,,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,76.0,68.0,4.0,,60.0,63.0,8.0,13.0,2.0,2.0,,,,,90.0,83.0,6.1,8.0,0.0,0.0,0.00238595,0,,,,,,4.0,2.0,2.0,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
11396470,away,FC Augsburg,Felix Uduokhai,,,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,47.0,40.0,5.0,1.0,34.0,36.0,6.0,11.0,4.0,2.0,,,,,90.0,58.0,6.5,7.0,0.0,0.0,0.00463145,0,,,,1.0,,2.0,3.0,,,,,,3.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,
11396470,away,FC Augsburg,Mads Pedersen,,,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,23.0,20.0,2.0,1.0,8.0,8.0,13.0,18.0,7.0,2.0,,,,,90.0,55.0,6.7,10.0,0.0044,0.0,0.0331232,0,,,3.0,2.0,,6.0,7.0,3.0,1.0,2.0,2.0,,4.0,3.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
