match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_clearanceOffLine,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_goals,stat_totalOffside
10835919,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,563,M,822564,EUR,890956800,G,1,1,False,28.0,16.0,17.0,5.0,12.0,14.0,4.0,14.0,12.0,1.0,4.0,1.0,1.0,90.0,38.0,6.2,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,371,M,794294,EUR,853459200,D,25,25,False,26.0,18.0,8.0,4.0,11.0,12.0,7.0,14.0,1.0,,,,,90.0,34.0,6.0,8.0,2,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,33.0,23.0,4.0,,14.0,15.0,10.0,20.0,8.0,,,,,90.0,43.0,6.2,13.0,0,,,,2.0,2.0,4.0,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,356,M,846471,EUR,867715200,D,19,19,False,33.0,23.0,8.0,4.0,9.0,14.0,15.0,21.0,6.0,,,,,90.0,53.0,7.1,13.0,1,,,,1.0,2.0,6.0,,1.0,,1.0,2.0,1.0,,3.0,5.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,534,M,157377,EUR,731289600,M,30,30,False,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,40.0,17.0,6.0,6.0,0,,,1.0,,7.0,1.0,3.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,2.0,True,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,9.0,6.0,1.0,,3.0,5.0,3.0,4.0,1.0,,,,,45.0,19.0,6.4,5.0,0,,,1.0,,1.0,,,,,1.0,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,M,31,31,False,38.0,26.0,4.0,2.0,11.0,15.0,15.0,23.0,7.0,,,,,90.0,50.0,6.3,12.0,1,,,1.0,1.0,8.0,3.0,4.0,,1.0,1.0,,,,3.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1162,M,797286,EUR,861667200,M,3,3,False,15.0,9.0,5.0,2.0,4.0,7.0,5.0,9.0,6.0,,,,,45.0,21.0,6.2,8.0,0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1378,M,856594,EUR,895708800,F,4,4,False,29.0,17.0,1.0,,6.0,8.0,12.0,22.0,9.0,,,,,90.0,46.0,7.0,18.0,2,,,2.0,3.0,10.0,9.0,2.0,2.0,,,1.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,,3.0,,3.0,3.0,,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1471,M,889861,EUR,911088000,F,6,6,False,21.0,10.0,1.0,,4.0,6.0,6.0,15.0,5.0,,,,,66.0,39.0,6.7,14.0,2,,,2.0,,5.0,5.0,,,2.0,,,,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,
10835919,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1471,M,343971,EUR,762134400,F,17,17,False,26.0,15.0,,,4.0,6.0,11.0,20.0,1.0,,,,,67.0,33.0,6.6,11.0,2,,,3.0,2.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
10835919,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,309,M,97926,EUR,742521600,D,21,21,True,21.0,12.0,4.0,2.0,4.0,5.0,8.0,19.0,2.0,,,,,50.0,42.0,6.4,14.0,1,,,,,1.0,2.0,,1.0,,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
