match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,player_firstName,player_lastName,stat_shotOffTarget,stat_errorLeadToAGoal,stat_expectedGoals,stat_totalCross,stat_fouls,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_goals
12499737,home,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,False,33.0,20.0,22.0,9.0,0.0,13.0,15.0,7.0,18.0,1.0,12.0,1.0,3.0,5.0,90.0,43.0,6.2,13.0,0.0017703,0,-1.1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,9.0,6.0,4.0,1.0,0.0,5.0,5.0,1.0,4.0,2.0,2.0,,,,61.0,15.0,6.1,3.0,0.0002282,0,,3.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,26.0,21.0,6.0,2.0,0.0,17.0,18.0,4.0,8.0,1.0,3.0,,,,90.0,32.0,5.8,5.0,0.00194343,0,,3.0,,3.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,False,28.0,24.0,3.0,2.0,0.0,23.0,27.0,1.0,1.0,,4.0,,,,90.0,36.0,5.4,4.0,0.00270326,1,,,,2.0,1.0,,,,,,1.0,1.0,0.0131,,,,,,,,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,6.0,2.0,2.0,,0.0,1.0,1.0,1.0,6.0,2.0,,,,,45.0,13.0,6.2,7.0,0.00033909,0,,4.0,2.0,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,False,21.0,13.0,5.0,2.0,0.0,7.0,9.0,6.0,12.0,2.0,2.0,,,,90.0,31.0,6.2,11.0,0.171965,1,,8.0,4.0,3.0,,1.0,1.0,1.0,,,1.0,,0.0221,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,28.0,22.0,5.0,2.0,0.0,9.0,9.0,13.0,19.0,5.0,6.0,1.0,,,85.0,39.0,6.2,7.0,0.0655348,0,,11.0,1.0,,2.0,1.0,,7.0,,,,,,,2.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,
12499737,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,18.0,10.0,3.0,,0.0,6.0,6.0,4.0,12.0,2.0,3.0,,,,90.0,26.0,6.0,10.0,0.017099,0,,7.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,5.0,,,,,,,,True,1.0,1.0,,,,,,,,,
12499737,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,27.0,16.0,8.0,3.0,0.0,11.0,13.0,6.0,18.0,4.0,3.0,1.0,,,90.0,52.0,7.0,18.0,0.0275416,2,,1.0,,1.0,1.0,2.0,2.0,,,,1.0,,0.0729,4.0,1.0,1.0,,,1.0,1.0,,,,4.0,,1.0,1.0,0.0579,,,,,,
12499737,home,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,F,10,10,False,13.0,7.0,,,0.0,4.0,6.0,3.0,8.0,3.0,2.0,1.0,,,72.0,19.0,6.3,8.0,0.00054085,0,,5.0,,,,2.0,,1.0,,,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,
