match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_wasFouled,captain,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_totalOffside
12501511,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,27.0,17.0,18.0,8.0,0.0,11.0,11.0,6.0,16.0,1.0,9.0,2.0,3.0,3.0,1.0,1.0,90.0,37.0,7.6,10.0,0.0011798,0,0.1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501511,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,29.0,25.0,2.0,2.0,0.0,11.0,11.0,14.0,19.0,5.0,1.0,,,,,,90.0,42.0,6.9,8.0,0.00941999,0,,1.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12501511,home,Juventus,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,D,12,12,False,34.0,28.0,6.0,2.0,1.0,9.0,10.0,19.0,24.0,11.0,1.0,,,,,,90.0,51.0,7.8,6.0,0.0255333,0,,,,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12501511,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,6,6,False,40.0,32.0,8.0,3.0,0.0,13.0,16.0,19.0,25.0,9.0,2.0,,,,,,90.0,57.0,7.2,10.0,0.150382,2,,1.0,1.0,2.0,,,3.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0749,,,,,,,,,,,,
12501511,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,22.0,18.0,2.0,1.0,0.0,7.0,9.0,11.0,13.0,3.0,4.0,,,,,,90.0,42.0,6.9,9.0,0.0362336,0,,,2.0,5.0,2.0,2.0,5.0,9.0,1.0,,2.0,,,1.0,,,,2.0,,,,,,,,,,,
12501511,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,44.0,42.0,7.0,5.0,0.0,12.0,13.0,30.0,31.0,5.0,5.0,,,,,,90.0,62.0,7.8,4.0,0.166643,0,,,1.0,4.0,,2.0,,5.0,1.0,1.0,4.0,3.0,2.0,2.0,,,,1.0,True,1.0,,,,,,,,,
12501511,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,27.0,25.0,1.0,1.0,1.0,5.0,6.0,20.0,21.0,1.0,2.0,,,,,,58.0,35.0,7.4,4.0,0.0277652,1,,,,2.0,,,,3.0,,,3.0,2.0,2.0,,1.0,,0.0241,,,1.0,2.0,,,,,,,,
12501511,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,25.0,22.0,1.0,1.0,0.0,7.0,8.0,15.0,17.0,1.0,4.0,,,,,,57.0,36.0,7.0,5.0,0.0244954,0,,,,1.0,,,,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12501511,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,F,11,11,False,16.0,9.0,2.0,,0.0,,1.0,9.0,15.0,3.0,1.0,,,,,,74.0,36.0,6.6,15.0,0.0463813,2,,,1.0,11.0,,2.0,1.0,4.0,,,2.0,1.0,,2.0,,,0.4311,,,,7.0,1.0,1.0,2.0,1.0,0.6413,,,
12501511,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,18.0,13.0,,,0.0,2.0,4.0,11.0,14.0,,6.0,,,,,,48.0,28.0,5.9,9.0,0.00958122,2,,,,6.0,1.0,2.0,1.0,2.0,,,,,,2.0,1.0,,0.0733,,,,2.0,1.0,,1.0,,0.0335,1.0,,
