match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_lastManTackle,stat_keyPass,stat_totalContest,stat_bigChanceMissed,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_hitWoodwork,player_sofascoreId
12499466,home,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,35.0,22.0,21.0,8.0,0.0,16.0,18.0,6.0,17.0,1.0,9.0,2.0,2.0,90.0,43.0,6.2,13.0,0.00883541,0,-0.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,64.0,59.0,3.0,1.0,0.0,33.0,36.0,27.0,29.0,3.0,6.0,,,90.0,84.0,6.5,7.0,0.0710381,1,,1.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0254,,,,,,,,,,,,,,,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,65.0,56.0,6.0,1.0,0.0,41.0,45.0,15.0,20.0,5.0,3.0,,,90.0,81.0,6.3,10.0,0.00924967,1,,,,3.0,5.0,8.0,,,4.0,2.0,1.0,0.1334,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,57.0,45.0,3.0,1.0,0.0,18.0,20.0,28.0,40.0,6.0,2.0,,,90.0,87.0,7.0,15.0,0.133666,0,,3.0,1.0,,1.0,7.0,,4.0,1.0,,,,1.0,,,,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,23.0,17.0,2.0,,0.0,12.0,14.0,6.0,10.0,1.0,3.0,,,45.0,32.0,6.4,7.0,0.0921943,1,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.1256,,,1.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,43.0,33.0,7.0,1.0,0.0,13.0,15.0,22.0,31.0,,6.0,,,78.0,58.0,6.3,18.0,0.245816,1,,3.0,2.0,1.0,9.0,2.0,,,1.0,1.0,,0.0388,1.0,1.0,1.0,,,4.0,,,,,,2.0,3.0,,1.0,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,38.0,30.0,1.0,,0.0,13.0,15.0,18.0,24.0,1.0,9.0,,,84.0,55.0,6.4,15.0,0.0189442,0,,1.0,1.0,,6.0,5.0,,2.0,1.0,,3.0,,,,,,2.0,2.0,,,,,,,4.0,,2.0,2.0,,,,,,,,,,
12499466,home,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,71.0,60.0,7.0,2.0,0.0,22.0,25.0,38.0,46.0,1.0,8.0,,,90.0,85.0,6.9,15.0,0.0608313,1,,,,1.0,2.0,4.0,,1.0,3.0,,3.0,0.0794,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,0.0632,,,,,,,,
12499466,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,21,21,False,15.0,14.0,1.0,,0.0,9.0,9.0,6.0,9.0,1.0,3.0,,,68.0,26.0,6.5,4.0,0.141308,2,,3.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,0.0549,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12499466,home,VfL Bochum 1848,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,9,9,False,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,,,45.0,8.0,6.4,5.0,0.0201271,0,,,,,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
