match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_challengeLost,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11453096,home,Al-Hilal,Bono,,,bono,Bono,G,37,195.0,54623,M,BonoY,360938,EUR,670809600,G,37,37,False,15.0,15.0,1.0,1.0,15.0,15.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,90.0,27.0,7.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8457,M,s.abdulhamed66,966849,EUR,932256000,D,66,66,False,33.0,28.0,1.0,,12.0,12.0,,2.0,,4.0,,,,,69.0,55.0,6.9,0,16.0,23.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,15.0,,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,kkoulibaly26,126071,EUR,677376000,D,3,3,False,98.0,85.0,16.0,6.0,37.0,37.0,2.0,6.0,4.0,10.0,,,,,90.0,109.0,7.2,0,48.0,61.0,,5.0,1.0,,,4.0,3.0,1.0,2.0,16.0,2.0,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,,1138857,EUR,627609600,D,5,5,False,79.0,76.0,3.0,3.0,35.0,36.0,2.0,3.0,1.0,4.0,,,,,90.0,89.0,7.6,2,41.0,43.0,,3.0,,,3.0,1.0,1.0,,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173.0,4256,M,renan_lodi,851150,EUR,891993600,D,6,6,False,35.0,26.0,4.0,2.0,10.0,12.0,1.0,6.0,,3.0,,,,,69.0,58.0,7.1,2,16.0,25.0,2.0,3.0,,,,2.0,1.0,3.0,,16.0,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,
11453096,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,rubenneves,280955,EUR,858211200,M,8,8,False,104.0,97.0,12.0,9.0,40.0,40.0,,1.0,1.0,7.0,,,,,90.0,114.0,8.6,0,59.0,69.0,5.0,3.0,,,1.0,1.0,1.0,,,10.0,2.0,1.0,,,,,,2.0,2.0,1.0,3.0,,,,,,,
11453096,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,sms,331447,EUR,793843200,M,22,22,False,50.0,43.0,4.0,3.0,10.0,10.0,2.0,8.0,3.0,5.0,,,,,90.0,80.0,7.3,0,34.0,45.0,5.0,8.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,20.0,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,
11453096,home,Al-Hilal,Michael,,,michael,Michael,M,96,166.0,9025,M,Michael19,878084,EUR,826588800,M,96,96,False,34.0,27.0,2.0,,3.0,4.0,1.0,3.0,1.0,6.0,,,,,90.0,57.0,6.7,1,25.0,35.0,5.0,9.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,22.0,2.0,,,,2.0,1.0,,,1.0,,1.0,,,,,,,
11453096,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,malcomoliveira_97,551772,EUR,856915200,M,77,77,False,22.0,18.0,1.0,1.0,3.0,4.0,1.0,2.0,,1.0,,,,,77.0,31.0,7.3,2,15.0,19.0,1.0,5.0,,,,1.0,1.0,2.0,1.0,7.0,1.0,3.0,,,,1.0,,,,,,1.0,1.0,,,,,
11453096,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,29salem,160893,EUR,682560000,M,29,29,False,39.0,28.0,2.0,1.0,5.0,7.0,,3.0,,8.0,,,,,77.0,60.0,8.9,1,25.0,39.0,7.0,2.0,2.0,,,2.0,1.0,2.0,,20.0,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,,1.0,True,,,,
11453096,home,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,,818779,EUR,752112000,F,11,11,False,13.0,8.0,1.0,,2.0,3.0,3.0,4.0,,2.0,,,,,69.0,21.0,7.3,4,6.0,10.0,,6.0,,,,1.0,,1.0,,7.0,1.0,4.0,,,1.0,4.0,,,,,,,1.0,,1.0,,,
11453096,home,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,,804096,EUR,716515200,D,2,2,True,20.0,18.0,,,4.0,4.0,,2.0,,,,,,,21.0,28.0,6.8,0,15.0,17.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,,,,,1.0,,,,1.0,,1.0,,,,,,,
11453096,home,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,,160923,EUR,706752000,D,12,12,True,20.0,18.0,2.0,1.0,9.0,10.0,1.0,3.0,,2.0,,,,,21.0,24.0,7.0,0,9.0,10.0,,,,,,2.0,2.0,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,
11453096,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,14,14,True,3.0,3.0,1.0,1.0,,,,,,,,,,,21.0,3.0,6.5,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11453096,home,Al-Hilal,Salman Al-Faraj,,,salman-al-faraj,S. Al-Faraj,M,7,180.0,489,M,,148858,EUR,617932800,M,7,7,True,34.0,30.0,3.0,3.0,9.0,10.0,,,,2.0,,,,,13.0,38.0,6.6,0,21.0,24.0,,3.0,,,,,,1.0,,7.0,1.0,,,,2.0,,,,,,,,,,,,,
11453096,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400,M,56,56,True,5.0,5.0,,,3.0,3.0,,2.0,,2.0,,,,,13.0,12.0,6.8,1,2.0,2.0,,2.0,3.0,1.0,,1.0,1.0,1.0,,4.0,,,,,,1.0,,,,,,,,,,,,
11453096,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453096,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,,881837,EUR,918518400,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453096,away,Al-Okhdood,Abdulaziz Rahma,Abdulaziz Rahma,,abdulaziz-rahma,A. Rahma,G,23,,20,M,,1429802,EUR,1017964800,G,25,25,False,28.0,10.0,25.0,8.0,5.0,9.0,,,,14.0,,5.0,6.0,,90.0,37.0,7.2,0,5.0,19.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,2.0,2.0
11453096,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,,1521471,EUR,912297600,D,21,21,False,11.0,6.0,,,3.0,4.0,,1.0,2.0,5.0,,,,,75.0,38.0,6.5,3,4.0,10.0,3.0,6.0,1.0,1.0,3.0,,,,1.0,12.0,1.0,1.0,2.0,,3.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,
11453096,away,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,,95636,EUR,697334400,D,5,5,False,14.0,7.0,6.0,1.0,5.0,8.0,1.0,5.0,14.0,2.0,,,,,90.0,43.0,6.9,0,2.0,6.0,,2.0,1.0,,3.0,3.0,2.0,,,9.0,,1.0,,,,,1.0,,,,,,,,,,,
11453096,away,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,,954639,EUR,746841600,D,4,4,False,4.0,2.0,1.0,,1.0,2.0,4.0,8.0,8.0,2.0,,,,,90.0,21.0,6.9,2,1.0,2.0,,3.0,,,,4.0,2.0,,,2.0,,3.0,2.0,1.0,,,,,,,,,,True,,,,
11453096,away,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,,846999,EUR,734832000,D,3,3,False,25.0,17.0,10.0,3.0,16.0,18.0,3.0,7.0,6.0,7.0,,,,,90.0,48.0,6.6,0,1.0,7.0,,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,13.0,,2.0,,,,,,,,,,,,,,,,
11453096,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,,1182099,EUR,808012800,D,7,7,False,18.0,16.0,1.0,,10.0,10.0,,5.0,5.0,7.0,,,,,75.0,45.0,6.5,0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,9.0,1.0,,,,,,3.0,,1.0,,,,,,,,,
11453096,away,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,,859767,EUR,924739200,M,11,11,False,24.0,19.0,2.0,1.0,9.0,9.0,3.0,4.0,1.0,2.0,,,,,81.0,38.0,6.3,1,12.0,19.0,4.0,6.0,1.0,,,1.0,1.0,3.0,1.0,13.0,2.0,,,,2.0,,,,2.0,,2.0,1.0,,,,,,
11453096,away,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,,972585,EUR,923529600,M,18,18,False,36.0,30.0,3.0,3.0,16.0,21.0,1.0,4.0,,7.0,,,,,90.0,45.0,6.5,0,14.0,15.0,,2.0,,,,2.0,1.0,,,8.0,,,,,2.0,,1.0,,,,,,,,,,,
11453096,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,,1521660,EUR,895363200,M,12,12,False,27.0,21.0,4.0,1.0,14.0,16.0,1.0,3.0,2.0,5.0,,,,,89.0,43.0,6.4,0,7.0,11.0,,5.0,1.0,1.0,3.0,1.0,,5.0,1.0,13.0,,3.0,,,1.0,,,,,,,,,,,,,
