match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelWon,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_clearanceOffLine
14109679,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,51.0,34.0,17.0,2.0,0.0,33.0,38.0,1.0,13.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,90.0,59.0,6.5,17.0,0.00037612,0.6238,0,0.8055,-0.03,0.04,-0.21,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,12.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,9.0,1.0,,2.0,3.0,,,,,,45.0,26.0,6.5,5.0,0.00354814,,0,,-0.03,0.03,-0.18,,True,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,47.0,40.0,3.0,1.0,0.0,30.0,34.0,10.0,13.0,3.0,1.0,8.0,4.0,,,,,,90.0,59.0,6.4,10.0,0.00930319,,0,,0.04,0.15,-0.32,,,2.0,4.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,53.0,47.0,7.0,3.0,0.0,39.0,40.0,8.0,13.0,3.0,,3.0,4.0,,,,,,90.0,64.0,6.7,6.0,0.014646,,0,,0.13,0.1,-0.03,,,2.0,5.0,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1314,M,858977,EUR,862272000,D,21,21,False,34.0,26.0,3.0,1.0,0.0,16.0,23.0,10.0,11.0,5.0,2.0,4.0,3.0,,,,,,90.0,59.0,6.0,14.0,0.0222969,,0,,0.06,0.05,-0.3,,,,5.0,2.0,2.0,1.0,3.0,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,52.0,44.0,6.0,3.0,0.0,32.0,37.0,12.0,15.0,3.0,1.0,,7.0,,,,,,90.0,63.0,6.7,12.0,0.00779448,,0,,-0.03,0.08,-0.2,,,,5.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
14109679,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,33.0,25.0,4.0,2.0,0.0,12.0,14.0,13.0,19.0,9.0,3.0,1.0,3.0,,,,,,90.0,43.0,7.1,10.0,0.627995,,0,,0.66,0.13,-0.05,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,4.0,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
14109679,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,False,24.0,19.0,1.0,1.0,1.0,6.0,8.0,13.0,16.0,6.0,,,3.0,,,,,,90.0,30.0,6.5,9.0,0.341245,,0,,0.36,0.05,-0.16,,,2.0,,,,,1.0,,2.0,,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
14109679,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,17.0,13.0,,,0.0,8.0,9.0,5.0,8.0,,,1.0,2.0,,,,,,80.0,24.0,6.4,5.0,0.00238627,,2,,-0.09,0.02,-0.03,,,,3.0,,,1.0,,,,,,,,,,2.0,,,,1.0,,2.0,1.0,1.0,0.8823,-0.61,,,,,,,
14109679,home,Başakşehir FK,Amine Harit,amine-harit,A. Harit,M,25,179,11354,M,827522,EUR,866592000,M,25,25,False,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,5.0,2.0,,1.0,,,,,,45.0,10.0,6.0,4.0,0.00066398,,0,,-0.08,0.04,-0.15,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,amineharit,,,,,,
