match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_fouls,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_savedShotsFromInsideTheBox,stat_punches
14771926,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,920497,EUR,871516800,G,17,17,False,26.0,25.0,4.0,3.0,0.0,23.0,24.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,90.0,31.0,6.9,1.0,0.00060036,26.843621038641,5.0,-15.015,0.945,-0.0007,0,0.029,0.03,-0.03,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,D,88,88,False,38.0,33.0,3.0,1.0,0.0,18.0,21.0,15.0,17.0,1.0,5.0,,,,76.0,54.0,7.2,9.0,0.0188115,127.40076382978,13.0,54.705,29.085,,0,,0.07,0.11,0.15,,2.0,1.0,3.0,6.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,29.750206066513,1.0,,,,,,,,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400,D,87,87,False,57.0,52.0,1.0,1.0,0.0,41.0,43.0,11.0,14.0,,2.0,,,,88.0,68.0,6.9,7.0,0.00737889,218.76784470643,26.0,135.555,15.435,,0,,-0.04,0.16,-0.05,,1.0,1.0,4.0,5.0,1.0,,1.0,4.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Yusuf Akçiçek,,,akcicek-yusuf,Y. Akçiçek,D,4,193.0,4010,M,1479523,EUR,1138147200,D,4,4,False,61.0,55.0,4.0,3.0,0.0,34.0,35.0,21.0,26.0,2.0,4.0,,,,90.0,68.0,7.3,8.0,0.0118221,185.9091509281,24.0,115.5,20.055,,0,,0.19,0.16,0.19,,,1.0,2.0,4.0,,,,3.0,2.0,,,18.377257684432,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,872607,EUR,914025600,D,16,16,False,50.0,37.0,4.0,,0.0,12.0,16.0,25.0,34.0,1.0,5.0,,,,88.0,72.0,7.0,25.0,0.437257,102.99243636728,12.0,38.535,19.635,,0,,0.4,-0.16,-0.04,,7.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,,2.0,,,,,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,331447,EUR,793843200,M,22,22,False,66.0,51.0,3.0,2.0,0.0,18.0,20.0,33.0,46.0,,4.0,,,,90.0,81.0,7.9,22.0,0.22085,168.7562736403,23.0,51.66,36.33,,2,,0.34,0.4,-0.02,,1.0,3.0,6.0,4.0,,3.0,2.0,,,3.0,,45.106694856568,2.0,2.0,,2.0,1.0,1.0,,,sms,1.0,1.0,1.0,0.2659,0.5233,0.48,,,,,,,
14771926,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,66.0,63.0,17.0,15.0,1.0,25.0,25.0,38.0,41.0,3.0,1.0,,,,90.0,96.0,10.0,15.0,0.817618,215.77579217724,33.0,111.825,16.17,,1,,1.0,0.21,0.53,,8.0,2.0,2.0,10.0,,,1.0,5.0,4.0,2.0,2.0,13.170410016397,1.0,,1.0,,3.0,1.0,2.0,3.0,rubenneves,1.0,,1.0,0.0414,0.1449,0.55,1.0,,,,,,
14771926,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,69.0,65.0,5.0,5.0,1.0,22.0,23.0,43.0,46.0,,8.0,,,,90.0,79.0,7.7,5.0,0.229023,171.17492781763,25.0,1.26,15.33,,1,,0.41,0.26,0.22,,2.0,,2.0,3.0,,,,3.0,2.0,,,19.077935842224,1.0,2.0,1.0,,,,1.0,3.0,,1.0,,,0.1037,0.0379,-0.17,,,,,,,
14771926,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,551772,EUR,856915200,F,10,10,False,49.0,43.0,1.0,1.0,0.0,10.0,10.0,33.0,39.0,,5.0,,,,90.0,62.0,8.0,11.0,0.248755,161.33068003589,23.0,25.62,9.765,,3,,0.39,0.36,0.13,,1.0,,1.0,4.0,,1.0,,2.0,2.0,3.0,2.0,9.1009854411487,1.0,,,,,,,1.0,malcomoliveira_97,2.0,1.0,,0.2871,0.519,0.22,,2.0,,,,,
14771926,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,1047227,EUR,1051833600,F,9,9,False,8.0,3.0,,,0.0,,2.0,3.0,6.0,,1.0,,,,69.0,15.0,5.5,8.0,0.00947011,39.356251365299,6.0,1.575,3.36,,3,,-0.48,0.02,-0.03,,,,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,marcosleonardo09,1.0,,,1.1115,0.8508,-0.89,,,2.0,2.0,,,
14771926,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,160893,EUR,682560000,F,29,29,False,29.0,20.0,1.0,,0.0,2.0,2.0,18.0,27.0,,3.0,,,,76.0,42.0,6.5,15.0,0.0654626,166.42205491645,18.0,59.43,20.895,,1,,0.18,0.22,-0.05,,1.0,,6.0,1.0,1.0,2.0,,,,,,65.841417797851,4.0,,,,4.0,1.0,,,29salem,,,,0.1725,,-0.34,,1.0,1.0,1.0,True,,
14771926,home,Al-Hilal,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188.0,70302,M,924871,EUR,930182400,F,7,7,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,21.0,9.0,7.6,2.0,0.0459666,35.569206315387,2.0,32.655,30.24,,2,,0.31,0.09,0.13,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,30.532478707108,1.0,,,,1.0,1.0,,1.0,Darwin,1.0,1.0,1.0,1.0115,0.9895,0.37,,1.0,,,,,
14771926,home,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168.0,5030,M,1396009,EUR,1076803200,F,11,11,True,5.0,5.0,,,1.0,,,5.0,5.0,,1.0,,,,14.0,12.0,7.6,3.0,0.492956,66.18532704518,6.0,36.12,15.645,,1,,0.63,0.27,0.13,,,,2.0,1.0,,,,,,1.0,1.0,40.944652664359,3.0,,,,2.0,,1.0,1.0,,,1.0,,0.0265,,-0.08,,,,,,,
14771926,home,Al-Hilal,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,F,14,14,True,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,3.0,,,,14.0,19.0,6.7,4.0,0.0107954,45.985232213883,5.0,34.44,13.125,,0,,-0.13,0.05,0.31,,1.0,,2.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771926,home,Al-Hilal,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,2.0,4.0,,,0.0002583,34.662795349724,3.0,30.24,27.405,,0,,,,,,,,,,,,,,,,,27.471061883371,1.0,,,,,,,,,,,,,,,,,,,,,
