match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_aerialLost,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,stat_bigChanceCreated
13472870,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,22.0,20.0,4.0,2.0,0.0,18.0,20.0,2.0,2.0,7.0,1.0,90.0,26.0,6.4,2.0,0.00045386,0,-1.6151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472870,home,Cruzeiro,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,False,42.0,30.0,5.0,2.0,0.0,9.0,11.0,21.0,31.0,4.0,,90.0,66.0,6.7,19.0,0.0334756,0,,6.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472870,home,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,53.0,47.0,5.0,3.0,0.0,33.0,34.0,14.0,19.0,6.0,,90.0,72.0,7.1,8.0,0.0897221,1,,2.0,1.0,8.0,,1.0,,7.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,1.0,1.0,0.0658,,,,,,,,,,,,,,,,,
13472870,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,,260077,EUR,777254400,D,25,25,False,75.0,68.0,10.0,5.0,0.0,45.0,47.0,23.0,28.0,4.0,,90.0,85.0,6.9,7.0,0.023154,0,,,7.0,4.0,,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,,2.0,1.0,,7.0,,,,,,,,,,,,,,,,
13472870,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,6,6,False,21.0,18.0,2.0,1.0,0.0,11.0,11.0,7.0,10.0,5.0,,73.0,44.0,6.6,9.0,0.00730206,2,,4.0,2.0,4.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,0.0607,,Kaiki,,1.0,1.0,1.0,,,,,,,,,,,
13472870,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,68.0,57.0,8.0,5.0,0.0,23.0,25.0,34.0,43.0,6.0,,90.0,78.0,7.4,14.0,0.0816827,0,,2.0,4.0,4.0,1.0,,,,2.0,3.0,,1.0,1.0,2.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
13472870,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,False,67.0,62.0,8.0,5.0,0.0,32.0,32.0,30.0,35.0,3.0,,83.0,79.0,7.3,7.0,0.0295988,2,,,3.0,7.0,,2.0,1.0,,,4.0,,2.0,1.0,1.0,,,1.0,,3.0,0.0522,1.0,,,,,1.0,True,1.0,0.0443,,,,,,,,
13472870,home,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,21,21,False,14.0,8.0,,,0.0,4.0,6.0,4.0,8.0,4.0,,58.0,22.0,6.9,8.0,0.0107195,1,,,1.0,3.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,0.0893,1.0,,,,,2.0,,1.0,0.8779,,,,,,,,
13472870,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,63.0,55.0,3.0,,0.0,14.0,15.0,41.0,48.0,2.0,,90.0,92.0,7.0,21.0,0.278879,3,,14.0,3.0,4.0,1.0,1.0,1.0,,1.0,,,3.0,,1.0,3.0,,1.0,,,0.0773,,,,2.0,2.0,,,,,,,,,,,,
13472870,home,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175,1923,M,,247483,EUR,781401600,M,94,94,False,20.0,14.0,,,0.0,5.0,6.0,9.0,14.0,2.0,,45.0,28.0,6.5,11.0,0.0188019,0,,2.0,3.0,1.0,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
