match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim
10411535,home,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191.0,2915,M,329519,EUR,871948800,G,69,69,False,30.0,22.0,10.0,2.0,21.0,22.0,1.0,8.0,2.0,6.0,1.0,2.0,1.0,90.0,39.0,6.5,8.0,0.0,0.0,0.0001113,0,0.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411535,home,Spezia,Kelvin Amian,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,27,27,False,25.0,18.0,1.0,1.0,7.0,9.0,12.0,18.0,3.0,1.0,,,,90.0,57.0,7.5,12.0,0.1917,0.0,0.150049,2,,1.0,2.0,1.0,3.0,4.0,3.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10411535,home,Spezia,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182.0,2540,M,847097,EUR,968889600,D,4,4,False,65.0,50.0,17.0,6.0,34.0,37.0,17.0,29.0,5.0,2.0,,,,90.0,78.0,6.9,15.0,0.0,0.0,0.0282947,0,,,1.0,1.0,,1.0,,2.0,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,
10411535,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187.0,516,M,362222,EUR,768096000,D,29,29,False,59.0,45.0,8.0,3.0,28.0,32.0,17.0,27.0,7.0,8.0,,,,90.0,75.0,6.3,16.0,0.0,0.0,0.0185296,0,,,,,1.0,3.0,6.0,7.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,
10411535,home,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188.0,244,M,788185,EUR,902966400,D,43,43,False,44.0,28.0,10.0,3.0,14.0,17.0,14.0,28.0,2.0,9.0,,,,90.0,67.0,6.5,25.0,0.0748,0.0,0.294162,2,,,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,
10411535,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183.0,404,M,98003,EUR,681523200,M,6,6,False,41.0,30.0,6.0,3.0,20.0,21.0,10.0,22.0,1.0,11.0,,,,90.0,65.0,6.6,19.0,0.0,0.0,0.0101166,0,,,2.0,,1.0,1.0,6.0,4.0,3.0,,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,
10411535,home,Spezia,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189.0,15163,M,976037,EUR,950572800,M,14,14,False,29.0,21.0,4.0,1.0,16.0,22.0,7.0,11.0,1.0,4.0,,,,73.0,48.0,7.1,12.0,0.0,0.0,0.136439,0,,,4.0,2.0,,,4.0,2.0,,,,,,4.0,2.0,,1.0,,,1.0,,2.0,,1.0,2.0,1.0,j_kiwior,,,,,
10411535,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178.0,358,M,931290,EUR,911001600,M,33,33,False,15.0,5.0,1.0,,,2.0,5.0,15.0,,6.0,,,,64.0,36.0,6.2,17.0,0.0761,0.0,0.00823782,2,,,2.0,,2.0,2.0,10.0,6.0,4.0,2.0,,1.0,1.0,,2.0,,,,,,,1.0,2.0,,3.0,,,,,,,
10411535,home,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191.0,1648,M,965264,EUR,958176000,F,2,2,False,22.0,14.0,1.0,,4.0,5.0,10.0,19.0,2.0,3.0,,,,80.0,44.0,7.3,19.0,0.333,0.5069,0.111955,1,,,2.0,,3.0,2.0,7.0,4.0,2.0,1.0,,,,2.0,,1.0,2.0,,,1.0,,,2.0,,1.0,6.0,,1.0,1.0,,,
10411535,home,Spezia,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,788061,EUR,840326400,F,18,18,False,25.0,20.0,,,6.0,6.0,14.0,20.0,4.0,1.0,,,,90.0,52.0,6.5,18.0,0.1101,0.1094,0.024459,2,,,1.0,,6.0,,16.0,2.0,3.0,,,,1.0,,,2.0,,,,,,,6.0,,1.0,3.0,,1.0,1.0,,,
10411535,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182.0,716,M,541578,EUR,758246400,F,11,11,False,18.0,13.0,1.0,,4.0,4.0,10.0,16.0,,3.0,,,,90.0,33.0,6.8,10.0,0.1181,0.1686,0.0488276,1,,,2.0,1.0,4.0,,10.0,2.0,2.0,1.0,,,,1.0,1.0,,2.0,,,2.0,1.0,,2.0,,3.0,,,1.0,,True,,
