match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_errorLeadToAShot,captain,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_ownGoals
12763971,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15107,M,altaybayindir,815890,EUR,892512000,G,1,1,False,26.0,21.0,6.0,1.0,0.0,21.0,21.0,5.0,1.0,2.0,1.0,8.0,1.0,2.0,6.0,1.0,90.0,40.0,7.8,5.0,4.667e-05,0,0.5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763971,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190.0,19992,M,YL15,1153315,EUR,1131840000,D,15,15,False,48.0,43.0,3.0,2.0,0.0,28.0,29.0,20.0,,2.0,1.0,4.0,1.0,,,,55.0,57.0,6.8,6.0,0.00880392,0,,15.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12763971,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188.0,32670,M,mdeligt,803031,EUR,934416000,D,4,4,False,39.0,35.0,4.0,2.0,0.0,29.0,30.0,9.0,,2.0,1.0,2.0,,,,,45.0,45.0,6.9,4.0,0.00131476,0,,6.0,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12763971,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175.0,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,80.0,75.0,6.0,4.0,1.0,42.0,43.0,38.0,1.0,2.0,1.0,6.0,1.0,,,,90.0,90.0,7.9,5.0,0.327196,1,,34.0,1.0,,,,,,,3.0,,1.0,1.0,1.0,0.0359,0.0516,2.0,,,,,,,,,,,,,,
12763971,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173.0,104235,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,45.0,40.0,,,0.0,10.0,10.0,41.0,,6.0,,4.0,2.0,,,,90.0,76.0,7.2,17.0,0.0952956,3,,31.0,6.0,,5.0,2.0,,,,,1.0,1.0,,1.0,0.547,0.5604,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,,,,,,,
12763971,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180.0,7881,M,tobycollyer,1084356,EUR,1073088000,M,43,43,False,51.0,48.0,,,0.0,28.0,28.0,23.0,,3.0,,8.0,1.0,,,,73.0,58.0,6.8,4.0,0.0191476,0,,20.0,,3.0,4.0,,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,
12763971,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179.0,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,79.0,62.0,9.0,5.0,0.0,19.0,20.0,61.0,2.0,6.0,1.0,6.0,2.0,,,,90.0,100.0,8.5,22.0,0.63513,3,,45.0,2.0,2.0,7.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.4284,0.1883,4.0,1.0,1.0,,1.0,1.0,2.0,,,True,1.0,,,,
12763971,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184.0,22937,M,DDalot,843200,EUR,921715200,M,20,20,False,63.0,56.0,2.0,,0.0,27.0,29.0,36.0,,,4.0,7.0,,,,,90.0,78.0,7.0,12.0,0.136403,0,,29.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,,,,,,3.0,1.0,,,,,2.0,,,,,,,,
12763971,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182.0,20679,M,chriseriksen8,105734,EUR,698025600,F,14,14,False,35.0,28.0,,,0.0,10.0,11.0,30.0,2.0,2.0,1.0,4.0,,,,,74.0,46.0,7.5,11.0,0.208549,0,,20.0,6.0,,2.0,,1.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12763971,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180.0,137323,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,False,32.0,27.0,,,0.0,7.0,7.0,27.0,,6.0,1.0,1.0,2.0,,,,90.0,54.0,7.6,12.0,0.106265,5,,20.0,2.0,2.0,6.0,1.0,,,,,,,,2.0,0.6243,0.0743,1.0,1.0,6.0,3.0,2.0,1.0,1.0,,,,,1.0,,,
